transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202308_003481,2023-08-05,REG_10,STORE_030,EMP_017,PROD_019,4,434.19,0.24,1319.94,card,CUST_9172,Regular
TXN_202308_003482,2023-08-01,REG_03,STORE_009,EMP_014,PROD_021,5,346.48,0.23,1333.95,credit,CUST_6775,VIP
TXN_202308_003483,2023-08-30,REG_04,STORE_012,EMP_024,PROD_006,3,335.73,0.04,966.9,credit,CUST_4611,Regular
TXN_202308_003484,2023-08-31,REG_02,STORE_004,EMP_002,PROD_041,1,320.6,0.09,291.75,card,CUST_6313,New
TXN_202308_003485,2023-08-05,REG_10,STORE_030,EMP_017,PROD_040,5,252.1,0.19,1021.01,cash,CUST_1084,VIP
TXN_202308_003486,2023-08-19,REG_01,STORE_002,EMP_011,PROD_011,1,408.7,0.11,363.74,cash,CUST_3275,Regular
TXN_202308_003487,2023-08-09,REG_05,STORE_014,EMP_021,PROD_035,5,426.04,0.2,1704.16,credit,CUST_8512,New
TXN_202308_003488,2023-08-13,REG_02,STORE_005,EMP_002,PROD_026,4,37.38,0.12,131.58,credit,CUST_8618,New
TXN_202308_003489,2023-08-07,REG_02,STORE_005,EMP_002,PROD_013,2,239.64,0.2,383.42,mobile,CUST_7226,VIP
TXN_202308_003490,2023-08-08,REG_07,STORE_020,EMP_007,PROD_016,2,376.23,0.24,571.87,mobile,CUST_2349,Premium
TXN_202308_003491,2023-08-09,REG_07,STORE_019,EMP_007,PROD_003,1,443.86,0.18,363.97,credit,CUST_1508,VIP
TXN_202308_003492,2023-08-15,REG_02,STORE_005,EMP_002,PROD_043,4,451.34,0.28,1299.86,mobile,CUST_4925,Regular
TXN_202308_003493,2023-08-10,REG_07,STORE_019,EMP_007,PROD_011,1,258.94,0.01,256.35,mobile,CUST_3419,Premium
TXN_202308_003494,2023-08-25,REG_07,STORE_020,EMP_007,PROD_035,2,411.58,0.14,707.92,cash,CUST_4093,Regular
TXN_202308_003495,2023-08-23,REG_01,STORE_002,EMP_011,PROD_021,4,349.41,0.16,1174.02,card,CUST_4627,VIP
TXN_202308_003496,2023-08-20,REG_10,STORE_028,EMP_013,PROD_039,1,379.09,0.28,272.94,cash,CUST_7702,New
TXN_202308_003497,2023-08-10,REG_04,STORE_012,EMP_026,PROD_034,1,33.99,0.11,30.25,mobile,CUST_8313,New
TXN_202308_003498,2023-08-13,REG_02,STORE_004,EMP_002,PROD_032,4,274.4,0.17,911.01,credit,CUST_4180,New
TXN_202308_003499,2023-08-10,REG_06,STORE_018,EMP_006,PROD_041,1,380.07,0.14,326.86,credit,CUST_8650,New
TXN_202308_003500,2023-08-24,REG_10,STORE_029,EMP_020,PROD_044,2,305.28,0.05,580.03,mobile,CUST_3948,Premium
TXN_202308_003501,2023-08-18,REG_08,STORE_023,EMP_012,PROD_045,3,291.58,0.26,647.31,card,CUST_6725,Regular
TXN_202308_003502,2023-08-15,REG_07,STORE_020,EMP_007,PROD_028,3,384.31,0.11,1026.11,card,CUST_4937,Regular
TXN_202308_003503,2023-08-11,REG_01,STORE_001,EMP_019,PROD_012,1,313.84,0.27,229.1,credit,CUST_5727,Regular
TXN_202308_003504,2023-08-29,REG_08,STORE_024,EMP_012,PROD_049,5,132.96,0.03,644.86,mobile,CUST_1754,VIP
TXN_202308_003505,2023-08-02,REG_07,STORE_021,EMP_007,PROD_023,3,16.03,0.02,47.13,credit,CUST_5456,Regular
TXN_202308_003506,2023-08-06,REG_08,STORE_023,EMP_023,PROD_014,4,344.92,0.03,1338.29,card,CUST_5109,Regular
TXN_202308_003507,2023-08-09,REG_02,STORE_004,EMP_002,PROD_028,1,76.53,0.01,75.76,cash,CUST_9762,New
TXN_202308_003508,2023-08-06,REG_09,STORE_026,EMP_025,PROD_018,5,332.34,0.29,1179.81,card,CUST_3513,New
TXN_202308_003509,2023-08-13,REG_01,STORE_003,EMP_001,PROD_018,5,307.86,0.08,1416.16,card,CUST_8331,New
TXN_202308_003510,2023-08-14,REG_04,STORE_011,EMP_029,PROD_038,5,168.81,0.26,624.6,credit,CUST_7107,Regular
TXN_202308_003511,2023-08-15,REG_05,STORE_013,EMP_021,PROD_038,4,498.08,0.22,1554.01,card,CUST_8607,Regular
TXN_202308_003512,2023-08-02,REG_01,STORE_002,EMP_001,PROD_038,1,420.54,0.28,302.79,card,CUST_6162,VIP
TXN_202308_003513,2023-08-04,REG_01,STORE_001,EMP_019,PROD_006,1,86.99,0.14,74.81,cash,CUST_4633,Regular
TXN_202308_003514,2023-08-30,REG_04,STORE_010,EMP_016,PROD_019,3,73.67,0.12,194.49,card,CUST_7568,VIP
TXN_202308_003515,2023-08-12,REG_09,STORE_027,EMP_009,PROD_046,2,206.65,0.24,314.11,cash,CUST_8364,VIP
TXN_202308_003516,2023-08-15,REG_10,STORE_029,EMP_028,PROD_015,2,307.6,0.23,473.7,card,CUST_7229,Premium
TXN_202308_003517,2023-08-28,REG_01,STORE_002,EMP_001,PROD_026,3,305.46,0.18,751.43,card,CUST_1003,New
TXN_202308_003518,2023-08-07,REG_07,STORE_019,EMP_007,PROD_042,2,196.62,0.06,369.65,mobile,CUST_9033,VIP
TXN_202308_003519,2023-08-30,REG_05,STORE_013,EMP_021,PROD_025,2,472.86,0.17,784.95,cash,CUST_7970,Regular
TXN_202308_003520,2023-08-04,REG_07,STORE_021,EMP_007,PROD_009,3,384.39,0.26,853.35,cash,CUST_8641,New
