product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,285,363,6,84
PROD_001,REG_01,WH_002,71,140,1,70
PROD_001,REG_02,WH_003,411,456,7,52
PROD_001,REG_02,WH_004,351,442,6,97
PROD_001,REG_03,WH_005,193,268,8,83
PROD_001,REG_03,WH_006,131,181,6,56
PROD_001,REG_04,WH_007,389,471,7,89
PROD_001,REG_04,WH_008,205,254,3,52
PROD_001,REG_05,WH_009,73,158,2,87
PROD_001,REG_05,WH_010,492,524,1,33
PROD_001,REG_06,WH_011,417,495,7,85
PROD_001,REG_06,WH_012,196,241,2,47
PROD_001,REG_07,WH_013,255,301,7,53
PROD_001,REG_07,WH_014,410,475,2,67
PROD_001,REG_08,WH_015,358,368,10,20
PROD_001,REG_08,WH_016,447,477,1,31
PROD_001,REG_09,WH_017,253,279,8,34
PROD_001,REG_09,WH_018,93,160,4,71
PROD_001,REG_10,WH_019,222,318,0,96
PROD_001,REG_10,WH_020,61,155,6,100
PROD_002,REG_01,WH_001,206,286,4,84
PROD_002,REG_01,WH_002,324,391,10,77
PROD_002,REG_02,WH_003,256,335,2,81
PROD_002,REG_02,WH_004,197,234,10,47
PROD_002,REG_03,WH_005,216,270,9,63
PROD_002,REG_03,WH_006,272,323,2,53
PROD_002,REG_04,WH_007,92,150,3,61
PROD_002,REG_04,WH_008,133,189,6,62
PROD_002,REG_05,WH_009,266,316,1,51
PROD_002,REG_05,WH_010,365,419,0,54
PROD_002,REG_06,WH_011,59,129,9,79
PROD_002,REG_06,WH_012,372,394,3,25
PROD_002,REG_07,WH_013,385,442,2,59
PROD_002,REG_07,WH_014,441,477,8,44
PROD_002,REG_08,WH_015,157,215,0,58
PROD_002,REG_08,WH_016,454,554,0,100
PROD_002,REG_09,WH_017,398,445,10,57
PROD_002,REG_09,WH_018,99,151,9,61
PROD_002,REG_10,WH_019,139,237,2,100
PROD_002,REG_10,WH_020,267,297,2,32
PROD_003,REG_01,WH_001,186,255,0,69
PROD_003,REG_01,WH_002,402,489,8,95
PROD_003,REG_02,WH_003,498,539,1,42
PROD_003,REG_02,WH_004,234,331,0,97
PROD_003,REG_03,WH_005,230,269,5,44
PROD_003,REG_03,WH_006,151,202,8,59
PROD_003,REG_04,WH_007,312,372,0,60
PROD_003,REG_04,WH_008,270,326,0,56
PROD_003,REG_05,WH_009,405,456,1,52
PROD_003,REG_05,WH_010,285,334,3,52
PROD_003,REG_06,WH_011,141,208,3,70
PROD_003,REG_06,WH_012,164,232,6,74
PROD_003,REG_07,WH_013,195,230,1,36
PROD_003,REG_07,WH_014,166,231,6,71
PROD_003,REG_08,WH_015,196,242,0,46
PROD_003,REG_08,WH_016,200,256,6,62
PROD_003,REG_09,WH_017,493,589,4,100
PROD_003,REG_09,WH_018,70,122,1,53
PROD_003,REG_10,WH_019,405,469,1,65
PROD_003,REG_10,WH_020,135,216,2,83
PROD_004,REG_01,WH_001,193,220,5,32
PROD_004,REG_01,WH_002,168,200,6,38
PROD_004,REG_02,WH_003,231,254,6,29
PROD_004,REG_02,WH_004,245,285,2,42
PROD_004,REG_03,WH_005,211,239,0,28
PROD_004,REG_03,WH_006,157,248,4,95
PROD_004,REG_04,WH_007,295,327,3,35
PROD_004,REG_04,WH_008,142,185,8,51
PROD_004,REG_05,WH_009,343,390,5,52
PROD_004,REG_05,WH_010,287,308,5,26
PROD_004,REG_06,WH_011,214,308,2,96
PROD_004,REG_06,WH_012,300,331,2,33
PROD_004,REG_07,WH_013,383,418,2,37
PROD_004,REG_07,WH_014,427,485,5,63
PROD_004,REG_08,WH_015,138,174,1,37
PROD_004,REG_08,WH_016,97,149,8,60
PROD_004,REG_09,WH_017,207,289,1,83
PROD_004,REG_09,WH_018,213,244,0,31
