product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,51,112,9,70
PROD_001,REG_01,WH_002,343,417,4,78
PROD_001,REG_02,WH_003,94,172,9,87
PROD_001,REG_02,WH_004,254,317,2,65
PROD_001,REG_03,WH_005,327,395,7,75
PROD_001,REG_03,WH_006,52,145,2,95
PROD_001,REG_04,WH_007,109,163,2,56
PROD_001,REG_04,WH_008,497,560,1,64
PROD_001,REG_05,WH_009,81,124,1,44
PROD_001,REG_05,WH_010,400,491,6,97
PROD_001,REG_06,WH_011,173,204,8,39
PROD_001,REG_06,WH_012,125,155,2,32
PROD_001,REG_07,WH_013,246,275,6,35
PROD_001,REG_07,WH_014,130,220,4,94
PROD_001,REG_08,WH_015,66,153,3,90
PROD_001,REG_08,WH_016,310,385,2,77
PROD_001,REG_09,WH_017,353,386,1,34
PROD_001,REG_09,WH_018,183,199,4,20
PROD_001,REG_10,WH_019,348,420,8,80
PROD_001,REG_10,WH_020,316,358,4,46
PROD_002,REG_01,WH_001,90,145,4,59
PROD_002,REG_01,WH_002,349,404,10,65
PROD_002,REG_02,WH_003,222,282,4,64
PROD_002,REG_02,WH_004,367,410,4,47
PROD_002,REG_03,WH_005,429,512,2,85
PROD_002,REG_03,WH_006,318,391,9,82
PROD_002,REG_04,WH_007,311,399,2,90
PROD_002,REG_04,WH_008,146,197,7,58
PROD_002,REG_05,WH_009,448,490,4,46
PROD_002,REG_05,WH_010,344,391,4,51
PROD_002,REG_06,WH_011,226,284,9,67
PROD_002,REG_06,WH_012,130,219,7,96
PROD_002,REG_07,WH_013,493,577,9,93
PROD_002,REG_07,WH_014,447,532,7,92
PROD_002,REG_08,WH_015,292,313,6,27
PROD_002,REG_08,WH_016,110,172,7,69
PROD_002,REG_09,WH_017,382,440,8,66
PROD_002,REG_09,WH_018,249,310,6,67
PROD_002,REG_10,WH_019,174,216,2,44
PROD_002,REG_10,WH_020,238,306,6,74
PROD_003,REG_01,WH_001,50,76,8,34
PROD_003,REG_01,WH_002,215,283,1,69
PROD_003,REG_02,WH_003,286,356,6,76
PROD_003,REG_02,WH_004,363,429,0,66
PROD_003,REG_03,WH_005,229,255,8,34
PROD_003,REG_03,WH_006,185,234,4,53
PROD_003,REG_04,WH_007,132,166,5,39
PROD_003,REG_04,WH_008,151,234,2,85
PROD_003,REG_05,WH_009,282,342,10,70
PROD_003,REG_05,WH_010,85,126,2,43
PROD_003,REG_06,WH_011,421,490,9,78
PROD_003,REG_06,WH_012,115,166,9,60
PROD_003,REG_07,WH_013,444,492,8,56
PROD_003,REG_07,WH_014,258,332,8,82
PROD_003,REG_08,WH_015,314,342,7,35
PROD_003,REG_08,WH_016,273,309,1,37
PROD_003,REG_09,WH_017,196,229,6,39
PROD_003,REG_09,WH_018,129,213,4,88
PROD_003,REG_10,WH_019,86,121,4,39
PROD_003,REG_10,WH_020,420,466,5,51
PROD_004,REG_01,WH_001,406,436,1,31
PROD_004,REG_01,WH_002,206,264,6,64
PROD_004,REG_02,WH_003,405,431,6,32
PROD_004,REG_02,WH_004,151,226,6,81
PROD_004,REG_03,WH_005,235,326,2,93
PROD_004,REG_03,WH_006,221,266,9,54
PROD_004,REG_04,WH_007,341,402,10,71
PROD_004,REG_04,WH_008,306,348,9,51
PROD_004,REG_05,WH_009,376,433,1,58
PROD_004,REG_05,WH_010,380,455,2,77
PROD_004,REG_06,WH_011,482,558,9,85
PROD_004,REG_06,WH_012,276,303,9,36
PROD_004,REG_07,WH_013,412,482,2,72
PROD_004,REG_07,WH_014,431,495,6,70
PROD_004,REG_08,WH_015,395,424,9,38
PROD_004,REG_08,WH_016,457,492,2,37
PROD_004,REG_09,WH_017,272,303,5,36
PROD_004,REG_09,WH_018,444,481,2,39
PROD_004,REG_10,WH_019,53,69,9,25
PROD_004,REG_10,WH_020,377,454,6,83
PROD_005,REG_01,WH_001,327,405,8,86
PROD_005,REG_01,WH_002,414,456,0,42
PROD_005,REG_02,WH_003,237,301,9,73
PROD_005,REG_02,WH_004,92,115,3,26
PROD_005,REG_03,WH_005,337,426,9,98
PROD_005,REG_03,WH_006,481,505,3,27
PROD_005,REG_04,WH_007,66,154,8,96
PROD_005,REG_04,WH_008,224,300,1,77
PROD_005,REG_05,WH_009,82,147,0,65
PROD_005,REG_05,WH_010,74,161,10,97
PROD_005,REG_06,WH_011,112,136,1,25
PROD_005,REG_06,WH_012,478,505,10,37
PROD_005,REG_07,WH_013,470,504,1,35
PROD_005,REG_07,WH_014,467,498,0,31
PROD_005,REG_08,WH_015,167,264,2,99
PROD_005,REG_08,WH_016,457,488,1,32
PROD_005,REG_09,WH_017,195,278,4,87
PROD_005,REG_09,WH_018,315,342,8,35
PROD_005,REG_10,WH_019,357,383,10,36
PROD_005,REG_10,WH_020,238,315,10,87
PROD_006,REG_01,WH_001,156,208,4,56
PROD_006,REG_01,WH_002,402,493,6,97
PROD_006,REG_02,WH_003,177,206,8,37
PROD_006,REG_02,WH_004,427,512,4,89
PROD_006,REG_03,WH_005,98,119,2,23
PROD_006,REG_03,WH_006,332,384,8,60
PROD_006,REG_04,WH_007,69,106,1,38
PROD_006,REG_04,WH_008,239,283,10,54
PROD_006,REG_05,WH_009,310,402,3,95
PROD_006,REG_05,WH_010,137,217,2,82
PROD_006,REG_06,WH_011,251,273,6,28
PROD_006,REG_06,WH_012,338,403,10,75
PROD_006,REG_07,WH_013,75,137,7,69
PROD_006,REG_07,WH_014,145,226,2,83
PROD_006,REG_08,WH_015,145,193,1,49
PROD_006,REG_08,WH_016,194,247,6,59
PROD_006,REG_09,WH_017,483,515,10,42
PROD_006,REG_09,WH_018,201,270,3,72
PROD_006,REG_10,WH_019,193,205,8,20
PROD_006,REG_10,WH_020,445,497,4,56
PROD_007,REG_01,WH_001,385,446,1,62
PROD_007,REG_01,WH_002,463,525,6,68
PROD_007,REG_02,WH_003,202,273,1,72
PROD_007,REG_02,WH_004,367,413,9,55
PROD_007,REG_03,WH_005,377,474,3,100
PROD_007,REG_03,WH_006,182,281,1,100
PROD_007,REG_04,WH_007,206,238,1,33
PROD_007,REG_04,WH_008,345,390,3,48
PROD_007,REG_05,WH_009,426,514,4,92
PROD_007,REG_05,WH_010,236,331,5,100
PROD_007,REG_06,WH_011,162,183,2,23
PROD_007,REG_06,WH_012,296,310,7,21
PROD_007,REG_07,WH_013,152,226,9,83
PROD_007,REG_07,WH_014,465,516,4,55
PROD_007,REG_08,WH_015,242,315,6,79
PROD_007,REG_08,WH_016,288,378,6,96
PROD_007,REG_09,WH_017,134,160,8,34
PROD_007,REG_09,WH_018,491,581,1,91
PROD_007,REG_10,WH_019,308,376,1,69
PROD_007,REG_10,WH_020,475,553,7,85
PROD_008,REG_01,WH_001,106,134,9,37
PROD_008,REG_01,WH_002,451,523,9,81
PROD_008,REG_02,WH_003,201,243,1,43
PROD_008,REG_02,WH_004,178,205,5,32
PROD_008,REG_03,WH_005,418,463,9,54
PROD_008,REG_03,WH_006,155,173,10,28
PROD_008,REG_04,WH_007,208,243,7,42
PROD_008,REG_04,WH_008,455,528,7,80
PROD_008,REG_05,WH_009,158,222,8,72
PROD_008,REG_05,WH_010,426,457,7,38
PROD_008,REG_06,WH_011,83,119,2,38
PROD_008,REG_06,WH_012,86,131,9,54
PROD_008,REG_07,WH_013,137,214,10,87
PROD_008,REG_07,WH_014,159,199,5,45
PROD_008,REG_08,WH_015,428,453,5,30
PROD_008,REG_08,WH_016,274,353,6,85
PROD_008,REG_09,WH_017,235,280,5,50
PROD_008,REG_09,WH_018,118,206,8,96
PROD_008,REG_10,WH_019,201,264,4,67
PROD_008,REG_10,WH_020,132,215,3,86
PROD_009,REG_01,WH_001,326,353,6,33
PROD_009,REG_01,WH_002,477,496,9,28
PROD_009,REG_02,WH_003,306,385,4,83
PROD_009,REG_02,WH_004,367,405,10,48
PROD_009,REG_03,WH_005,86,130,5,49
PROD_009,REG_03,WH_006,442,463,8,29
PROD_009,REG_04,WH_007,389,464,5,80
PROD_009,REG_04,WH_008,161,207,0,46
PROD_009,REG_05,WH_009,446,512,10,76
PROD_009,REG_05,WH_010,474,509,6,41
PROD_009,REG_06,WH_011,456,483,10,37
PROD_009,REG_06,WH_012,372,443,1,72
PROD_009,REG_07,WH_013,410,435,1,26
PROD_009,REG_07,WH_014,396,433,7,44
PROD_009,REG_08,WH_015,202,256,9,63
PROD_009,REG_08,WH_016,412,466,7,61
PROD_009,REG_09,WH_017,457,479,6,28
PROD_009,REG_09,WH_018,389,431,10,52
PROD_009,REG_10,WH_019,194,212,6,24
PROD_009,REG_10,WH_020,466,535,8,77
PROD_010,REG_01,WH_001,462,494,4,36
PROD_010,REG_01,WH_002,451,476,3,28
PROD_010,REG_02,WH_003,393,437,7,51
PROD_010,REG_02,WH_004,209,251,5,47
PROD_010,REG_03,WH_005,133,154,6,27
PROD_010,REG_03,WH_006,79,167,10,98
PROD_010,REG_04,WH_007,64,137,5,78
PROD_010,REG_04,WH_008,228,266,10,48
PROD_010,REG_05,WH_009,173,256,2,85
PROD_010,REG_05,WH_010,307,365,8,66
PROD_010,REG_06,WH_011,451,476,2,27
PROD_010,REG_06,WH_012,323,369,2,48
PROD_010,REG_07,WH_013,177,201,0,24
PROD_010,REG_07,WH_014,71,156,9,94
PROD_010,REG_08,WH_015,305,317,9,21
PROD_010,REG_08,WH_016,92,124,3,35
PROD_010,REG_09,WH_017,94,113,10,29
PROD_010,REG_09,WH_018,381,426,2,47
PROD_010,REG_10,WH_019,207,296,2,91
PROD_010,REG_10,WH_020,162,234,1,73
PROD_011,REG_01,WH_001,207,246,4,43
PROD_011,REG_01,WH_002,367,442,9,84
PROD_011,REG_02,WH_003,385,464,9,88
PROD_011,REG_02,WH_004,227,279,3,55
PROD_011,REG_03,WH_005,124,175,4,55
PROD_011,REG_03,WH_006,475,562,2,89
PROD_011,REG_04,WH_007,88,158,2,72
PROD_011,REG_04,WH_008,269,361,1,93
PROD_011,REG_05,WH_009,146,211,6,71
PROD_011,REG_05,WH_010,197,228,8,39
PROD_011,REG_06,WH_011,247,302,4,59
PROD_011,REG_06,WH_012,343,406,4,67
PROD_011,REG_07,WH_013,406,461,9,64
PROD_011,REG_07,WH_014,281,318,4,41
PROD_011,REG_08,WH_015,288,339,1,52
PROD_011,REG_08,WH_016,331,386,6,61
PROD_011,REG_09,WH_017,85,156,8,79
PROD_011,REG_09,WH_018,154,190,6,42
PROD_011,REG_10,WH_019,211,294,6,89
PROD_011,REG_10,WH_020,201,266,0,65
PROD_012,REG_01,WH_001,136,187,7,58
PROD_012,REG_01,WH_002,350,405,10,65
PROD_012,REG_02,WH_003,83,110,4,31
PROD_012,REG_02,WH_004,341,400,3,62
PROD_012,REG_03,WH_005,100,159,4,63
PROD_012,REG_03,WH_006,330,411,1,82
PROD_012,REG_04,WH_007,292,357,7,72
PROD_012,REG_04,WH_008,323,398,7,82
PROD_012,REG_05,WH_009,326,385,10,69
PROD_012,REG_05,WH_010,102,185,3,86
PROD_012,REG_06,WH_011,117,169,9,61
PROD_012,REG_06,WH_012,380,422,5,47
PROD_012,REG_07,WH_013,235,267,7,39
PROD_012,REG_07,WH_014,279,311,2,34
PROD_012,REG_08,WH_015,99,166,6,73
PROD_012,REG_08,WH_016,382,457,1,76
PROD_012,REG_09,WH_017,291,312,3,24
PROD_012,REG_09,WH_018,293,384,2,93
PROD_012,REG_10,WH_019,90,157,10,77
PROD_012,REG_10,WH_020,198,260,9,71
PROD_013,REG_01,WH_001,361,411,0,50
PROD_013,REG_01,WH_002,497,539,2,44
PROD_013,REG_02,WH_003,475,557,2,84
PROD_013,REG_02,WH_004,91,158,2,69
PROD_013,REG_03,WH_005,379,427,8,56
PROD_013,REG_03,WH_006,393,429,3,39
PROD_013,REG_04,WH_007,363,453,6,96
PROD_013,REG_04,WH_008,444,510,0,66
PROD_013,REG_05,WH_009,153,238,4,89
PROD_013,REG_05,WH_010,471,535,3,67
PROD_013,REG_06,WH_011,443,513,4,74
PROD_013,REG_06,WH_012,428,502,4,78
PROD_013,REG_07,WH_013,334,415,10,91
PROD_013,REG_07,WH_014,199,228,2,31
PROD_013,REG_08,WH_015,53,120,6,73
PROD_013,REG_08,WH_016,227,250,5,28
PROD_013,REG_09,WH_017,272,308,5,41
PROD_013,REG_09,WH_018,260,334,1,75
PROD_013,REG_10,WH_019,214,243,8,37
PROD_013,REG_10,WH_020,273,369,4,100
PROD_014,REG_01,WH_001,452,467,5,20
PROD_014,REG_01,WH_002,320,375,10,65
PROD_014,REG_02,WH_003,322,357,3,38
PROD_014,REG_02,WH_004,262,348,9,95
PROD_014,REG_03,WH_005,82,96,7,21
PROD_014,REG_03,WH_006,463,510,1,48
PROD_014,REG_04,WH_007,473,551,3,81
PROD_014,REG_04,WH_008,334,410,3,79
PROD_014,REG_05,WH_009,244,283,1,40
PROD_014,REG_05,WH_010,161,174,7,20
PROD_014,REG_06,WH_011,427,509,2,84
PROD_014,REG_06,WH_012,165,218,3,56
PROD_014,REG_07,WH_013,259,329,5,75
PROD_014,REG_07,WH_014,341,402,2,63
PROD_014,REG_08,WH_015,174,206,0,32
PROD_014,REG_08,WH_016,124,182,10,68
PROD_014,REG_09,WH_017,495,538,8,51
PROD_014,REG_09,WH_018,399,467,9,77
PROD_014,REG_10,WH_019,163,213,9,59
PROD_014,REG_10,WH_020,481,529,5,53
PROD_015,REG_01,WH_001,163,206,0,43
PROD_015,REG_01,WH_002,226,293,9,76
PROD_015,REG_02,WH_003,489,568,3,82
PROD_015,REG_02,WH_004,477,552,9,84
PROD_015,REG_03,WH_005,215,263,4,52
PROD_015,REG_03,WH_006,238,253,8,23
PROD_015,REG_04,WH_007,280,330,8,58
PROD_015,REG_04,WH_008,76,94,3,21
PROD_015,REG_05,WH_009,53,150,3,100
PROD_015,REG_05,WH_010,396,432,2,38
PROD_015,REG_06,WH_011,227,248,7,28
PROD_015,REG_06,WH_012,378,439,7,68
PROD_015,REG_07,WH_013,493,541,9,57
PROD_015,REG_07,WH_014,198,261,5,68
PROD_015,REG_08,WH_015,277,338,10,71
PROD_015,REG_08,WH_016,476,513,9,46
PROD_015,REG_09,WH_017,60,145,0,85
PROD_015,REG_09,WH_018,261,342,8,89
PROD_015,REG_10,WH_019,51,119,2,70
PROD_015,REG_10,WH_020,217,263,4,50
PROD_016,REG_01,WH_001,66,86,3,23
PROD_016,REG_01,WH_002,433,461,2,30
PROD_016,REG_02,WH_003,146,209,4,67
PROD_016,REG_02,WH_004,57,71,8,22
PROD_016,REG_03,WH_005,148,210,3,65
PROD_016,REG_03,WH_006,241,332,5,96
PROD_016,REG_04,WH_007,237,303,6,72
PROD_016,REG_04,WH_008,459,507,9,57
PROD_016,REG_05,WH_009,433,503,7,77
PROD_016,REG_05,WH_010,261,338,9,86
PROD_016,REG_06,WH_011,200,258,3,61
PROD_016,REG_06,WH_012,298,329,8,39
PROD_016,REG_07,WH_013,461,503,1,43
