transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202311_004981,2023-11-09,REG_09,STORE_025,EMP_027,PROD_050,3,376.51,0.16,948.81,credit,CUST_9181,New
TXN_202311_004982,2023-11-15,REG_05,STORE_014,EMP_021,PROD_018,4,400.5,0.13,1393.74,mobile,CUST_4988,New
TXN_202311_004983,2023-11-30,REG_09,STORE_025,EMP_025,PROD_009,3,254.98,0.19,619.6,credit,CUST_4183,Premium
TXN_202311_004984,2023-11-13,REG_03,STORE_008,EMP_014,PROD_022,4,308.87,0.29,877.19,credit,CUST_3128,VIP
TXN_202311_004985,2023-11-17,REG_09,STORE_027,EMP_027,PROD_023,3,22.23,0.29,47.35,mobile,CUST_5712,Regular
TXN_202311_004986,2023-11-16,REG_09,STORE_027,EMP_025,PROD_048,4,430.27,0.07,1600.6,card,CUST_1766,Regular
TXN_202311_004987,2023-11-29,REG_10,STORE_030,EMP_010,PROD_031,4,191.77,0.07,713.38,credit,CUST_3353,New
TXN_202311_004988,2023-11-04,REG_01,STORE_003,EMP_018,PROD_013,1,296.95,0.05,282.1,mobile,CUST_5960,Regular
TXN_202311_004989,2023-11-09,REG_09,STORE_027,EMP_022,PROD_008,2,166.84,0.11,296.98,credit,CUST_1898,Regular
TXN_202311_004990,2023-11-10,REG_10,STORE_029,EMP_013,PROD_035,5,379.98,0.15,1614.91,cash,CUST_4555,Premium
TXN_202311_004991,2023-11-03,REG_07,STORE_021,EMP_007,PROD_043,3,209.24,0.06,590.06,mobile,CUST_2595,New
TXN_202311_004992,2023-11-28,REG_03,STORE_009,EMP_003,PROD_037,2,497.07,0.02,974.26,cash,CUST_2060,Regular
TXN_202311_004993,2023-11-30,REG_06,STORE_017,EMP_006,PROD_024,2,457.58,0.17,759.58,credit,CUST_7760,New
TXN_202311_004994,2023-11-30,REG_05,STORE_014,EMP_021,PROD_027,5,20.34,0.26,75.26,card,CUST_6502,New
TXN_202311_004995,2023-11-20,REG_10,STORE_029,EMP_028,PROD_042,1,226.74,0.08,208.6,mobile,CUST_7583,New
