product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,247,329,4,86
PROD_001,REG_01,WH_002,302,391,0,89
PROD_001,REG_02,WH_003,168,215,10,57
PROD_001,REG_02,WH_004,467,503,5,41
PROD_001,REG_03,WH_005,308,358,0,50
PROD_001,REG_03,WH_006,329,380,9,60
PROD_001,REG_04,WH_007,311,406,5,100
PROD_001,REG_04,WH_008,240,323,4,87
PROD_001,REG_05,WH_009,443,529,4,90
PROD_001,REG_05,WH_010,260,330,3,73
PROD_001,REG_06,WH_011,487,513,10,36
PROD_001,REG_06,WH_012,103,153,1,51
PROD_001,REG_07,WH_013,188,281,7,100
PROD_001,REG_07,WH_014,388,471,9,92
PROD_001,REG_08,WH_015,493,515,2,24
PROD_001,REG_08,WH_016,340,360,1,21
PROD_001,REG_09,WH_017,198,227,6,35
PROD_001,REG_09,WH_018,451,504,3,56
PROD_001,REG_10,WH_019,336,405,4,73
PROD_001,REG_10,WH_020,52,66,6,20
PROD_002,REG_01,WH_001,205,257,4,56
PROD_002,REG_01,WH_002,189,246,7,64
PROD_002,REG_02,WH_003,439,510,6,77
PROD_002,REG_02,WH_004,197,217,10,30
PROD_002,REG_03,WH_005,244,296,4,56
PROD_002,REG_03,WH_006,306,326,7,27
PROD_002,REG_04,WH_007,467,558,3,94
PROD_002,REG_04,WH_008,194,211,9,26
PROD_002,REG_05,WH_009,493,530,0,37
PROD_002,REG_05,WH_010,426,483,4,61
PROD_002,REG_06,WH_011,257,318,9,70
PROD_002,REG_06,WH_012,164,205,1,42
PROD_002,REG_07,WH_013,401,484,2,85
PROD_002,REG_07,WH_014,314,370,0,56
PROD_002,REG_08,WH_015,275,372,1,98
PROD_002,REG_08,WH_016,70,91,0,21
PROD_002,REG_09,WH_017,408,433,4,29
PROD_002,REG_09,WH_018,473,506,7,40
PROD_002,REG_10,WH_019,391,468,3,80
PROD_002,REG_10,WH_020,314,411,0,97
PROD_003,REG_01,WH_001,166,220,1,55
PROD_003,REG_01,WH_002,407,488,4,85
PROD_003,REG_02,WH_003,424,448,4,28
PROD_003,REG_02,WH_004,196,263,2,69
PROD_003,REG_03,WH_005,332,364,6,38
PROD_003,REG_03,WH_006,492,561,4,73
PROD_003,REG_04,WH_007,500,553,1,54
PROD_003,REG_04,WH_008,181,213,5,37
PROD_003,REG_05,WH_009,193,288,1,96
PROD_003,REG_05,WH_010,482,545,7,70
PROD_003,REG_06,WH_011,197,291,5,99
PROD_003,REG_06,WH_012,153,247,6,100
PROD_003,REG_07,WH_013,119,138,7,26
PROD_003,REG_07,WH_014,383,412,7,36
PROD_003,REG_08,WH_015,115,174,3,62
PROD_003,REG_08,WH_016,356,419,3,66
PROD_003,REG_09,WH_017,125,192,4,71
PROD_003,REG_09,WH_018,363,449,6,92
PROD_003,REG_10,WH_019,430,450,7,27
PROD_003,REG_10,WH_020,346,387,4,45
PROD_004,REG_01,WH_001,356,421,7,72
PROD_004,REG_01,WH_002,463,542,2,81
PROD_004,REG_02,WH_003,340,406,4,70
PROD_004,REG_02,WH_004,365,458,4,97
PROD_004,REG_03,WH_005,476,495,4,23
PROD_004,REG_03,WH_006,381,460,0,79
PROD_004,REG_04,WH_007,346,411,7,72
PROD_004,REG_04,WH_008,142,239,2,99
PROD_004,REG_05,WH_009,273,316,8,51
PROD_004,REG_05,WH_010,191,252,6,67
PROD_004,REG_06,WH_011,317,392,3,78
PROD_004,REG_06,WH_012,378,471,0,93
PROD_004,REG_07,WH_013,297,348,5,56
PROD_004,REG_07,WH_014,160,241,6,87
PROD_004,REG_08,WH_015,122,182,7,67
PROD_004,REG_08,WH_016,191,245,6,60
PROD_004,REG_09,WH_017,235,307,7,79
PROD_004,REG_09,WH_018,238,293,2,57
PROD_004,REG_10,WH_019,460,492,10,42
PROD_004,REG_10,WH_020,106,139,7,40
PROD_005,REG_01,WH_001,82,114,3,35
PROD_005,REG_01,WH_002,243,269,3,29
PROD_005,REG_02,WH_003,467,505,2,40
PROD_005,REG_02,WH_004,117,184,2,69
PROD_005,REG_03,WH_005,94,165,3,74
PROD_005,REG_03,WH_006,143,217,5,79
PROD_005,REG_04,WH_007,84,128,4,48
PROD_005,REG_04,WH_008,216,270,0,54
PROD_005,REG_05,WH_009,121,172,4,55
PROD_005,REG_05,WH_010,133,194,2,63
PROD_005,REG_06,WH_011,230,313,2,85
PROD_005,REG_06,WH_012,369,423,7,61
PROD_005,REG_07,WH_013,371,444,4,77
PROD_005,REG_07,WH_014,346,422,2,78
PROD_005,REG_08,WH_015,289,362,8,81
PROD_005,REG_08,WH_016,341,365,8,32
PROD_005,REG_09,WH_017,453,497,2,46
PROD_005,REG_09,WH_018,157,252,4,99
PROD_005,REG_10,WH_019,474,503,0,29
PROD_005,REG_10,WH_020,284,334,5,55
PROD_006,REG_01,WH_001,378,438,2,62
PROD_006,REG_01,WH_002,255,282,5,32
PROD_006,REG_02,WH_003,284,329,5,50
PROD_006,REG_02,WH_004,201,256,10,65
PROD_006,REG_03,WH_005,452,481,6,35
PROD_006,REG_03,WH_006,52,88,0,36
PROD_006,REG_04,WH_007,264,297,4,37
PROD_006,REG_04,WH_008,322,350,10,38
PROD_006,REG_05,WH_009,54,130,1,77
PROD_006,REG_05,WH_010,470,539,0,69
PROD_006,REG_06,WH_011,59,89,6,36
PROD_006,REG_06,WH_012,347,375,5,33
PROD_006,REG_07,WH_013,433,503,0,70
PROD_006,REG_07,WH_014,280,346,0,66
PROD_006,REG_08,WH_015,253,293,8,48
PROD_006,REG_08,WH_016,492,578,9,95
PROD_006,REG_09,WH_017,288,299,10,21
PROD_006,REG_09,WH_018,361,444,0,83
PROD_006,REG_10,WH_019,419,486,4,71
PROD_006,REG_10,WH_020,340,432,5,97
PROD_007,REG_01,WH_001,221,249,0,28
PROD_007,REG_01,WH_002,455,498,2,45
PROD_007,REG_02,WH_003,205,260,5,60
PROD_007,REG_02,WH_004,60,134,3,77
PROD_007,REG_03,WH_005,426,513,9,96
PROD_007,REG_03,WH_006,87,141,6,60
PROD_007,REG_04,WH_007,423,451,3,31
PROD_007,REG_04,WH_008,106,164,10,68
PROD_007,REG_05,WH_009,57,94,5,42
PROD_007,REG_05,WH_010,495,591,4,100
PROD_007,REG_06,WH_011,341,423,8,90
PROD_007,REG_06,WH_012,309,332,3,26
PROD_007,REG_07,WH_013,173,249,5,81
PROD_007,REG_07,WH_014,209,253,6,50
PROD_007,REG_08,WH_015,61,126,3,68
PROD_007,REG_08,WH_016,430,527,3,100
PROD_007,REG_09,WH_017,399,487,8,96
PROD_007,REG_09,WH_018,166,188,5,27
PROD_007,REG_10,WH_019,190,223,7,40
PROD_007,REG_10,WH_020,378,435,4,61
PROD_008,REG_01,WH_001,241,289,3,51
PROD_008,REG_01,WH_002,298,351,7,60
PROD_008,REG_02,WH_003,343,380,0,37
PROD_008,REG_02,WH_004,396,452,5,61
PROD_008,REG_03,WH_005,233,274,0,41
PROD_008,REG_03,WH_006,450,501,1,52
PROD_008,REG_04,WH_007,433,510,2,79
PROD_008,REG_04,WH_008,444,461,9,26
PROD_008,REG_05,WH_009,353,416,10,73
PROD_008,REG_05,WH_010,69,132,4,67
PROD_008,REG_06,WH_011,105,140,2,37
PROD_008,REG_06,WH_012,86,181,1,96
PROD_008,REG_07,WH_013,135,207,5,77
