transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202407_008981,2024-07-06,REG_05,STORE_013,EMP_005,PROD_031,3,334.92,0.14,864.09,credit,CUST_9357,Regular
TXN_202407_008982,2024-07-14,REG_06,STORE_016,EMP_006,PROD_047,3,255.8,0.24,583.22,credit,CUST_4442,New
TXN_202407_008983,2024-07-08,REG_07,STORE_021,EMP_007,PROD_020,5,284.47,0.14,1223.22,card,CUST_5390,Premium
TXN_202407_008984,2024-07-04,REG_06,STORE_016,EMP_006,PROD_049,5,254.36,0.03,1233.65,cash,CUST_3046,New
TXN_202407_008985,2024-07-16,REG_03,STORE_009,EMP_014,PROD_014,2,356.54,0.1,641.77,mobile,CUST_3922,VIP
TXN_202407_008986,2024-07-28,REG_06,STORE_016,EMP_006,PROD_044,5,428.15,0.28,1541.34,credit,CUST_1954,Premium
TXN_202407_008987,2024-07-12,REG_03,STORE_009,EMP_003,PROD_035,3,274.88,0.21,651.47,cash,CUST_7252,New
TXN_202407_008988,2024-07-16,REG_06,STORE_016,EMP_006,PROD_050,3,22.1,0.29,47.07,card,CUST_9626,New
TXN_202407_008989,2024-07-08,REG_05,STORE_013,EMP_021,PROD_004,4,275.3,0.17,914.0,mobile,CUST_7753,VIP
TXN_202407_008990,2024-07-08,REG_02,STORE_004,EMP_002,PROD_022,2,290.7,0.15,494.19,credit,CUST_5296,New
TXN_202407_008991,2024-07-14,REG_07,STORE_019,EMP_007,PROD_039,5,150.98,0.21,596.37,cash,CUST_8323,Premium
TXN_202407_008992,2024-07-03,REG_09,STORE_027,EMP_027,PROD_037,2,269.3,0.27,393.18,card,CUST_2233,New
TXN_202407_008993,2024-07-03,REG_10,STORE_030,EMP_020,PROD_015,1,424.91,0.23,327.18,credit,CUST_9255,VIP
TXN_202407_008994,2024-07-15,REG_07,STORE_021,EMP_007,PROD_022,4,472.24,0.25,1416.72,card,CUST_3100,VIP
TXN_202407_008995,2024-07-03,REG_07,STORE_021,EMP_007,PROD_018,5,274.06,0.15,1164.75,credit,CUST_6486,Regular
TXN_202407_008996,2024-07-27,REG_09,STORE_027,EMP_025,PROD_039,3,79.76,0.03,232.1,card,CUST_4615,VIP
TXN_202407_008997,2024-07-06,REG_08,STORE_022,EMP_015,PROD_018,2,62.29,0.07,115.86,cash,CUST_6435,New
TXN_202407_008998,2024-07-01,REG_10,STORE_029,EMP_028,PROD_020,5,282.13,0.19,1142.63,mobile,CUST_8724,VIP
TXN_202407_008999,2024-07-27,REG_08,STORE_022,EMP_008,PROD_011,2,256.81,0.3,359.53,cash,CUST_2155,Premium
TXN_202407_009000,2024-07-30,REG_09,STORE_027,EMP_027,PROD_022,1,226.82,0.14,195.07,cash,CUST_8515,Regular
TXN_202407_009001,2024-07-27,REG_06,STORE_017,EMP_006,PROD_023,3,297.2,0.25,668.7,credit,CUST_3206,Premium
TXN_202407_009002,2024-07-26,REG_02,STORE_004,EMP_002,PROD_031,1,47.54,0.09,43.26,mobile,CUST_8525,Regular
TXN_202407_009003,2024-07-09,REG_08,STORE_024,EMP_008,PROD_049,4,168.47,0.27,491.93,card,CUST_9083,Regular
TXN_202407_009004,2024-07-12,REG_09,STORE_025,EMP_027,PROD_034,4,415.12,0.05,1577.46,credit,CUST_3042,VIP
TXN_202407_009005,2024-07-19,REG_05,STORE_015,EMP_021,PROD_043,5,29.32,0.07,136.34,cash,CUST_4318,New
TXN_202407_009006,2024-07-21,REG_01,STORE_003,EMP_011,PROD_049,4,377.79,0.06,1420.49,mobile,CUST_7373,New
TXN_202407_009007,2024-07-29,REG_07,STORE_019,EMP_007,PROD_034,1,191.62,0.15,162.88,card,CUST_4017,Premium
TXN_202407_009008,2024-07-27,REG_01,STORE_003,EMP_011,PROD_040,3,133.58,0.04,384.71,credit,CUST_6965,New
TXN_202407_009009,2024-07-22,REG_02,STORE_004,EMP_002,PROD_040,2,487.16,0.14,837.92,card,CUST_1019,Premium
TXN_202407_009010,2024-07-12,REG_02,STORE_004,EMP_002,PROD_034,3,244.2,0.2,586.08,mobile,CUST_7877,New
TXN_202407_009011,2024-07-06,REG_10,STORE_029,EMP_028,PROD_016,3,348.28,0.02,1023.94,cash,CUST_5998,Premium
TXN_202407_009012,2024-07-19,REG_08,STORE_022,EMP_023,PROD_022,5,499.71,0.15,2123.77,mobile,CUST_5362,New
TXN_202407_009013,2024-07-01,REG_10,STORE_030,EMP_028,PROD_022,2,427.54,0.06,803.78,credit,CUST_6884,New
TXN_202407_009014,2024-07-26,REG_03,STORE_007,EMP_014,PROD_031,3,417.72,0.05,1190.5,card,CUST_2784,Premium
TXN_202407_009015,2024-07-25,REG_05,STORE_013,EMP_005,PROD_020,2,180.12,0.16,302.6,credit,CUST_1338,Regular
TXN_202407_009016,2024-07-29,REG_01,STORE_003,EMP_019,PROD_013,2,108.06,0.05,205.31,credit,CUST_7621,VIP
TXN_202407_009017,2024-07-24,REG_06,STORE_016,EMP_006,PROD_040,5,450.52,0.27,1644.4,cash,CUST_1149,New
TXN_202407_009018,2024-07-17,REG_09,STORE_026,EMP_027,PROD_007,1,255.95,0.1,230.35,card,CUST_7445,New
TXN_202407_009019,2024-07-13,REG_10,STORE_030,EMP_010,PROD_001,5,306.9,0.05,1457.77,credit,CUST_6242,Regular
TXN_202407_009020,2024-07-27,REG_03,STORE_007,EMP_014,PROD_037,1,264.88,0.03,256.93,cash,CUST_3782,Regular
TXN_202407_009021,2024-07-02,REG_03,STORE_007,EMP_003,PROD_041,4,128.48,0.19,416.28,credit,CUST_9680,New
TXN_202407_009022,2024-07-23,REG_09,STORE_026,EMP_025,PROD_027,5,405.53,0.28,1459.91,card,CUST_4997,VIP
TXN_202407_009023,2024-07-27,REG_08,STORE_024,EMP_023,PROD_016,2,288.26,0.14,495.81,card,CUST_5055,Premium
TXN_202407_009024,2024-07-19,REG_05,STORE_015,EMP_021,PROD_008,4,321.88,0.07,1197.39,credit,CUST_1141,VIP
TXN_202407_009025,2024-07-26,REG_07,STORE_019,EMP_007,PROD_050,1,114.66,0.2,91.73,credit,CUST_1207,Regular
TXN_202407_009026,2024-07-03,REG_06,STORE_018,EMP_006,PROD_033,1,395.29,0.25,296.47,card,CUST_2744,Premium
TXN_202407_009027,2024-07-13,REG_06,STORE_018,EMP_006,PROD_002,4,412.81,0.03,1601.7,credit,CUST_2720,VIP
TXN_202407_009028,2024-07-08,REG_02,STORE_004,EMP_002,PROD_050,1,347.42,0.1,312.68,card,CUST_3919,VIP
TXN_202407_009029,2024-07-27,REG_07,STORE_020,EMP_007,PROD_031,1,334.46,0.09,304.36,credit,CUST_3577,Regular
TXN_202407_009030,2024-07-30,REG_03,STORE_007,EMP_014,PROD_034,3,89.1,0.22,208.49,credit,CUST_8364,Premium
TXN_202407_009031,2024-07-30,REG_02,STORE_004,EMP_002,PROD_022,3,89.58,0.1,241.87,card,CUST_4618,VIP
