product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,422,483,0,61
PROD_001,REG_01,WH_002,111,202,3,94
PROD_001,REG_02,WH_003,351,431,5,85
PROD_001,REG_02,WH_004,480,516,1,37
PROD_001,REG_03,WH_005,84,154,4,74
PROD_001,REG_03,WH_006,367,403,4,40
PROD_001,REG_04,WH_007,265,322,1,58
PROD_001,REG_04,WH_008,267,340,2,75
PROD_001,REG_05,WH_009,230,296,7,73
PROD_001,REG_05,WH_010,473,534,6,67
PROD_001,REG_06,WH_011,331,384,0,53
PROD_001,REG_06,WH_012,165,206,8,49
PROD_001,REG_07,WH_013,64,116,10,62
PROD_001,REG_07,WH_014,334,380,10,56
PROD_001,REG_08,WH_015,151,196,6,51
PROD_001,REG_08,WH_016,488,528,7,47
PROD_001,REG_09,WH_017,500,586,8,94
PROD_001,REG_09,WH_018,274,309,10,45
PROD_001,REG_10,WH_019,334,405,2,73
PROD_001,REG_10,WH_020,181,250,2,71
PROD_002,REG_01,WH_001,292,336,6,50
PROD_002,REG_01,WH_002,188,227,3,42
PROD_002,REG_02,WH_003,132,151,4,23
PROD_002,REG_02,WH_004,329,407,4,82
PROD_002,REG_03,WH_005,327,364,8,45
PROD_002,REG_03,WH_006,351,378,10,37
PROD_002,REG_04,WH_007,432,504,2,74
PROD_002,REG_04,WH_008,372,452,1,81
PROD_002,REG_05,WH_009,80,155,8,83
PROD_002,REG_05,WH_010,288,341,2,55
PROD_002,REG_06,WH_011,434,458,6,30
PROD_002,REG_06,WH_012,377,439,2,64
PROD_002,REG_07,WH_013,221,317,4,100
PROD_002,REG_07,WH_014,480,496,8,24
PROD_002,REG_08,WH_015,188,281,0,93
PROD_002,REG_08,WH_016,463,532,3,72
PROD_002,REG_09,WH_017,176,214,0,38
PROD_002,REG_09,WH_018,357,444,5,92
PROD_002,REG_10,WH_019,281,367,1,87
PROD_002,REG_10,WH_020,123,214,3,94
PROD_003,REG_01,WH_001,264,288,3,27
PROD_003,REG_01,WH_002,92,141,5,54
PROD_003,REG_02,WH_003,345,398,5,58
PROD_003,REG_02,WH_004,159,183,7,31
PROD_003,REG_03,WH_005,258,321,9,72
PROD_003,REG_03,WH_006,340,380,2,42
PROD_003,REG_04,WH_007,62,148,7,93
PROD_003,REG_04,WH_008,236,251,10,25
PROD_003,REG_05,WH_009,450,530,0,80
PROD_003,REG_05,WH_010,131,155,1,25
PROD_003,REG_06,WH_011,462,521,6,65
PROD_003,REG_06,WH_012,437,460,3,26
PROD_003,REG_07,WH_013,442,500,9,67
PROD_003,REG_07,WH_014,133,185,1,53
PROD_003,REG_08,WH_015,270,302,0,32
PROD_003,REG_08,WH_016,122,153,6,37
PROD_003,REG_09,WH_017,469,534,1,66
PROD_003,REG_09,WH_018,444,537,7,100
PROD_003,REG_10,WH_019,280,314,4,38
PROD_003,REG_10,WH_020,384,432,9,57
PROD_004,REG_01,WH_001,322,389,1,68
PROD_004,REG_01,WH_002,275,338,1,64
PROD_004,REG_02,WH_003,303,378,5,80
PROD_004,REG_02,WH_004,453,485,9,41
PROD_004,REG_03,WH_005,248,276,3,31
PROD_004,REG_03,WH_006,165,238,9,82
PROD_004,REG_04,WH_007,475,494,8,27
PROD_004,REG_04,WH_008,386,420,9,43
PROD_004,REG_05,WH_009,341,396,0,55
PROD_004,REG_05,WH_010,341,382,10,51
PROD_004,REG_06,WH_011,87,113,7,33
PROD_004,REG_06,WH_012,50,120,0,70
PROD_004,REG_07,WH_013,487,525,5,43
PROD_004,REG_07,WH_014,302,385,9,92
PROD_004,REG_08,WH_015,271,323,4,56
PROD_004,REG_08,WH_016,479,505,8,34
PROD_004,REG_09,WH_017,102,180,1,79
PROD_004,REG_09,WH_018,265,293,0,28
PROD_004,REG_10,WH_019,184,267,5,88
PROD_004,REG_10,WH_020,229,295,10,76
PROD_005,REG_01,WH_001,382,412,2,32
PROD_005,REG_01,WH_002,303,364,5,66
PROD_005,REG_02,WH_003,147,178,2,33
PROD_005,REG_02,WH_004,353,441,10,98
PROD_005,REG_03,WH_005,268,294,1,27
PROD_005,REG_03,WH_006,241,328,5,92
PROD_005,REG_04,WH_007,138,171,9,42
PROD_005,REG_04,WH_008,233,274,2,43
PROD_005,REG_05,WH_009,399,477,3,81
PROD_005,REG_05,WH_010,380,458,9,87
PROD_005,REG_06,WH_011,415,474,6,65
PROD_005,REG_06,WH_012,86,166,5,85
PROD_005,REG_07,WH_013,274,331,7,64
PROD_005,REG_07,WH_014,151,204,0,53
PROD_005,REG_08,WH_015,385,442,9,66
PROD_005,REG_08,WH_016,463,551,8,96
PROD_005,REG_09,WH_017,311,381,0,70
PROD_005,REG_09,WH_018,382,435,8,61
PROD_005,REG_10,WH_019,134,194,4,64
PROD_005,REG_10,WH_020,385,414,6,35
PROD_006,REG_01,WH_001,291,380,5,94
PROD_006,REG_01,WH_002,427,492,9,74
PROD_006,REG_02,WH_003,462,505,0,43
PROD_006,REG_02,WH_004,284,311,10,37
PROD_006,REG_03,WH_005,383,420,10,47
PROD_006,REG_03,WH_006,53,143,4,94
PROD_006,REG_04,WH_007,500,589,8,97
PROD_006,REG_04,WH_008,384,449,8,73
PROD_006,REG_05,WH_009,74,113,9,48
PROD_006,REG_05,WH_010,379,425,7,53
PROD_006,REG_06,WH_011,182,232,3,53
PROD_006,REG_06,WH_012,215,249,7,41
PROD_006,REG_07,WH_013,448,492,9,53
PROD_006,REG_07,WH_014,333,409,0,76
PROD_006,REG_08,WH_015,407,461,5,59
PROD_006,REG_08,WH_016,342,373,7,38
PROD_006,REG_09,WH_017,388,410,8,30
PROD_006,REG_09,WH_018,357,378,8,29
PROD_006,REG_10,WH_019,145,173,1,29
PROD_006,REG_10,WH_020,333,410,6,83
PROD_007,REG_01,WH_001,171,261,5,95
PROD_007,REG_01,WH_002,383,437,5,59
PROD_007,REG_02,WH_003,267,330,5,68
PROD_007,REG_02,WH_004,103,183,9,89
PROD_007,REG_03,WH_005,429,498,7,76
PROD_007,REG_03,WH_006,478,496,8,26
PROD_007,REG_04,WH_007,353,378,0,25
PROD_007,REG_04,WH_008,117,199,1,83
PROD_007,REG_05,WH_009,201,283,1,83
