product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,229,278,3,52
PROD_001,REG_01,WH_002,365,404,2,41
PROD_001,REG_02,WH_003,309,378,2,71
PROD_001,REG_02,WH_004,461,552,3,94
PROD_001,REG_03,WH_005,499,519,10,30
PROD_001,REG_03,WH_006,356,379,3,26
PROD_001,REG_04,WH_007,410,485,6,81
PROD_001,REG_04,WH_008,54,141,0,87
PROD_001,REG_05,WH_009,298,377,10,89
PROD_001,REG_05,WH_010,65,90,9,34
PROD_001,REG_06,WH_011,284,299,8,23
PROD_001,REG_06,WH_012,410,429,3,22
PROD_001,REG_07,WH_013,219,251,1,33
PROD_001,REG_07,WH_014,439,483,5,49
PROD_001,REG_08,WH_015,392,487,2,97
PROD_001,REG_08,WH_016,396,461,0,65
PROD_001,REG_09,WH_017,410,465,10,65
PROD_001,REG_09,WH_018,244,262,3,21
PROD_001,REG_10,WH_019,454,530,3,79
PROD_001,REG_10,WH_020,478,555,10,87
PROD_002,REG_01,WH_001,188,244,5,61
PROD_002,REG_01,WH_002,473,533,0,60
PROD_002,REG_02,WH_003,365,439,3,77
PROD_002,REG_02,WH_004,199,272,7,80
PROD_002,REG_03,WH_005,141,226,4,89
PROD_002,REG_03,WH_006,322,415,7,100
PROD_002,REG_04,WH_007,202,239,4,41
PROD_002,REG_04,WH_008,71,156,6,91
PROD_002,REG_05,WH_009,116,194,10,88
PROD_002,REG_05,WH_010,106,184,8,86
PROD_002,REG_06,WH_011,82,174,0,92
PROD_002,REG_06,WH_012,443,500,3,60
PROD_002,REG_07,WH_013,479,571,0,92
PROD_002,REG_07,WH_014,146,181,0,35
PROD_002,REG_08,WH_015,137,152,9,24
PROD_002,REG_08,WH_016,211,287,3,79
PROD_002,REG_09,WH_017,254,319,4,69
PROD_002,REG_09,WH_018,394,475,7,88
PROD_002,REG_10,WH_019,96,178,8,90
PROD_002,REG_10,WH_020,89,174,3,88
PROD_003,REG_01,WH_001,492,521,1,30
PROD_003,REG_01,WH_002,159,185,6,32
PROD_003,REG_02,WH_003,323,373,9,59
PROD_003,REG_02,WH_004,242,317,6,81
PROD_003,REG_03,WH_005,382,420,6,44
PROD_003,REG_03,WH_006,104,126,2,24
PROD_003,REG_04,WH_007,176,256,0,80
PROD_003,REG_04,WH_008,308,337,6,35
PROD_003,REG_05,WH_009,295,368,6,79
PROD_003,REG_05,WH_010,496,531,0,35
PROD_003,REG_06,WH_011,307,366,0,59
PROD_003,REG_06,WH_012,156,238,0,82
PROD_003,REG_07,WH_013,104,132,3,31
PROD_003,REG_07,WH_014,280,340,8,68
PROD_003,REG_08,WH_015,399,467,1,69
PROD_003,REG_08,WH_016,207,231,8,32
PROD_003,REG_09,WH_017,342,401,0,59
PROD_003,REG_09,WH_018,53,69,10,26
PROD_003,REG_10,WH_019,232,280,1,49
PROD_003,REG_10,WH_020,177,193,5,21
PROD_004,REG_01,WH_001,261,310,8,57
PROD_004,REG_01,WH_002,271,365,2,96
PROD_004,REG_02,WH_003,134,175,4,45
PROD_004,REG_02,WH_004,441,474,3,36
PROD_004,REG_03,WH_005,360,413,2,55
PROD_004,REG_03,WH_006,69,138,9,78
PROD_004,REG_04,WH_007,142,221,7,86
PROD_004,REG_04,WH_008,102,183,4,85
PROD_004,REG_05,WH_009,219,250,3,34
PROD_004,REG_05,WH_010,105,197,8,100
PROD_004,REG_06,WH_011,234,305,0,71
PROD_004,REG_06,WH_012,213,241,9,37
PROD_004,REG_07,WH_013,113,165,6,58
PROD_004,REG_07,WH_014,84,140,9,65
PROD_004,REG_08,WH_015,342,378,9,45
PROD_004,REG_08,WH_016,411,430,9,28
PROD_004,REG_09,WH_017,304,328,7,31
PROD_004,REG_09,WH_018,404,425,3,24
PROD_004,REG_10,WH_019,284,333,3,52
PROD_004,REG_10,WH_020,438,516,5,83
PROD_005,REG_01,WH_001,98,191,6,99
PROD_005,REG_01,WH_002,194,240,4,50
PROD_005,REG_02,WH_003,235,309,10,84
PROD_005,REG_02,WH_004,180,261,7,88
PROD_005,REG_03,WH_005,236,316,0,80
PROD_005,REG_03,WH_006,445,535,6,96
PROD_005,REG_04,WH_007,132,218,4,90
PROD_005,REG_04,WH_008,107,152,0,45
PROD_005,REG_05,WH_009,372,402,10,40
PROD_005,REG_05,WH_010,494,588,4,98
PROD_005,REG_06,WH_011,255,298,4,47
PROD_005,REG_06,WH_012,197,281,10,94
PROD_005,REG_07,WH_013,345,434,4,93
PROD_005,REG_07,WH_014,204,225,5,26
PROD_005,REG_08,WH_015,259,329,6,76
PROD_005,REG_08,WH_016,51,72,9,30
PROD_005,REG_09,WH_017,434,467,9,42
PROD_005,REG_09,WH_018,171,242,5,76
PROD_005,REG_10,WH_019,439,496,7,64
PROD_005,REG_10,WH_020,401,465,4,68
PROD_006,REG_01,WH_001,248,291,3,46
PROD_006,REG_01,WH_002,188,266,2,80
PROD_006,REG_02,WH_003,475,562,8,95
PROD_006,REG_02,WH_004,460,523,10,73
PROD_006,REG_03,WH_005,273,320,6,53
PROD_006,REG_03,WH_006,281,345,7,71
PROD_006,REG_04,WH_007,385,467,5,87
PROD_006,REG_04,WH_008,175,202,3,30
PROD_006,REG_05,WH_009,123,197,7,81
PROD_006,REG_05,WH_010,384,470,0,86
PROD_006,REG_06,WH_011,130,208,4,82
PROD_006,REG_06,WH_012,190,263,4,77
PROD_006,REG_07,WH_013,325,365,3,43
PROD_006,REG_07,WH_014,168,225,9,66
PROD_006,REG_08,WH_015,459,482,7,30
PROD_006,REG_08,WH_016,159,178,8,27
PROD_006,REG_09,WH_017,398,480,7,89
PROD_006,REG_09,WH_018,187,250,7,70
PROD_006,REG_10,WH_019,465,488,4,27
PROD_006,REG_10,WH_020,268,298,2,32
PROD_007,REG_01,WH_001,240,254,6,20
PROD_007,REG_01,WH_002,100,131,6,37
PROD_007,REG_02,WH_003,491,588,0,97
PROD_007,REG_02,WH_004,315,392,3,80
PROD_007,REG_03,WH_005,246,278,7,39
PROD_007,REG_03,WH_006,500,522,5,27
