transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202510_016462,2025-10-10,REG_01,STORE_002,EMP_018,PROD_033,5,435.97,0.24,1656.69,card,CUST_6028,Regular
TXN_202510_016463,2025-10-11,REG_03,STORE_009,EMP_014,PROD_037,5,441.81,0.23,1700.97,card,CUST_6509,Premium
TXN_202510_016464,2025-10-14,REG_06,STORE_018,EMP_006,PROD_032,1,289.94,0.25,217.45,mobile,CUST_5200,Regular
TXN_202510_016465,2025-10-21,REG_05,STORE_014,EMP_021,PROD_043,4,496.5,0.27,1449.78,mobile,CUST_1816,New
TXN_202510_016466,2025-10-03,REG_01,STORE_002,EMP_001,PROD_017,3,237.69,0.27,520.54,mobile,CUST_3173,New
TXN_202510_016467,2025-10-05,REG_08,STORE_022,EMP_012,PROD_031,1,153.74,0.14,132.22,card,CUST_4461,Regular
TXN_202510_016468,2025-10-23,REG_09,STORE_026,EMP_009,PROD_021,2,217.82,0.19,352.87,cash,CUST_4077,Regular
TXN_202510_016469,2025-10-31,REG_09,STORE_025,EMP_027,PROD_021,5,358.59,0.14,1541.94,credit,CUST_1462,Premium
TXN_202510_016470,2025-10-09,REG_06,STORE_017,EMP_006,PROD_010,5,136.52,0.2,546.08,cash,CUST_5847,VIP
TXN_202510_016471,2025-10-17,REG_07,STORE_020,EMP_007,PROD_033,1,255.22,0.01,252.67,card,CUST_3948,New
TXN_202510_016472,2025-10-21,REG_03,STORE_007,EMP_003,PROD_016,2,204.95,0.27,299.23,credit,CUST_4274,Regular
TXN_202510_016473,2025-10-13,REG_03,STORE_008,EMP_014,PROD_007,4,295.99,0.16,994.53,credit,CUST_4841,New
TXN_202510_016474,2025-10-08,REG_08,STORE_024,EMP_012,PROD_040,5,90.14,0.21,356.05,cash,CUST_5845,New
TXN_202510_016475,2025-10-01,REG_10,STORE_028,EMP_017,PROD_030,2,364.86,0.1,656.75,mobile,CUST_4893,Regular
TXN_202510_016476,2025-10-07,REG_01,STORE_003,EMP_001,PROD_029,4,238.23,0.12,838.57,credit,CUST_8041,Regular
TXN_202510_016477,2025-10-04,REG_03,STORE_008,EMP_014,PROD_050,1,204.97,0.14,176.27,credit,CUST_8760,VIP
TXN_202510_016478,2025-10-24,REG_01,STORE_001,EMP_019,PROD_026,2,50.96,0.2,81.54,mobile,CUST_2787,VIP
TXN_202510_016479,2025-10-23,REG_09,STORE_026,EMP_009,PROD_004,5,283.91,0.01,1405.35,cash,CUST_7122,VIP
TXN_202510_016480,2025-10-03,REG_08,STORE_024,EMP_008,PROD_003,5,183.13,0.1,824.09,credit,CUST_6187,VIP
TXN_202510_016481,2025-10-29,REG_02,STORE_005,EMP_002,PROD_020,3,326.93,0.03,951.37,credit,CUST_6875,New
TXN_202510_016482,2025-10-26,REG_05,STORE_014,EMP_005,PROD_012,5,244.25,0.06,1147.97,card,CUST_2815,VIP
TXN_202510_016483,2025-10-14,REG_02,STORE_005,EMP_002,PROD_031,5,402.81,0.03,1953.63,credit,CUST_9882,Regular
TXN_202510_016484,2025-10-27,REG_06,STORE_016,EMP_006,PROD_035,5,218.92,0.04,1050.82,credit,CUST_8948,Regular
TXN_202510_016485,2025-10-04,REG_05,STORE_014,EMP_005,PROD_008,2,306.51,0.13,533.33,credit,CUST_1322,New
TXN_202510_016486,2025-10-03,REG_01,STORE_003,EMP_018,PROD_025,4,190.58,0.15,647.97,mobile,CUST_9708,Premium
TXN_202510_016487,2025-10-08,REG_05,STORE_013,EMP_005,PROD_010,4,376.37,0.04,1445.26,card,CUST_7582,VIP
TXN_202510_016488,2025-10-07,REG_09,STORE_027,EMP_022,PROD_032,5,274.85,0.05,1305.54,cash,CUST_7088,Regular
TXN_202510_016489,2025-10-05,REG_09,STORE_027,EMP_022,PROD_015,4,15.3,0.25,45.9,card,CUST_2976,Regular
TXN_202510_016490,2025-10-27,REG_07,STORE_021,EMP_007,PROD_044,5,225.14,0.22,878.05,card,CUST_9058,Regular
TXN_202510_016491,2025-10-25,REG_04,STORE_010,EMP_030,PROD_022,3,376.0,0.19,913.68,mobile,CUST_9001,VIP
TXN_202510_016492,2025-10-14,REG_01,STORE_003,EMP_011,PROD_017,3,439.35,0.28,949.0,cash,CUST_7549,Regular
TXN_202510_016493,2025-10-30,REG_04,STORE_010,EMP_016,PROD_019,2,111.9,0.02,219.32,card,CUST_2484,New
TXN_202510_016494,2025-10-18,REG_02,STORE_006,EMP_002,PROD_009,5,238.46,0.14,1025.38,card,CUST_5203,Regular
TXN_202510_016495,2025-10-20,REG_09,STORE_027,EMP_022,PROD_032,3,28.26,0.29,60.19,card,CUST_5295,Premium
TXN_202510_016496,2025-10-19,REG_03,STORE_007,EMP_014,PROD_026,3,29.07,0.2,69.77,card,CUST_5553,Regular
TXN_202510_016497,2025-10-01,REG_01,STORE_001,EMP_019,PROD_030,3,71.1,0.21,168.51,card,CUST_8968,VIP
TXN_202510_016498,2025-10-16,REG_05,STORE_014,EMP_021,PROD_029,4,109.13,0.13,379.77,card,CUST_8846,New
TXN_202510_016499,2025-10-11,REG_06,STORE_018,EMP_006,PROD_040,4,326.93,0.17,1085.41,credit,CUST_2686,Premium
TXN_202510_016500,2025-10-19,REG_09,STORE_027,EMP_025,PROD_030,5,439.7,0.28,1582.92,cash,CUST_7265,VIP
TXN_202510_016501,2025-10-22,REG_06,STORE_017,EMP_006,PROD_034,2,167.32,0.25,250.98,card,CUST_2328,VIP
TXN_202510_016502,2025-10-02,REG_04,STORE_011,EMP_026,PROD_023,5,328.22,0.17,1362.11,cash,CUST_1526,Premium
TXN_202510_016503,2025-10-17,REG_05,STORE_015,EMP_005,PROD_014,3,419.2,0.04,1207.3,card,CUST_3963,Regular
TXN_202510_016504,2025-10-12,REG_06,STORE_018,EMP_006,PROD_041,1,130.48,0.06,122.65,credit,CUST_5763,New
TXN_202510_016505,2025-10-16,REG_07,STORE_020,EMP_007,PROD_039,3,302.41,0.2,725.78,cash,CUST_9188,Premium
TXN_202510_016506,2025-10-12,REG_08,STORE_023,EMP_012,PROD_016,4,422.03,0.06,1586.83,mobile,CUST_4906,New
TXN_202510_016507,2025-10-26,REG_10,STORE_030,EMP_020,PROD_039,5,480.85,0.25,1803.19,card,CUST_9257,Regular
TXN_202510_016508,2025-10-18,REG_04,STORE_010,EMP_030,PROD_006,3,359.09,0.07,1001.86,mobile,CUST_8204,New
TXN_202510_016509,2025-10-16,REG_10,STORE_029,EMP_028,PROD_022,4,10.48,0.17,34.79,card,CUST_8575,New
TXN_202510_016510,2025-10-25,REG_03,STORE_007,EMP_003,PROD_041,2,271.02,0.16,455.31,credit,CUST_6237,Regular
TXN_202510_016511,2025-10-09,REG_08,STORE_024,EMP_023,PROD_008,2,265.28,0.29,376.7,credit,CUST_3695,VIP
TXN_202510_016512,2025-10-24,REG_08,STORE_024,EMP_015,PROD_021,3,55.39,0.13,144.57,card,CUST_9387,VIP
TXN_202510_016513,2025-10-02,REG_02,STORE_004,EMP_002,PROD_047,5,357.11,0.09,1624.85,card,CUST_9773,Premium
TXN_202510_016514,2025-10-22,REG_01,STORE_002,EMP_011,PROD_026,2,191.13,0.2,305.81,credit,CUST_2706,VIP
TXN_202510_016515,2025-10-14,REG_10,STORE_028,EMP_017,PROD_011,3,11.3,0.14,29.15,card,CUST_6890,New
TXN_202510_016516,2025-10-25,REG_08,STORE_023,EMP_015,PROD_050,3,151.75,0.28,327.78,cash,CUST_9662,Regular
TXN_202510_016517,2025-10-25,REG_09,STORE_025,EMP_022,PROD_017,2,308.01,0.25,462.01,mobile,CUST_5915,Premium
TXN_202510_016518,2025-10-28,REG_08,STORE_022,EMP_012,PROD_017,2,267.44,0.17,443.95,card,CUST_6795,VIP
TXN_202510_016519,2025-10-09,REG_02,STORE_004,EMP_002,PROD_013,3,353.24,0.11,943.15,credit,CUST_1213,Premium
TXN_202510_016520,2025-10-09,REG_08,STORE_022,EMP_023,PROD_050,5,481.34,0.27,1756.89,cash,CUST_8815,New
TXN_202510_016521,2025-10-01,REG_03,STORE_008,EMP_003,PROD_005,1,172.44,0.17,143.13,credit,CUST_6638,VIP
TXN_202510_016522,2025-10-20,REG_02,STORE_005,EMP_002,PROD_042,4,373.78,0.13,1300.75,card,CUST_3050,VIP
TXN_202510_016523,2025-10-11,REG_09,STORE_025,EMP_027,PROD_041,5,16.97,0.19,68.73,cash,CUST_5644,New
TXN_202510_016524,2025-10-29,REG_08,STORE_024,EMP_008,PROD_025,3,490.53,0.02,1442.16,card,CUST_2125,VIP
TXN_202510_016525,2025-10-10,REG_10,STORE_029,EMP_028,PROD_032,3,410.36,0.14,1058.73,mobile,CUST_9519,VIP
TXN_202510_016526,2025-10-17,REG_02,STORE_006,EMP_002,PROD_049,5,305.56,0.18,1252.8,mobile,CUST_6991,VIP
TXN_202510_016527,2025-10-26,REG_10,STORE_030,EMP_013,PROD_002,2,448.97,0.15,763.25,mobile,CUST_3118,New
TXN_202510_016528,2025-10-16,REG_01,STORE_003,EMP_019,PROD_027,4,127.52,0.2,408.06,mobile,CUST_8680,Premium
TXN_202510_016529,2025-10-08,REG_08,STORE_024,EMP_008,PROD_028,2,276.43,0.29,392.53,mobile,CUST_4605,Regular
TXN_202510_016530,2025-10-04,REG_02,STORE_004,EMP_002,PROD_011,2,238.18,0.24,362.03,card,CUST_7183,Premium
TXN_202510_016531,2025-10-17,REG_06,STORE_018,EMP_006,PROD_012,4,337.75,0.05,1283.45,cash,CUST_8951,VIP
TXN_202510_016532,2025-10-14,REG_07,STORE_021,EMP_007,PROD_015,2,318.16,0.28,458.15,credit,CUST_5656,Regular
TXN_202510_016533,2025-10-14,REG_01,STORE_003,EMP_018,PROD_025,3,189.07,0.08,521.83,mobile,CUST_1900,VIP
TXN_202510_016534,2025-10-17,REG_10,STORE_029,EMP_020,PROD_021,4,291.02,0.23,896.34,cash,CUST_2616,New
TXN_202510_016535,2025-10-06,REG_03,STORE_008,EMP_014,PROD_021,1,196.71,0.19,159.34,card,CUST_9214,Regular
TXN_202510_016536,2025-10-07,REG_07,STORE_021,EMP_007,PROD_022,2,259.69,0.04,498.6,mobile,CUST_9422,New
TXN_202510_016537,2025-10-21,REG_09,STORE_025,EMP_025,PROD_034,4,108.1,0.28,311.33,credit,CUST_1256,VIP
TXN_202510_016538,2025-10-31,REG_09,STORE_027,EMP_027,PROD_048,2,469.95,0.15,798.91,mobile,CUST_4436,Regular
TXN_202510_016539,2025-10-02,REG_03,STORE_009,EMP_014,PROD_045,2,348.66,0.06,655.48,cash,CUST_8946,VIP
TXN_202510_016540,2025-10-05,REG_08,STORE_023,EMP_008,PROD_044,1,263.83,0.17,218.98,cash,CUST_6020,Premium
TXN_202510_016541,2025-10-05,REG_08,STORE_022,EMP_008,PROD_002,3,408.08,0.12,1077.33,mobile,CUST_6734,Regular
TXN_202510_016542,2025-10-18,REG_09,STORE_026,EMP_025,PROD_045,5,409.5,0.16,1719.9,mobile,CUST_3019,New
TXN_202510_016543,2025-10-23,REG_05,STORE_014,EMP_005,PROD_029,5,252.79,0.3,884.76,cash,CUST_5471,Regular
TXN_202510_016544,2025-10-26,REG_08,STORE_023,EMP_008,PROD_040,5,108.83,0.23,419.0,card,CUST_3347,New
TXN_202510_016545,2025-10-07,REG_08,STORE_024,EMP_023,PROD_036,5,73.11,0.04,350.93,card,CUST_4612,New
TXN_202510_016546,2025-10-15,REG_02,STORE_004,EMP_002,PROD_003,1,159.07,0.17,132.03,mobile,CUST_3164,Premium
TXN_202510_016547,2025-10-31,REG_07,STORE_021,EMP_007,PROD_034,4,35.05,0.18,114.96,card,CUST_4313,Premium
TXN_202510_016548,2025-10-19,REG_06,STORE_017,EMP_006,PROD_034,4,86.11,0.02,337.55,card,CUST_8018,New
TXN_202510_016549,2025-10-04,REG_08,STORE_023,EMP_023,PROD_007,5,192.45,0.07,894.89,cash,CUST_7687,VIP
TXN_202510_016550,2025-10-11,REG_10,STORE_028,EMP_010,PROD_006,3,458.55,0.05,1306.87,card,CUST_6894,Regular
TXN_202510_016551,2025-10-02,REG_07,STORE_020,EMP_007,PROD_003,3,91.49,0.27,200.36,card,CUST_9608,New
TXN_202510_016552,2025-10-16,REG_06,STORE_018,EMP_006,PROD_022,3,26.53,0.24,60.49,cash,CUST_5213,New
TXN_202510_016553,2025-10-12,REG_02,STORE_005,EMP_002,PROD_012,3,410.01,0.16,1033.23,mobile,CUST_5874,VIP
TXN_202510_016554,2025-10-13,REG_03,STORE_009,EMP_003,PROD_005,4,202.86,0.09,738.41,credit,CUST_9239,Premium
TXN_202510_016555,2025-10-28,REG_08,STORE_023,EMP_012,PROD_002,1,346.16,0.11,308.08,cash,CUST_1281,VIP
TXN_202510_016556,2025-10-05,REG_04,STORE_011,EMP_029,PROD_049,5,440.1,0.2,1760.4,mobile,CUST_5903,Regular
TXN_202510_016557,2025-10-08,REG_09,STORE_025,EMP_022,PROD_017,3,16.07,0.3,33.75,mobile,CUST_8656,VIP
TXN_202510_016558,2025-10-06,REG_06,STORE_018,EMP_006,PROD_001,5,482.69,0.23,1858.36,cash,CUST_7576,Regular
TXN_202510_016559,2025-10-26,REG_02,STORE_006,EMP_002,PROD_006,2,387.2,0.18,635.01,mobile,CUST_2510,New
TXN_202510_016560,2025-10-19,REG_02,STORE_005,EMP_002,PROD_016,5,176.52,0.1,794.34,cash,CUST_7615,Regular
TXN_202510_016561,2025-10-22,REG_03,STORE_007,EMP_014,PROD_033,3,308.91,0.01,917.46,mobile,CUST_4159,VIP
TXN_202510_016562,2025-10-07,REG_09,STORE_025,EMP_022,PROD_023,5,22.53,0.29,79.98,credit,CUST_3673,New
TXN_202510_016563,2025-10-14,REG_03,STORE_007,EMP_003,PROD_036,3,66.23,0.3,139.08,card,CUST_4689,VIP
TXN_202510_016564,2025-10-11,REG_06,STORE_016,EMP_006,PROD_007,1,435.01,0.21,343.66,cash,CUST_5108,VIP
TXN_202510_016565,2025-10-06,REG_08,STORE_022,EMP_023,PROD_015,3,360.76,0.1,974.05,credit,CUST_7975,New
TXN_202510_016566,2025-10-11,REG_07,STORE_019,EMP_007,PROD_029,3,328.86,0.04,947.12,credit,CUST_8454,New
TXN_202510_016567,2025-10-12,REG_07,STORE_019,EMP_007,PROD_029,2,131.42,0.23,202.39,card,CUST_9179,New
TXN_202510_016568,2025-10-06,REG_01,STORE_002,EMP_011,PROD_034,2,39.77,0.14,68.4,credit,CUST_9037,VIP
TXN_202510_016569,2025-10-26,REG_08,STORE_022,EMP_023,PROD_017,4,122.99,0.26,364.05,credit,CUST_6622,New
TXN_202510_016570,2025-10-17,REG_05,STORE_015,EMP_021,PROD_031,2,23.05,0.25,34.58,credit,CUST_2543,Premium
TXN_202510_016571,2025-10-28,REG_05,STORE_014,EMP_005,PROD_021,3,164.63,0.15,419.81,cash,CUST_2881,Regular
TXN_202510_016572,2025-10-28,REG_10,STORE_028,EMP_017,PROD_047,2,385.96,0.08,710.17,mobile,CUST_3543,Regular
TXN_202510_016573,2025-10-14,REG_01,STORE_003,EMP_018,PROD_043,3,295.22,0.27,646.53,credit,CUST_6716,New
TXN_202510_016574,2025-10-13,REG_03,STORE_009,EMP_003,PROD_022,5,34.56,0.27,126.14,credit,CUST_7538,New
TXN_202510_016575,2025-10-01,REG_03,STORE_008,EMP_003,PROD_033,3,64.97,0.02,191.01,credit,CUST_7580,New
TXN_202510_016576,2025-10-25,REG_06,STORE_018,EMP_006,PROD_010,1,152.05,0.25,114.04,card,CUST_4558,Premium
TXN_202510_016577,2025-10-27,REG_08,STORE_024,EMP_012,PROD_036,5,412.3,0.0,2061.5,cash,CUST_4400,Regular
TXN_202510_016578,2025-10-13,REG_06,STORE_016,EMP_006,PROD_023,4,286.38,0.18,939.33,mobile,CUST_1802,Regular
TXN_202510_016579,2025-10-15,REG_07,STORE_021,EMP_007,PROD_032,1,394.26,0.19,319.35,mobile,CUST_3021,Premium
TXN_202510_016580,2025-10-23,REG_03,STORE_009,EMP_014,PROD_040,5,240.58,0.3,842.03,mobile,CUST_7472,VIP
TXN_202510_016581,2025-10-19,REG_02,STORE_005,EMP_002,PROD_034,2,362.26,0.03,702.78,cash,CUST_4537,Regular
TXN_202510_016582,2025-10-21,REG_10,STORE_030,EMP_028,PROD_031,3,183.3,0.12,483.91,credit,CUST_8172,Regular
TXN_202510_016583,2025-10-24,REG_02,STORE_006,EMP_002,PROD_007,5,17.49,0.27,63.84,credit,CUST_9093,New
TXN_202510_016584,2025-10-16,REG_06,STORE_018,EMP_006,PROD_050,2,452.43,0.05,859.62,cash,CUST_7846,Premium
TXN_202510_016585,2025-10-17,REG_07,STORE_020,EMP_007,PROD_045,4,39.0,0.12,137.28,cash,CUST_9977,Regular
TXN_202510_016586,2025-10-27,REG_06,STORE_017,EMP_006,PROD_009,2,352.64,0.09,641.8,cash,CUST_3410,VIP
TXN_202510_016587,2025-10-09,REG_04,STORE_011,EMP_029,PROD_038,1,249.24,0.23,191.91,card,CUST_5549,New
TXN_202510_016588,2025-10-27,REG_03,STORE_008,EMP_003,PROD_005,3,335.44,0.05,956.0,credit,CUST_6999,Regular
TXN_202510_016589,2025-10-27,REG_05,STORE_015,EMP_021,PROD_040,5,473.17,0.11,2105.61,cash,CUST_1402,VIP
TXN_202510_016590,2025-10-18,REG_06,STORE_018,EMP_006,PROD_042,1,93.76,0.22,73.13,mobile,CUST_7144,VIP
TXN_202510_016591,2025-10-28,REG_02,STORE_005,EMP_002,PROD_017,5,102.58,0.29,364.16,credit,CUST_6835,New
TXN_202510_016592,2025-10-13,REG_09,STORE_026,EMP_009,PROD_031,2,419.47,0.13,729.88,credit,CUST_3778,New
TXN_202510_016593,2025-10-01,REG_02,STORE_006,EMP_002,PROD_014,4,390.48,0.14,1343.25,card,CUST_5531,Premium
TXN_202510_016594,2025-10-27,REG_08,STORE_023,EMP_008,PROD_027,1,348.85,0.08,320.94,card,CUST_9545,VIP
TXN_202510_016595,2025-10-21,REG_10,STORE_028,EMP_017,PROD_011,2,31.3,0.23,48.2,cash,CUST_3455,Premium
TXN_202510_016596,2025-10-06,REG_02,STORE_006,EMP_002,PROD_049,4,310.1,0.29,880.68,card,CUST_2120,Premium
TXN_202510_016597,2025-10-04,REG_07,STORE_019,EMP_007,PROD_011,2,233.14,0.03,452.29,card,CUST_5144,New
TXN_202510_016598,2025-10-01,REG_05,STORE_013,EMP_005,PROD_013,4,405.09,0.01,1604.16,mobile,CUST_5131,New
TXN_202510_016599,2025-10-09,REG_07,STORE_019,EMP_007,PROD_034,4,168.02,0.24,510.78,cash,CUST_8106,Regular
TXN_202510_016600,2025-10-22,REG_06,STORE_017,EMP_006,PROD_016,2,67.76,0.2,108.42,credit,CUST_5612,Premium
TXN_202510_016601,2025-10-01,REG_01,STORE_001,EMP_019,PROD_027,4,433.82,0.03,1683.22,mobile,CUST_9460,New
TXN_202510_016602,2025-10-23,REG_01,STORE_003,EMP_011,PROD_037,4,303.69,0.26,898.92,mobile,CUST_9389,Regular
TXN_202510_016603,2025-10-05,REG_03,STORE_007,EMP_014,PROD_029,3,402.41,0.12,1062.36,mobile,CUST_3661,New
TXN_202510_016604,2025-10-25,REG_04,STORE_011,EMP_004,PROD_015,5,400.99,0.13,1744.31,credit,CUST_1902,Premium
TXN_202510_016605,2025-10-03,REG_05,STORE_014,EMP_005,PROD_045,2,296.08,0.26,438.2,cash,CUST_1378,Regular
TXN_202510_016606,2025-10-14,REG_08,STORE_022,EMP_008,PROD_029,2,216.34,0.16,363.45,cash,CUST_7048,VIP
TXN_202510_016607,2025-10-10,REG_06,STORE_017,EMP_006,PROD_047,1,482.86,0.14,415.26,mobile,CUST_2802,VIP
TXN_202510_016608,2025-10-26,REG_02,STORE_006,EMP_002,PROD_042,4,133.36,0.04,512.1,credit,CUST_8091,Regular
TXN_202510_016609,2025-10-05,REG_08,STORE_022,EMP_023,PROD_042,3,73.62,0.07,205.4,credit,CUST_8123,Premium
TXN_202510_016610,2025-10-28,REG_05,STORE_015,EMP_005,PROD_014,3,497.42,0.1,1343.03,credit,CUST_6758,New
TXN_202510_016611,2025-10-31,REG_04,STORE_011,EMP_026,PROD_039,2,21.23,0.22,33.12,cash,CUST_4343,VIP
TXN_202510_016612,2025-10-18,REG_07,STORE_020,EMP_007,PROD_045,4,280.09,0.05,1064.34,cash,CUST_6348,Regular
TXN_202510_016613,2025-10-04,REG_07,STORE_020,EMP_007,PROD_027,5,324.2,0.13,1410.27,cash,CUST_9044,New
TXN_202510_016614,2025-10-13,REG_08,STORE_022,EMP_015,PROD_002,2,46.08,0.08,84.79,credit,CUST_3246,Premium
TXN_202510_016615,2025-10-19,REG_06,STORE_018,EMP_006,PROD_042,5,97.61,0.03,473.41,mobile,CUST_1606,VIP
TXN_202510_016616,2025-10-24,REG_06,STORE_016,EMP_006,PROD_012,2,72.15,0.27,105.34,credit,CUST_3215,New
