transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202402_006481,2024-02-18,REG_05,STORE_013,EMP_021,PROD_010,3,163.19,0.19,396.55,credit,CUST_1752,VIP
TXN_202402_006482,2024-02-13,REG_07,STORE_019,EMP_007,PROD_017,2,341.07,0.15,579.82,cash,CUST_9515,Regular
TXN_202402_006483,2024-02-22,REG_03,STORE_008,EMP_014,PROD_005,3,428.93,0.1,1158.11,credit,CUST_4699,Regular
TXN_202402_006484,2024-02-11,REG_01,STORE_003,EMP_019,PROD_033,5,338.18,0.07,1572.54,credit,CUST_4610,Regular
TXN_202402_006485,2024-02-07,REG_08,STORE_022,EMP_012,PROD_034,5,453.39,0.08,2085.59,credit,CUST_8804,Premium
TXN_202402_006486,2024-02-24,REG_07,STORE_020,EMP_007,PROD_018,2,348.18,0.13,605.83,credit,CUST_3511,Premium
TXN_202402_006487,2024-02-16,REG_02,STORE_004,EMP_002,PROD_031,5,33.9,0.28,122.04,cash,CUST_6502,VIP
TXN_202402_006488,2024-02-18,REG_06,STORE_018,EMP_006,PROD_046,1,57.84,0.08,53.21,cash,CUST_7479,Regular
TXN_202402_006489,2024-02-28,REG_09,STORE_027,EMP_027,PROD_009,3,210.0,0.09,573.3,cash,CUST_2534,Premium
TXN_202402_006490,2024-02-10,REG_03,STORE_007,EMP_003,PROD_006,3,98.82,0.28,213.45,credit,CUST_9185,VIP
TXN_202402_006491,2024-02-24,REG_03,STORE_007,EMP_003,PROD_035,1,329.54,0.1,296.59,cash,CUST_1619,Regular
TXN_202402_006492,2024-02-06,REG_05,STORE_014,EMP_005,PROD_024,5,444.34,0.04,2132.83,mobile,CUST_4637,Premium
TXN_202402_006493,2024-02-06,REG_05,STORE_013,EMP_005,PROD_029,4,444.7,0.05,1689.86,mobile,CUST_8887,Regular
TXN_202402_006494,2024-02-26,REG_06,STORE_017,EMP_006,PROD_034,5,423.12,0.11,1882.88,mobile,CUST_5225,New
TXN_202402_006495,2024-02-10,REG_09,STORE_027,EMP_027,PROD_016,4,408.44,0.05,1552.07,mobile,CUST_8291,VIP
TXN_202402_006496,2024-02-09,REG_09,STORE_026,EMP_025,PROD_003,3,17.48,0.02,51.39,card,CUST_2293,VIP
TXN_202402_006497,2024-02-22,REG_09,STORE_026,EMP_025,PROD_025,5,294.91,0.04,1415.57,mobile,CUST_5851,VIP
TXN_202402_006498,2024-02-07,REG_09,STORE_025,EMP_027,PROD_003,4,57.41,0.18,188.3,cash,CUST_7828,Regular
TXN_202402_006499,2024-02-26,REG_10,STORE_028,EMP_013,PROD_030,1,307.66,0.07,286.12,cash,CUST_8903,VIP
TXN_202402_006500,2024-02-10,REG_06,STORE_018,EMP_006,PROD_034,4,63.56,0.12,223.73,cash,CUST_9827,VIP
TXN_202402_006501,2024-02-26,REG_10,STORE_029,EMP_010,PROD_025,5,462.56,0.09,2104.65,cash,CUST_6638,Premium
TXN_202402_006502,2024-02-14,REG_08,STORE_023,EMP_008,PROD_008,4,479.0,0.24,1456.16,credit,CUST_8708,New
TXN_202402_006503,2024-02-27,REG_10,STORE_028,EMP_020,PROD_022,2,347.2,0.02,680.51,mobile,CUST_8218,Premium
TXN_202402_006504,2024-02-19,REG_07,STORE_019,EMP_007,PROD_012,2,356.75,0.15,606.48,credit,CUST_2816,New
TXN_202402_006505,2024-02-12,REG_05,STORE_015,EMP_021,PROD_027,5,113.78,0.29,403.92,credit,CUST_6761,New
TXN_202402_006506,2024-02-15,REG_02,STORE_004,EMP_002,PROD_033,2,307.83,0.15,523.31,cash,CUST_2286,New
TXN_202402_006507,2024-02-11,REG_09,STORE_025,EMP_009,PROD_037,1,490.86,0.09,446.68,credit,CUST_4681,VIP
TXN_202402_006508,2024-02-26,REG_08,STORE_022,EMP_012,PROD_033,5,341.05,0.21,1347.15,card,CUST_8800,VIP
TXN_202402_006509,2024-02-10,REG_07,STORE_021,EMP_007,PROD_015,3,313.9,0.2,753.36,card,CUST_5540,Premium
TXN_202402_006510,2024-02-27,REG_04,STORE_010,EMP_004,PROD_045,2,80.29,0.19,130.07,card,CUST_1858,VIP
TXN_202402_006511,2024-02-27,REG_03,STORE_009,EMP_003,PROD_034,5,258.21,0.21,1019.93,credit,CUST_9858,VIP
TXN_202402_006512,2024-02-07,REG_07,STORE_021,EMP_007,PROD_043,2,249.53,0.08,459.14,credit,CUST_7636,VIP
TXN_202402_006513,2024-02-03,REG_03,STORE_009,EMP_003,PROD_044,1,468.31,0.12,412.11,cash,CUST_8457,Premium
TXN_202402_006514,2024-02-16,REG_03,STORE_009,EMP_003,PROD_023,3,116.6,0.12,307.82,credit,CUST_6780,VIP
TXN_202402_006515,2024-02-01,REG_02,STORE_004,EMP_002,PROD_029,2,217.76,0.19,352.77,cash,CUST_2714,Regular
TXN_202402_006516,2024-02-26,REG_06,STORE_018,EMP_006,PROD_033,2,243.36,0.1,438.05,cash,CUST_5727,New
TXN_202402_006517,2024-02-22,REG_04,STORE_011,EMP_030,PROD_013,3,451.56,0.29,961.82,card,CUST_6253,New
TXN_202402_006518,2024-02-11,REG_08,STORE_024,EMP_015,PROD_035,5,283.13,0.07,1316.55,cash,CUST_7831,Regular
TXN_202402_006519,2024-02-20,REG_08,STORE_024,EMP_012,PROD_016,4,499.78,0.15,1699.25,cash,CUST_8740,VIP
TXN_202402_006520,2024-02-24,REG_06,STORE_018,EMP_006,PROD_039,3,489.41,0.15,1248.0,card,CUST_2928,Regular
TXN_202402_006521,2024-02-22,REG_10,STORE_028,EMP_028,PROD_050,1,257.97,0.2,206.38,cash,CUST_8372,New
TXN_202402_006522,2024-02-14,REG_08,STORE_023,EMP_015,PROD_006,4,104.7,0.21,330.85,credit,CUST_3108,Premium
TXN_202402_006523,2024-02-19,REG_06,STORE_017,EMP_006,PROD_040,5,306.23,0.14,1316.79,card,CUST_4922,Premium
TXN_202402_006524,2024-02-22,REG_02,STORE_004,EMP_002,PROD_001,4,65.17,0.17,216.36,card,CUST_9198,New
TXN_202402_006525,2024-02-07,REG_09,STORE_025,EMP_009,PROD_050,1,445.01,0.1,400.51,credit,CUST_1970,New
TXN_202402_006526,2024-02-21,REG_02,STORE_004,EMP_002,PROD_045,4,362.44,0.16,1217.8,cash,CUST_2454,Regular
TXN_202402_006527,2024-02-28,REG_05,STORE_013,EMP_005,PROD_007,3,34.4,0.04,99.07,credit,CUST_1317,Regular
