transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202312_005481,2023-12-07,REG_03,STORE_009,EMP_014,PROD_028,1,182.14,0.16,153.0,card,CUST_7329,Regular
TXN_202312_005482,2023-12-11,REG_03,STORE_009,EMP_014,PROD_004,4,452.04,0.18,1482.69,cash,CUST_2084,Regular
TXN_202312_005483,2023-12-08,REG_05,STORE_013,EMP_005,PROD_049,2,352.8,0.16,592.7,credit,CUST_7968,New
TXN_202312_005484,2023-12-14,REG_07,STORE_021,EMP_007,PROD_016,3,80.14,0.05,228.4,cash,CUST_2374,VIP
TXN_202312_005485,2023-12-30,REG_08,STORE_022,EMP_015,PROD_042,5,237.91,0.06,1118.18,card,CUST_5180,New
TXN_202312_005486,2023-12-10,REG_04,STORE_011,EMP_016,PROD_030,4,246.17,0.27,718.82,mobile,CUST_9155,Regular
TXN_202312_005487,2023-12-07,REG_06,STORE_016,EMP_006,PROD_017,3,343.39,0.29,731.42,credit,CUST_4475,Premium
TXN_202312_005488,2023-12-15,REG_07,STORE_019,EMP_007,PROD_031,5,216.64,0.23,834.06,card,CUST_7652,Regular
TXN_202312_005489,2023-12-11,REG_03,STORE_007,EMP_003,PROD_045,3,407.04,0.09,1111.22,mobile,CUST_8700,Regular
TXN_202312_005490,2023-12-19,REG_05,STORE_015,EMP_005,PROD_002,1,12.59,0.17,10.45,cash,CUST_4458,VIP
TXN_202312_005491,2023-12-24,REG_08,STORE_023,EMP_012,PROD_041,3,398.92,0.19,969.38,card,CUST_9450,VIP
TXN_202312_005492,2023-12-11,REG_08,STORE_023,EMP_015,PROD_023,2,357.13,0.2,571.41,cash,CUST_2159,Regular
TXN_202312_005493,2023-12-02,REG_07,STORE_021,EMP_007,PROD_011,5,485.2,0.0,2426.0,cash,CUST_5194,New
TXN_202312_005494,2023-12-15,REG_07,STORE_021,EMP_007,PROD_009,4,111.23,0.08,409.33,card,CUST_3272,Premium
TXN_202312_005495,2023-12-24,REG_08,STORE_022,EMP_008,PROD_037,4,323.16,0.21,1021.19,card,CUST_9117,Premium
TXN_202312_005496,2023-12-06,REG_04,STORE_011,EMP_029,PROD_029,1,166.05,0.28,119.56,cash,CUST_9012,New
TXN_202312_005497,2023-12-20,REG_01,STORE_003,EMP_011,PROD_017,2,60.79,0.03,117.93,credit,CUST_9867,Regular
