transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202502_012462,2025-02-24,REG_03,STORE_008,EMP_003,PROD_021,1,365.23,0.24,277.57,card,CUST_4604,VIP
TXN_202502_012463,2025-02-04,REG_08,STORE_024,EMP_015,PROD_036,2,213.83,0.09,389.17,card,CUST_3664,Premium
TXN_202502_012464,2025-02-17,REG_05,STORE_013,EMP_021,PROD_033,1,214.02,0.19,173.36,card,CUST_7119,New
TXN_202502_012465,2025-02-23,REG_02,STORE_005,EMP_002,PROD_020,5,390.83,0.16,1641.49,credit,CUST_6207,Premium
TXN_202502_012466,2025-02-04,REG_09,STORE_026,EMP_009,PROD_009,5,372.69,0.17,1546.66,card,CUST_5099,Premium
TXN_202502_012467,2025-02-15,REG_08,STORE_022,EMP_012,PROD_006,2,60.17,0.1,108.31,cash,CUST_2895,Regular
TXN_202502_012468,2025-02-23,REG_04,STORE_010,EMP_024,PROD_041,2,466.24,0.24,708.68,credit,CUST_6815,New
TXN_202502_012469,2025-02-08,REG_06,STORE_017,EMP_006,PROD_038,1,489.8,0.27,357.55,card,CUST_3786,Regular
TXN_202502_012470,2025-02-06,REG_10,STORE_029,EMP_017,PROD_022,5,251.06,0.0,1255.3,card,CUST_2712,New
TXN_202502_012471,2025-02-17,REG_07,STORE_021,EMP_007,PROD_004,3,489.56,0.11,1307.13,cash,CUST_6529,Regular
TXN_202502_012472,2025-02-02,REG_05,STORE_013,EMP_005,PROD_034,5,325.47,0.2,1301.88,credit,CUST_7993,New
TXN_202502_012473,2025-02-17,REG_04,STORE_011,EMP_004,PROD_002,4,270.99,0.01,1073.12,card,CUST_1938,Regular
TXN_202502_012474,2025-02-15,REG_08,STORE_022,EMP_023,PROD_034,4,324.52,0.22,1012.5,card,CUST_8397,Regular
TXN_202502_012475,2025-02-23,REG_04,STORE_012,EMP_026,PROD_034,3,374.57,0.05,1067.52,credit,CUST_5895,Premium
TXN_202502_012476,2025-02-21,REG_03,STORE_008,EMP_003,PROD_019,1,442.24,0.14,380.33,card,CUST_3155,Premium
TXN_202502_012477,2025-02-25,REG_08,STORE_024,EMP_023,PROD_032,4,376.24,0.22,1173.87,mobile,CUST_2186,New
TXN_202502_012478,2025-02-17,REG_02,STORE_005,EMP_002,PROD_033,5,213.77,0.22,833.7,cash,CUST_6120,Premium
TXN_202502_012479,2025-02-14,REG_08,STORE_023,EMP_012,PROD_046,4,156.57,0.19,507.29,cash,CUST_1723,Regular
TXN_202502_012480,2025-02-19,REG_03,STORE_007,EMP_003,PROD_036,4,244.12,0.26,722.6,credit,CUST_8798,Premium
TXN_202502_012481,2025-02-08,REG_01,STORE_003,EMP_001,PROD_039,1,393.82,0.11,350.5,cash,CUST_7894,Premium
TXN_202502_012482,2025-02-24,REG_03,STORE_008,EMP_003,PROD_027,2,358.26,0.01,709.35,mobile,CUST_7093,Premium
TXN_202502_012483,2025-02-27,REG_06,STORE_016,EMP_006,PROD_004,5,247.27,0.23,951.99,mobile,CUST_1393,VIP
TXN_202502_012484,2025-02-11,REG_06,STORE_017,EMP_006,PROD_015,4,427.15,0.04,1640.26,credit,CUST_3195,Premium
TXN_202502_012485,2025-02-10,REG_04,STORE_010,EMP_004,PROD_009,5,157.36,0.25,590.1,mobile,CUST_6540,Regular
TXN_202502_012486,2025-02-15,REG_05,STORE_014,EMP_005,PROD_023,4,284.55,0.09,1035.76,credit,CUST_1140,Regular
TXN_202502_012487,2025-02-23,REG_03,STORE_008,EMP_003,PROD_042,2,157.76,0.25,236.64,card,CUST_4945,VIP
TXN_202502_012488,2025-02-08,REG_08,STORE_024,EMP_012,PROD_030,5,490.27,0.17,2034.62,card,CUST_3922,VIP
TXN_202502_012489,2025-02-06,REG_02,STORE_006,EMP_002,PROD_030,4,144.64,0.13,503.35,cash,CUST_2188,New
TXN_202502_012490,2025-02-05,REG_07,STORE_020,EMP_007,PROD_024,4,370.81,0.07,1379.41,cash,CUST_4092,Regular
TXN_202502_012491,2025-02-26,REG_10,STORE_029,EMP_017,PROD_001,1,406.3,0.03,394.11,cash,CUST_2893,New
TXN_202502_012492,2025-02-10,REG_03,STORE_009,EMP_014,PROD_044,2,92.29,0.15,156.89,mobile,CUST_7685,Regular
TXN_202502_012493,2025-02-26,REG_08,STORE_023,EMP_015,PROD_028,3,247.6,0.24,564.53,credit,CUST_9567,Regular
TXN_202502_012494,2025-02-23,REG_03,STORE_008,EMP_003,PROD_027,4,52.0,0.15,176.8,cash,CUST_3780,VIP
TXN_202502_012495,2025-02-15,REG_03,STORE_008,EMP_014,PROD_041,4,92.35,0.0,369.4,mobile,CUST_2267,VIP
TXN_202502_012496,2025-02-19,REG_10,STORE_029,EMP_017,PROD_023,4,19.43,0.2,62.18,credit,CUST_1751,Regular
TXN_202502_012497,2025-02-14,REG_02,STORE_005,EMP_002,PROD_017,4,114.34,0.12,402.48,card,CUST_5080,Regular
TXN_202502_012498,2025-02-17,REG_05,STORE_013,EMP_005,PROD_040,5,150.51,0.2,602.04,card,CUST_4901,Regular
