product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,446,509,3,66
PROD_001,REG_01,WH_002,300,356,6,62
PROD_001,REG_02,WH_003,74,140,8,74
PROD_001,REG_02,WH_004,208,254,9,55
PROD_001,REG_03,WH_005,50,74,6,30
PROD_001,REG_03,WH_006,225,282,8,65
PROD_001,REG_04,WH_007,432,497,1,66
PROD_001,REG_04,WH_008,371,458,8,95
PROD_001,REG_05,WH_009,424,439,9,24
PROD_001,REG_05,WH_010,498,572,8,82
PROD_001,REG_06,WH_011,94,108,10,24
PROD_001,REG_06,WH_012,187,254,4,71
PROD_001,REG_07,WH_013,118,170,10,62
PROD_001,REG_07,WH_014,377,397,6,26
PROD_001,REG_08,WH_015,464,510,8,54
PROD_001,REG_08,WH_016,400,434,9,43
PROD_001,REG_09,WH_017,384,435,5,56
PROD_001,REG_09,WH_018,160,253,5,98
PROD_001,REG_10,WH_019,406,438,1,33
PROD_001,REG_10,WH_020,473,511,10,48
PROD_002,REG_01,WH_001,80,132,2,54
PROD_002,REG_01,WH_002,497,561,7,71
PROD_002,REG_02,WH_003,455,542,3,90
PROD_002,REG_02,WH_004,362,427,6,71
PROD_002,REG_03,WH_005,435,530,0,95
PROD_002,REG_03,WH_006,254,339,1,86
PROD_002,REG_04,WH_007,120,143,9,32
PROD_002,REG_04,WH_008,414,477,2,65
PROD_002,REG_05,WH_009,158,176,7,25
PROD_002,REG_05,WH_010,444,512,6,74
PROD_002,REG_06,WH_011,87,137,7,57
PROD_002,REG_06,WH_012,336,378,0,42
PROD_002,REG_07,WH_013,270,322,8,60
PROD_002,REG_07,WH_014,249,338,9,98
PROD_002,REG_08,WH_015,351,376,10,35
PROD_002,REG_08,WH_016,317,367,5,55
PROD_002,REG_09,WH_017,491,576,8,93
PROD_002,REG_09,WH_018,433,467,10,44
PROD_002,REG_10,WH_019,390,470,6,86
PROD_002,REG_10,WH_020,158,225,5,72
PROD_003,REG_01,WH_001,261,304,5,48
PROD_003,REG_01,WH_002,98,132,1,35
PROD_003,REG_02,WH_003,396,473,0,77
PROD_003,REG_02,WH_004,492,565,8,81
PROD_003,REG_03,WH_005,459,527,6,74
PROD_003,REG_03,WH_006,401,491,0,90
PROD_003,REG_04,WH_007,148,230,9,91
