transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202411_010981,2024-11-02,REG_05,STORE_014,EMP_005,PROD_015,2,228.49,0.24,347.3,credit,CUST_2948,Premium
TXN_202411_010982,2024-11-06,REG_10,STORE_029,EMP_028,PROD_023,5,416.46,0.25,1561.72,cash,CUST_7258,New
TXN_202411_010983,2024-11-10,REG_01,STORE_001,EMP_011,PROD_002,1,205.7,0.26,152.22,credit,CUST_3101,Premium
TXN_202411_010984,2024-11-01,REG_07,STORE_019,EMP_007,PROD_035,5,212.63,0.12,935.57,credit,CUST_4836,VIP
TXN_202411_010982,2024-11-05,REG_02,STORE_004,EMP_002,PROD_026,4,265.19,0.12,933.47,credit,CUST_6849,Premium
TXN_202411_010985,2024-11-06,REG_10,STORE_028,EMP_017,PROD_013,4,123.72,0.25,371.16,card,CUST_9590,New
TXN_202411_010986,2024-11-18,REG_07,STORE_019,EMP_007,PROD_036,1,478.73,0.27,349.47,mobile,CUST_3203,Regular
TXN_202411_010987,2024-11-15,REG_10,STORE_029,EMP_013,PROD_037,4,82.55,0.02,323.6,cash,CUST_7607,New
TXN_202411_010988,2024-11-09,REG_01,STORE_002,EMP_011,PROD_035,4,244.47,0.06,919.21,cash,CUST_8625,VIP
TXN_202411_010989,2024-11-07,REG_02,STORE_005,EMP_002,PROD_047,2,160.03,0.06,300.86,credit,CUST_7338,VIP
TXN_202411_010990,2024-11-19,REG_02,STORE_006,EMP_002,PROD_007,4,271.58,0.23,836.47,card,CUST_3774,Premium
TXN_202411_010991,2024-11-07,REG_09,STORE_026,EMP_009,PROD_006,4,251.28,0.06,944.81,cash,CUST_3556,Premium
TXN_202411_010992,2024-11-15,REG_05,STORE_015,EMP_005,PROD_021,1,342.61,0.18,280.94,mobile,CUST_1107,VIP
TXN_202411_010993,2024-11-10,REG_02,STORE_006,EMP_002,PROD_016,2,23.26,0.03,45.12,cash,CUST_9587,VIP
TXN_202411_010994,2024-11-04,REG_06,STORE_016,EMP_006,PROD_002,3,68.47,0.09,186.92,mobile,CUST_9612,VIP
TXN_202411_010995,2024-11-11,REG_06,STORE_016,EMP_006,PROD_028,3,54.92,0.0,164.76,cash,CUST_1689,New
TXN_202411_010996,2024-11-12,REG_09,STORE_026,EMP_025,PROD_001,4,36.5,0.1,131.4,mobile,CUST_5884,VIP
TXN_202411_010997,2024-11-26,REG_06,STORE_016,EMP_006,PROD_003,1,88.08,0.27,64.3,mobile,CUST_2497,New
TXN_202411_010998,2024-11-10,REG_03,STORE_007,EMP_014,PROD_030,1,231.94,0.1,208.75,cash,CUST_7329,New
TXN_202411_010999,2024-11-28,REG_03,STORE_009,EMP_003,PROD_040,2,429.03,0.19,695.03,cash,CUST_8845,VIP
TXN_202411_011000,2024-11-22,REG_05,STORE_013,EMP_021,PROD_043,4,181.8,0.19,589.03,card,CUST_6906,VIP
TXN_202411_011001,2024-11-27,REG_01,STORE_001,EMP_019,PROD_010,4,492.74,0.12,1734.44,mobile,CUST_9691,VIP
TXN_202411_011002,2024-11-08,REG_04,STORE_010,EMP_016,PROD_007,1,130.18,0.02,127.58,cash,CUST_9958,Regular
TXN_202411_011003,2024-11-07,REG_10,STORE_030,EMP_010,PROD_042,4,203.67,0.03,790.24,cash,CUST_4400,VIP
TXN_202411_011004,2024-11-24,REG_03,STORE_009,EMP_014,PROD_045,5,40.72,0.17,168.99,cash,CUST_1353,New
TXN_202411_011005,2024-11-24,REG_06,STORE_018,EMP_006,PROD_030,4,249.08,0.18,816.98,credit,CUST_3992,New
TXN_202411_011006,2024-11-25,REG_05,STORE_014,EMP_021,PROD_016,1,348.8,0.05,331.36,card,CUST_7374,Regular
TXN_202411_010984,2024-11-24,REG_10,STORE_029,EMP_020,PROD_035,2,472.46,0.2,755.94,card,CUST_7265,Regular
TXN_202411_011007,2024-11-28,REG_07,STORE_021,EMP_007,PROD_012,4,279.35,0.29,793.35,mobile,CUST_9361,New
TXN_202411_011008,2024-11-08,REG_08,STORE_022,EMP_023,PROD_024,5,194.17,0.1,873.76,credit,CUST_2666,Premium
TXN_202411_011009,2024-11-04,REG_08,STORE_023,EMP_008,PROD_037,1,218.32,0.28,157.19,credit,CUST_5399,New
TXN_202411_011010,2024-11-13,REG_09,STORE_025,EMP_022,PROD_004,3,342.88,0.28,740.62,cash,CUST_2795,Regular
TXN_202411_011011,2024-11-07,REG_05,STORE_015,EMP_005,PROD_003,2,173.46,0.17,287.94,card,CUST_5260,Premium
TXN_202411_011012,2024-11-23,REG_02,STORE_006,EMP_002,PROD_041,2,256.77,0.05,487.86,card,CUST_7127,New
TXN_202411_011013,2024-11-05,REG_04,STORE_010,EMP_004,PROD_023,1,21.7,0.03,21.05,cash,CUST_3463,Regular
TXN_202411_011014,2024-11-12,REG_02,STORE_006,EMP_002,PROD_005,1,466.92,0.27,340.85,card,CUST_4631,VIP
TXN_202411_011015,2024-11-22,REG_03,STORE_009,EMP_014,PROD_003,3,180.48,0.1,487.3,credit,CUST_1510,New
TXN_202411_011016,2024-11-07,REG_01,STORE_002,EMP_001,PROD_024,4,497.58,0.03,1930.61,cash,CUST_3922,Regular
TXN_202411_011017,2024-11-16,REG_04,STORE_011,EMP_029,PROD_030,2,80.84,0.18,132.58,card,CUST_8042,Regular
TXN_202411_011018,2024-11-21,REG_03,STORE_008,EMP_003,PROD_039,5,263.22,0.19,1066.04,cash,CUST_9736,New
TXN_202411_011019,2024-11-14,REG_05,STORE_015,EMP_021,PROD_043,2,425.06,0.09,773.61,card,CUST_3139,Regular
TXN_202411_011020,2024-11-21,REG_08,STORE_024,EMP_008,PROD_021,4,190.65,0.16,640.58,credit,CUST_6991,New
TXN_202411_011021,2024-11-12,REG_03,STORE_007,EMP_003,PROD_010,2,465.31,0.11,828.25,cash,CUST_8249,New
TXN_202411_011022,2024-11-03,REG_10,STORE_029,EMP_017,PROD_018,5,164.29,0.13,714.66,credit,CUST_2281,Regular
TXN_202411_011023,2024-11-09,REG_05,STORE_013,EMP_005,PROD_032,1,137.87,0.26,102.02,mobile,CUST_9400,Regular
TXN_202411_011024,2024-11-04,REG_10,STORE_030,EMP_013,PROD_013,4,80.46,0.29,228.51,mobile,CUST_7935,Premium
TXN_202411_011025,2024-11-13,REG_04,STORE_012,EMP_016,PROD_039,2,298.32,0.03,578.74,cash,CUST_9614,New
TXN_202411_011026,2024-11-29,REG_04,STORE_011,EMP_026,PROD_025,3,132.06,0.23,305.06,credit,CUST_5179,Premium
TXN_202411_011027,2024-11-04,REG_09,STORE_026,EMP_027,PROD_008,4,450.14,0.07,1674.52,credit,CUST_8414,Regular
TXN_202411_011028,2024-11-25,REG_06,STORE_017,EMP_006,PROD_024,1,392.67,0.25,294.5,card,CUST_2660,New
TXN_202411_011029,2024-11-17,REG_05,STORE_013,EMP_021,PROD_036,3,26.91,0.04,77.5,mobile,CUST_2011,Premium
TXN_202411_011030,2024-11-16,REG_05,STORE_015,EMP_005,PROD_005,4,288.66,0.01,1143.09,cash,CUST_6526,Regular
TXN_202411_011031,2024-11-06,REG_07,STORE_021,EMP_007,PROD_008,3,497.06,0.25,1118.38,credit,CUST_9731,VIP
TXN_202411_011032,2024-11-10,REG_09,STORE_027,EMP_027,PROD_006,2,41.54,0.23,63.97,mobile,CUST_6860,Premium
TXN_202411_011033,2024-11-24,REG_07,STORE_020,EMP_007,PROD_007,5,160.88,0.25,603.3,mobile,CUST_1928,Premium
TXN_202411_011034,2024-11-21,REG_07,STORE_019,EMP_007,PROD_023,1,453.18,0.03,439.58,credit,CUST_2364,VIP
TXN_202411_011035,2024-11-22,REG_04,STORE_012,EMP_024,PROD_032,3,134.36,0.1,362.77,card,CUST_4570,Regular
TXN_202411_011036,2024-11-27,REG_06,STORE_016,EMP_006,PROD_027,5,298.61,0.18,1224.3,credit,CUST_7355,VIP
TXN_202411_011037,2024-11-05,REG_07,STORE_019,EMP_007,PROD_048,4,24.94,0.29,70.83,credit,CUST_1729,New
TXN_202411_011038,2024-11-02,REG_06,STORE_016,EMP_006,PROD_021,3,232.32,0.27,508.78,cash,CUST_2676,Premium
TXN_202411_011039,2024-11-25,REG_07,STORE_021,EMP_007,PROD_034,3,22.48,0.09,61.37,credit,CUST_4587,VIP
TXN_202411_011040,2024-11-27,REG_10,STORE_029,EMP_017,PROD_035,5,245.27,0.14,1054.66,mobile,CUST_7983,New
TXN_202411_011041,2024-11-01,REG_09,STORE_027,EMP_027,PROD_040,2,487.62,0.14,838.71,cash,CUST_1937,VIP
TXN_202411_011042,2024-11-12,REG_10,STORE_030,EMP_013,PROD_003,1,206.78,0.1,186.1,credit,CUST_1904,VIP
TXN_202411_011043,2024-11-17,REG_07,STORE_021,EMP_007,PROD_004,1,325.34,0.22,253.77,mobile,CUST_9379,VIP
TXN_202411_011044,2024-11-22,REG_01,STORE_001,EMP_001,PROD_004,1,394.31,0.01,390.37,credit,CUST_5483,VIP
TXN_202411_011045,2024-11-03,REG_10,STORE_029,EMP_017,PROD_009,1,426.48,0.3,298.54,credit,CUST_5586,New
TXN_202411_011046,2024-11-14,REG_07,STORE_021,EMP_007,PROD_012,2,404.53,0.23,622.98,cash,CUST_7367,VIP
TXN_202411_011047,2024-11-25,REG_01,STORE_003,EMP_001,PROD_038,2,386.13,0.14,664.14,cash,CUST_8055,Premium
TXN_202411_011048,2024-11-29,REG_04,STORE_011,EMP_004,PROD_005,4,418.46,0.01,1657.1,cash,CUST_9464,Premium
TXN_202411_011049,2024-11-24,REG_01,STORE_002,EMP_011,PROD_037,5,123.12,0.2,492.48,card,CUST_5022,Premium
TXN_202411_011050,2024-11-19,REG_03,STORE_008,EMP_014,PROD_018,2,262.23,0.19,424.81,card,CUST_8041,New
TXN_202411_011051,2024-11-30,REG_06,STORE_017,EMP_006,PROD_022,4,94.17,0.29,267.44,mobile,CUST_6220,Regular
TXN_202411_011016,2024-11-03,REG_03,STORE_007,EMP_003,PROD_006,5,418.55,0.17,1736.98,card,CUST_5535,VIP
TXN_202411_011022,2024-11-13,REG_10,STORE_029,EMP_013,PROD_050,1,229.06,0.13,199.28,card,CUST_1697,Regular
TXN_202411_011052,2024-11-27,REG_04,STORE_011,EMP_024,PROD_026,5,282.1,0.07,1311.76,mobile,CUST_3901,New
TXN_202411_011053,2024-11-11,REG_03,STORE_008,EMP_003,PROD_043,1,11.83,0.26,8.75,mobile,CUST_2062,Premium
TXN_202411_011054,2024-11-06,REG_10,STORE_030,EMP_028,PROD_048,2,84.7,0.04,162.62,mobile,CUST_1333,Regular
TXN_202411_011055,2024-11-19,REG_07,STORE_020,EMP_007,PROD_015,4,262.72,0.16,882.74,card,CUST_4187,VIP
TXN_202411_011056,2024-11-03,REG_08,STORE_023,EMP_023,PROD_044,4,81.45,0.07,302.99,card,CUST_2330,Regular
TXN_202411_011057,2024-11-11,REG_02,STORE_004,EMP_002,PROD_020,4,182.18,0.04,699.57,cash,CUST_8569,New
