product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,392,417,3,28
PROD_001,REG_01,WH_002,441,481,2,42
PROD_001,REG_02,WH_003,456,470,6,20
PROD_001,REG_02,WH_004,456,487,4,35
PROD_001,REG_03,WH_005,472,537,8,73
PROD_001,REG_03,WH_006,312,380,8,76
PROD_001,REG_04,WH_007,226,300,10,84
PROD_001,REG_04,WH_008,229,249,1,21
PROD_001,REG_05,WH_009,62,151,5,94
PROD_001,REG_05,WH_010,51,129,3,81
PROD_001,REG_06,WH_011,385,431,0,46
PROD_001,REG_06,WH_012,162,217,0,55
PROD_001,REG_07,WH_013,341,410,2,71
PROD_001,REG_07,WH_014,82,182,0,100
PROD_001,REG_08,WH_015,268,287,4,23
PROD_001,REG_08,WH_016,414,437,1,24
PROD_001,REG_09,WH_017,152,169,4,21
PROD_001,REG_09,WH_018,469,486,6,23
PROD_001,REG_10,WH_019,367,402,0,35
PROD_001,REG_10,WH_020,356,398,4,46
PROD_002,REG_01,WH_001,81,147,8,74
PROD_002,REG_01,WH_002,87,118,2,33
PROD_002,REG_02,WH_003,254,307,6,59
PROD_002,REG_02,WH_004,480,563,8,91
PROD_002,REG_03,WH_005,283,341,3,61
PROD_002,REG_03,WH_006,252,304,8,60
PROD_002,REG_04,WH_007,409,440,1,32
PROD_002,REG_04,WH_008,491,545,1,55
PROD_002,REG_05,WH_009,115,180,3,68
PROD_002,REG_05,WH_010,374,460,8,94
PROD_002,REG_06,WH_011,88,120,1,33
PROD_002,REG_06,WH_012,324,410,4,90
PROD_002,REG_07,WH_013,388,458,10,80
PROD_002,REG_07,WH_014,486,501,6,21
PROD_002,REG_08,WH_015,492,530,5,43
PROD_002,REG_08,WH_016,377,425,4,52
PROD_002,REG_09,WH_017,243,326,0,83
PROD_002,REG_09,WH_018,416,506,4,94
PROD_002,REG_10,WH_019,256,343,2,89
PROD_002,REG_10,WH_020,408,506,1,99
PROD_003,REG_01,WH_001,276,334,2,60
PROD_003,REG_01,WH_002,461,526,3,68
PROD_003,REG_02,WH_003,211,251,4,44
PROD_003,REG_02,WH_004,150,225,3,78
PROD_003,REG_03,WH_005,62,93,6,37
PROD_003,REG_03,WH_006,236,257,9,30
PROD_003,REG_04,WH_007,125,159,2,36
PROD_003,REG_04,WH_008,378,426,1,49
PROD_003,REG_05,WH_009,352,402,2,52
PROD_003,REG_05,WH_010,477,537,7,67
PROD_003,REG_06,WH_011,277,338,2,63
PROD_003,REG_06,WH_012,382,397,9,24
PROD_003,REG_07,WH_013,158,180,10,32
PROD_003,REG_07,WH_014,206,279,6,79
PROD_003,REG_08,WH_015,70,95,1,26
PROD_003,REG_08,WH_016,211,297,0,86
PROD_003,REG_09,WH_017,122,167,2,47
PROD_003,REG_09,WH_018,155,233,7,85
PROD_003,REG_10,WH_019,136,208,4,76
PROD_003,REG_10,WH_020,254,308,0,54
PROD_004,REG_01,WH_001,354,436,7,89
PROD_004,REG_01,WH_002,82,173,0,91
PROD_004,REG_02,WH_003,73,100,10,37
PROD_004,REG_02,WH_004,268,335,1,68
PROD_004,REG_03,WH_005,303,352,2,51
PROD_004,REG_03,WH_006,464,541,4,81
PROD_004,REG_04,WH_007,162,209,2,49
PROD_004,REG_04,WH_008,407,494,9,96
PROD_004,REG_05,WH_009,59,137,2,80
PROD_004,REG_05,WH_010,464,552,1,89
PROD_004,REG_06,WH_011,134,178,7,51
PROD_004,REG_06,WH_012,252,330,8,86
PROD_004,REG_07,WH_013,124,157,6,39
PROD_004,REG_07,WH_014,345,433,8,96
PROD_004,REG_08,WH_015,130,169,8,47
PROD_004,REG_08,WH_016,305,393,2,90
PROD_004,REG_09,WH_017,307,348,0,41
PROD_004,REG_09,WH_018,308,365,5,62
PROD_004,REG_10,WH_019,225,273,8,56
PROD_004,REG_10,WH_020,235,315,2,82
PROD_005,REG_01,WH_001,316,355,5,44
PROD_005,REG_01,WH_002,160,211,8,59
PROD_005,REG_02,WH_003,497,538,5,46
PROD_005,REG_02,WH_004,292,376,3,87
