product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,156,215,7,66
PROD_001,REG_01,WH_002,202,218,4,20
PROD_001,REG_02,WH_003,342,423,7,88
PROD_001,REG_02,WH_004,297,382,7,92
PROD_001,REG_03,WH_005,139,171,3,35
PROD_001,REG_03,WH_006,362,395,8,41
PROD_001,REG_04,WH_007,441,501,7,67
PROD_001,REG_04,WH_008,146,207,8,69
PROD_001,REG_05,WH_009,203,246,1,44
PROD_001,REG_05,WH_010,483,545,5,67
PROD_001,REG_06,WH_011,490,520,7,37
PROD_001,REG_06,WH_012,99,136,0,37
PROD_001,REG_07,WH_013,446,484,4,42
PROD_001,REG_07,WH_014,180,204,1,25
PROD_001,REG_08,WH_015,327,386,3,62
PROD_001,REG_08,WH_016,230,256,6,32
PROD_001,REG_09,WH_017,57,127,6,76
PROD_001,REG_09,WH_018,472,491,7,26
PROD_001,REG_10,WH_019,162,183,8,29
PROD_001,REG_10,WH_020,367,389,9,31
PROD_002,REG_01,WH_001,205,250,10,55
PROD_002,REG_01,WH_002,388,410,4,26
PROD_002,REG_02,WH_003,114,156,1,43
PROD_002,REG_02,WH_004,147,220,10,83
PROD_002,REG_03,WH_005,207,293,10,96
PROD_002,REG_03,WH_006,260,314,0,54
PROD_002,REG_04,WH_007,281,338,6,63
PROD_002,REG_04,WH_008,223,277,1,55
PROD_002,REG_05,WH_009,198,268,6,76
PROD_002,REG_05,WH_010,277,315,1,39
PROD_002,REG_06,WH_011,326,377,4,55
PROD_002,REG_06,WH_012,414,490,1,77
PROD_002,REG_07,WH_013,193,291,2,100
PROD_002,REG_07,WH_014,60,108,9,57
PROD_002,REG_08,WH_015,406,462,2,58
PROD_002,REG_08,WH_016,206,300,4,98
PROD_002,REG_09,WH_017,181,260,1,80
PROD_002,REG_09,WH_018,426,469,5,48
PROD_002,REG_10,WH_019,298,342,5,49
PROD_002,REG_10,WH_020,313,400,1,88
PROD_003,REG_01,WH_001,451,530,6,85
PROD_003,REG_01,WH_002,406,481,7,82
PROD_003,REG_02,WH_003,235,278,10,53
PROD_003,REG_02,WH_004,164,183,9,28
PROD_003,REG_03,WH_005,411,455,2,46
PROD_003,REG_03,WH_006,246,327,0,81
PROD_003,REG_04,WH_007,318,372,10,64
PROD_003,REG_04,WH_008,359,432,9,82
PROD_003,REG_05,WH_009,474,532,6,64
PROD_003,REG_05,WH_010,289,324,3,38
PROD_003,REG_06,WH_011,431,496,9,74
PROD_003,REG_06,WH_012,308,356,6,54
PROD_003,REG_07,WH_013,305,362,9,66
PROD_003,REG_07,WH_014,255,328,3,76
PROD_003,REG_08,WH_015,331,387,8,64
PROD_003,REG_08,WH_016,247,286,8,47
PROD_003,REG_09,WH_017,107,131,0,24
PROD_003,REG_09,WH_018,481,561,7,87
PROD_003,REG_10,WH_019,56,102,4,50
PROD_003,REG_10,WH_020,219,310,4,95
PROD_004,REG_01,WH_001,136,206,5,75
PROD_004,REG_01,WH_002,204,234,2,32
PROD_004,REG_02,WH_003,461,481,2,22
PROD_004,REG_02,WH_004,100,157,0,57
PROD_004,REG_03,WH_005,57,76,6,25
PROD_004,REG_03,WH_006,257,282,6,31
PROD_004,REG_04,WH_007,432,509,10,87
PROD_004,REG_04,WH_008,378,400,10,32
PROD_004,REG_05,WH_009,270,324,3,57
PROD_004,REG_05,WH_010,55,143,4,92
PROD_004,REG_06,WH_011,92,188,4,100
PROD_004,REG_06,WH_012,126,194,5,73
PROD_004,REG_07,WH_013,221,267,9,55
PROD_004,REG_07,WH_014,214,238,3,27
PROD_004,REG_08,WH_015,322,386,4,68
PROD_004,REG_08,WH_016,489,547,10,68
PROD_004,REG_09,WH_017,425,525,0,100
PROD_004,REG_09,WH_018,481,549,0,68
PROD_004,REG_10,WH_019,471,551,3,83
PROD_004,REG_10,WH_020,320,348,7,35
PROD_005,REG_01,WH_001,94,155,10,71
PROD_005,REG_01,WH_002,329,389,3,63
PROD_005,REG_02,WH_003,175,256,2,83
PROD_005,REG_02,WH_004,103,192,10,99
PROD_005,REG_03,WH_005,334,427,4,97
PROD_005,REG_03,WH_006,271,350,7,86
PROD_005,REG_04,WH_007,203,279,5,81
PROD_005,REG_04,WH_008,235,261,3,29
PROD_005,REG_05,WH_009,175,259,9,93
PROD_005,REG_05,WH_010,227,316,1,90
PROD_005,REG_06,WH_011,381,440,2,61
PROD_005,REG_06,WH_012,263,335,7,79
PROD_005,REG_07,WH_013,149,196,6,53
PROD_005,REG_07,WH_014,72,115,8,51
PROD_005,REG_08,WH_015,70,91,5,26
PROD_005,REG_08,WH_016,380,455,6,81
PROD_005,REG_09,WH_017,458,507,0,49
PROD_005,REG_09,WH_018,425,510,7,92
PROD_005,REG_10,WH_019,211,263,1,53
PROD_005,REG_10,WH_020,332,360,4,32
PROD_006,REG_01,WH_001,432,450,4,22
PROD_006,REG_01,WH_002,61,96,1,36
PROD_006,REG_02,WH_003,442,521,1,80
PROD_006,REG_02,WH_004,248,272,3,27
PROD_006,REG_03,WH_005,338,433,0,95
PROD_006,REG_03,WH_006,269,305,2,38
PROD_006,REG_04,WH_007,91,134,10,53
PROD_006,REG_04,WH_008,211,254,2,45
PROD_006,REG_05,WH_009,400,422,6,28
PROD_006,REG_05,WH_010,74,93,6,25
PROD_006,REG_06,WH_011,382,445,10,73
PROD_006,REG_06,WH_012,374,415,7,48
PROD_006,REG_07,WH_013,191,241,7,57
PROD_006,REG_07,WH_014,208,264,2,58
PROD_006,REG_08,WH_015,117,135,8,26
PROD_006,REG_08,WH_016,239,310,5,76
PROD_006,REG_09,WH_017,282,335,4,57
PROD_006,REG_09,WH_018,222,266,8,52
PROD_006,REG_10,WH_019,353,413,8,68
PROD_006,REG_10,WH_020,212,240,1,29
PROD_007,REG_01,WH_001,338,403,2,67
PROD_007,REG_01,WH_002,182,256,10,84
PROD_007,REG_02,WH_003,51,110,1,60
PROD_007,REG_02,WH_004,172,228,6,62
PROD_007,REG_03,WH_005,160,203,1,44
PROD_007,REG_03,WH_006,487,572,5,90
PROD_007,REG_04,WH_007,155,193,1,39
PROD_007,REG_04,WH_008,384,435,4,55
PROD_007,REG_05,WH_009,310,389,7,86
PROD_007,REG_05,WH_010,426,477,7,58
PROD_007,REG_06,WH_011,468,542,7,81
PROD_007,REG_06,WH_012,337,410,8,81
PROD_007,REG_07,WH_013,450,513,1,64
PROD_007,REG_07,WH_014,429,500,9,80
PROD_007,REG_08,WH_015,498,549,6,57
PROD_007,REG_08,WH_016,109,144,6,41
PROD_007,REG_09,WH_017,408,493,3,88
PROD_007,REG_09,WH_018,229,258,5,34
PROD_007,REG_10,WH_019,231,252,7,28
PROD_007,REG_10,WH_020,307,368,2,63
PROD_008,REG_01,WH_001,240,272,4,36
PROD_008,REG_01,WH_002,414,460,7,53
PROD_008,REG_02,WH_003,214,242,8,36
PROD_008,REG_02,WH_004,411,501,7,97
PROD_008,REG_03,WH_005,153,197,1,45
PROD_008,REG_03,WH_006,494,559,7,72
PROD_008,REG_04,WH_007,309,347,6,44
PROD_008,REG_04,WH_008,236,311,10,85
PROD_008,REG_05,WH_009,405,500,5,100
PROD_008,REG_05,WH_010,292,316,8,32
PROD_008,REG_06,WH_011,167,213,3,49
PROD_008,REG_06,WH_012,289,358,6,75
PROD_008,REG_07,WH_013,403,422,1,20
PROD_008,REG_07,WH_014,384,449,5,70
PROD_008,REG_08,WH_015,209,294,2,87
PROD_008,REG_08,WH_016,56,141,3,88
PROD_008,REG_09,WH_017,398,418,4,24
PROD_008,REG_09,WH_018,231,284,2,55
PROD_008,REG_10,WH_019,365,394,9,38
PROD_008,REG_10,WH_020,95,123,5,33
PROD_009,REG_01,WH_001,282,365,5,88
PROD_009,REG_01,WH_002,290,380,1,91
PROD_009,REG_02,WH_003,489,563,5,79
PROD_009,REG_02,WH_004,52,112,2,62
PROD_009,REG_03,WH_005,450,490,3,43
PROD_009,REG_03,WH_006,107,171,5,69
PROD_009,REG_04,WH_007,229,308,6,85
PROD_009,REG_04,WH_008,54,104,2,52
PROD_009,REG_05,WH_009,412,433,3,24
PROD_009,REG_05,WH_010,291,378,9,96
PROD_009,REG_06,WH_011,285,372,8,95
PROD_009,REG_06,WH_012,131,171,1,41
PROD_009,REG_07,WH_013,328,362,3,37
PROD_009,REG_07,WH_014,225,314,2,91
PROD_009,REG_08,WH_015,461,480,2,21
PROD_009,REG_08,WH_016,127,187,8,68
PROD_009,REG_09,WH_017,491,576,5,90
PROD_009,REG_09,WH_018,268,308,8,48
PROD_009,REG_10,WH_019,264,295,1,32
PROD_009,REG_10,WH_020,206,265,7,66
PROD_010,REG_01,WH_001,157,182,8,33
PROD_010,REG_01,WH_002,467,481,10,24
PROD_010,REG_02,WH_003,206,265,5,64
PROD_010,REG_02,WH_004,431,516,2,87
PROD_010,REG_03,WH_005,440,522,5,87
PROD_010,REG_03,WH_006,247,333,4,90
PROD_010,REG_04,WH_007,56,98,3,45
PROD_010,REG_04,WH_008,129,183,10,64
PROD_010,REG_05,WH_009,95,177,10,92
PROD_010,REG_05,WH_010,80,111,5,36
PROD_010,REG_06,WH_011,327,405,2,80
PROD_010,REG_06,WH_012,181,259,8,86
PROD_010,REG_07,WH_013,195,224,10,39
PROD_010,REG_07,WH_014,87,142,10,65
PROD_010,REG_08,WH_015,304,323,3,22
PROD_010,REG_08,WH_016,325,398,2,75
PROD_010,REG_09,WH_017,126,213,0,87
PROD_010,REG_09,WH_018,275,362,9,96
PROD_010,REG_10,WH_019,278,297,10,29
PROD_010,REG_10,WH_020,186,247,9,70
PROD_011,REG_01,WH_001,50,87,8,45
PROD_011,REG_01,WH_002,53,140,10,97
PROD_011,REG_02,WH_003,172,214,7,49
PROD_011,REG_02,WH_004,209,224,7,22
PROD_011,REG_03,WH_005,494,547,7,60
PROD_011,REG_03,WH_006,200,234,6,40
PROD_011,REG_04,WH_007,242,317,4,79
PROD_011,REG_04,WH_008,400,471,8,79
PROD_011,REG_05,WH_009,219,255,2,38
PROD_011,REG_05,WH_010,401,495,3,97
PROD_011,REG_06,WH_011,311,366,6,61
PROD_011,REG_06,WH_012,291,332,7,48
PROD_011,REG_07,WH_013,479,515,5,41
PROD_011,REG_07,WH_014,442,526,0,84
PROD_011,REG_08,WH_015,266,297,9,40
PROD_011,REG_08,WH_016,277,315,4,42
PROD_011,REG_09,WH_017,136,195,3,62
PROD_011,REG_09,WH_018,94,141,0,47
PROD_011,REG_10,WH_019,299,326,5,32
PROD_011,REG_10,WH_020,376,446,2,72
PROD_012,REG_01,WH_001,175,258,8,91
PROD_012,REG_01,WH_002,475,515,7,47
PROD_012,REG_02,WH_003,213,283,7,77
PROD_012,REG_02,WH_004,437,488,7,58
PROD_012,REG_03,WH_005,69,135,9,75
PROD_012,REG_03,WH_006,329,373,7,51
PROD_012,REG_04,WH_007,431,504,7,80
PROD_012,REG_04,WH_008,350,400,6,56
PROD_012,REG_05,WH_009,107,149,8,50
PROD_012,REG_05,WH_010,473,491,5,23
PROD_012,REG_06,WH_011,498,572,2,76
PROD_012,REG_06,WH_012,434,516,5,87
PROD_012,REG_07,WH_013,425,514,2,91
PROD_012,REG_07,WH_014,330,423,7,100
PROD_012,REG_08,WH_015,287,363,5,81
PROD_012,REG_08,WH_016,264,285,7,28
PROD_012,REG_09,WH_017,141,171,0,30
PROD_012,REG_09,WH_018,430,459,4,33
PROD_012,REG_10,WH_019,100,173,9,82
PROD_012,REG_10,WH_020,442,508,9,75
PROD_013,REG_01,WH_001,470,555,3,88
PROD_013,REG_01,WH_002,499,526,1,28
PROD_013,REG_02,WH_003,352,422,9,79
PROD_013,REG_02,WH_004,205,233,4,32
PROD_013,REG_03,WH_005,332,392,0,60
PROD_013,REG_03,WH_006,64,105,0,41
PROD_013,REG_04,WH_007,202,224,4,26
PROD_013,REG_04,WH_008,161,245,2,86
PROD_013,REG_05,WH_009,424,515,5,96
PROD_013,REG_05,WH_010,329,365,10,46
PROD_013,REG_06,WH_011,90,184,6,100
PROD_013,REG_06,WH_012,386,478,6,98
PROD_013,REG_07,WH_013,215,287,0,72
PROD_013,REG_07,WH_014,73,114,10,51
PROD_013,REG_08,WH_015,484,538,4,58
PROD_013,REG_08,WH_016,82,116,1,35
PROD_013,REG_09,WH_017,288,367,8,87
PROD_013,REG_09,WH_018,383,445,7,69
PROD_013,REG_10,WH_019,97,139,5,47
PROD_013,REG_10,WH_020,149,220,5,76
PROD_014,REG_01,WH_001,450,541,8,99
PROD_014,REG_01,WH_002,451,542,0,91
PROD_014,REG_02,WH_003,289,361,7,79
PROD_014,REG_02,WH_004,491,519,8,36
PROD_014,REG_03,WH_005,418,447,10,39
PROD_014,REG_03,WH_006,491,578,5,92
PROD_014,REG_04,WH_007,262,283,2,23
PROD_014,REG_04,WH_008,248,320,0,72
PROD_014,REG_05,WH_009,139,217,9,87
PROD_014,REG_05,WH_010,82,136,10,64
PROD_014,REG_06,WH_011,106,164,9,67
PROD_014,REG_06,WH_012,120,149,1,30
PROD_014,REG_07,WH_013,348,395,8,55
PROD_014,REG_07,WH_014,347,401,0,54
PROD_014,REG_08,WH_015,462,554,3,95
PROD_014,REG_08,WH_016,458,530,1,73
PROD_014,REG_09,WH_017,256,331,2,77
PROD_014,REG_09,WH_018,126,158,5,37
PROD_014,REG_10,WH_019,383,427,0,44
PROD_014,REG_10,WH_020,452,506,0,54
PROD_015,REG_01,WH_001,124,160,8,44
PROD_015,REG_01,WH_002,358,432,10,84
PROD_015,REG_02,WH_003,425,486,3,64
PROD_015,REG_02,WH_004,417,477,4,64
PROD_015,REG_03,WH_005,290,305,7,22
PROD_015,REG_03,WH_006,71,98,8,35
PROD_015,REG_04,WH_007,311,367,4,60
PROD_015,REG_04,WH_008,271,287,5,21
PROD_015,REG_05,WH_009,363,456,0,93
PROD_015,REG_05,WH_010,419,451,8,40
PROD_015,REG_06,WH_011,182,222,7,47
PROD_015,REG_06,WH_012,417,480,0,63
PROD_015,REG_07,WH_013,500,588,3,91
PROD_015,REG_07,WH_014,105,167,3,65
PROD_015,REG_08,WH_015,202,263,6,67
PROD_015,REG_08,WH_016,478,531,7,60
PROD_015,REG_09,WH_017,482,500,5,23
PROD_015,REG_09,WH_018,204,296,1,93
PROD_015,REG_10,WH_019,498,532,4,38
PROD_015,REG_10,WH_020,320,341,10,31
PROD_016,REG_01,WH_001,193,260,8,75
PROD_016,REG_01,WH_002,415,453,8,46
PROD_016,REG_02,WH_003,107,188,3,84
PROD_016,REG_02,WH_004,251,294,8,51
PROD_016,REG_03,WH_005,157,193,5,41
PROD_016,REG_03,WH_006,124,204,2,82
PROD_016,REG_04,WH_007,90,146,7,63
PROD_016,REG_04,WH_008,348,396,1,49
PROD_016,REG_05,WH_009,115,191,1,77
PROD_016,REG_05,WH_010,376,459,4,87
PROD_016,REG_06,WH_011,106,136,8,38
PROD_016,REG_06,WH_012,413,496,7,90
PROD_016,REG_07,WH_013,464,488,9,33
PROD_016,REG_07,WH_014,238,281,9,52
PROD_016,REG_08,WH_015,336,357,10,31
PROD_016,REG_08,WH_016,231,287,2,58
PROD_016,REG_09,WH_017,96,179,0,83
PROD_016,REG_09,WH_018,491,560,0,69
PROD_016,REG_10,WH_019,272,340,0,68
PROD_016,REG_10,WH_020,257,303,7,53
