product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,118,145,1,28
PROD_001,REG_01,WH_002,177,225,2,50
PROD_001,REG_02,WH_003,294,322,7,35
PROD_001,REG_02,WH_004,458,500,4,46
PROD_001,REG_03,WH_005,352,404,1,53
PROD_001,REG_03,WH_006,127,217,10,100
PROD_001,REG_04,WH_007,376,439,3,66
PROD_001,REG_04,WH_008,261,284,2,25
PROD_001,REG_05,WH_009,361,377,4,20
PROD_001,REG_05,WH_010,186,212,6,32
PROD_001,REG_06,WH_011,264,316,9,61
PROD_001,REG_06,WH_012,313,378,4,69
PROD_001,REG_07,WH_013,454,526,6,78
PROD_001,REG_07,WH_014,360,406,8,54
PROD_001,REG_08,WH_015,488,514,5,31
PROD_001,REG_08,WH_016,392,473,4,85
PROD_001,REG_09,WH_017,344,406,0,62
PROD_001,REG_09,WH_018,444,488,5,49
PROD_001,REG_10,WH_019,93,132,6,45
PROD_001,REG_10,WH_020,214,244,2,32
PROD_002,REG_01,WH_001,410,440,3,33
PROD_002,REG_01,WH_002,279,307,10,38
PROD_002,REG_02,WH_003,253,282,8,37
PROD_002,REG_02,WH_004,458,496,0,38
PROD_002,REG_03,WH_005,197,238,6,47
PROD_002,REG_03,WH_006,347,418,1,72
PROD_002,REG_04,WH_007,240,311,3,74
PROD_002,REG_04,WH_008,421,504,5,88
PROD_002,REG_05,WH_009,176,228,0,52
PROD_002,REG_05,WH_010,469,538,7,76
PROD_002,REG_06,WH_011,224,272,9,57
PROD_002,REG_06,WH_012,137,183,3,49
PROD_002,REG_07,WH_013,460,496,7,43
PROD_002,REG_07,WH_014,126,198,4,76
PROD_002,REG_08,WH_015,190,242,7,59
PROD_002,REG_08,WH_016,483,567,5,89
PROD_002,REG_09,WH_017,253,279,1,27
PROD_002,REG_09,WH_018,155,176,3,24
PROD_002,REG_10,WH_019,172,215,8,51
PROD_002,REG_10,WH_020,122,185,9,72
PROD_003,REG_01,WH_001,106,177,1,72
PROD_003,REG_01,WH_002,455,492,7,44
PROD_003,REG_02,WH_003,293,370,6,83
PROD_003,REG_02,WH_004,372,410,2,40
PROD_003,REG_03,WH_005,493,561,5,73
PROD_003,REG_03,WH_006,261,288,8,35
PROD_003,REG_04,WH_007,458,474,5,21
PROD_003,REG_04,WH_008,443,486,7,50
PROD_003,REG_05,WH_009,168,203,8,43
PROD_003,REG_05,WH_010,159,232,0,73
PROD_003,REG_06,WH_011,90,132,1,43
PROD_003,REG_06,WH_012,413,445,2,34
PROD_003,REG_07,WH_013,70,150,5,85
PROD_003,REG_07,WH_014,245,271,1,27
PROD_003,REG_08,WH_015,218,243,4,29
PROD_003,REG_08,WH_016,468,495,3,30
PROD_003,REG_09,WH_017,484,514,0,30
PROD_003,REG_09,WH_018,466,509,4,47
PROD_003,REG_10,WH_019,462,490,7,35
PROD_003,REG_10,WH_020,262,315,6,59
PROD_004,REG_01,WH_001,233,251,9,27
PROD_004,REG_01,WH_002,187,266,7,86
PROD_004,REG_02,WH_003,482,524,10,52
PROD_004,REG_02,WH_004,262,358,0,96
PROD_004,REG_03,WH_005,427,506,6,85
PROD_004,REG_03,WH_006,290,348,6,64
PROD_004,REG_04,WH_007,381,431,6,56
PROD_004,REG_04,WH_008,279,326,10,57
PROD_004,REG_05,WH_009,472,511,0,39
PROD_004,REG_05,WH_010,218,231,9,22
PROD_004,REG_06,WH_011,435,511,5,81
PROD_004,REG_06,WH_012,382,434,1,53
PROD_004,REG_07,WH_013,75,165,4,94
PROD_004,REG_07,WH_014,225,258,2,35
PROD_004,REG_08,WH_015,246,283,3,40
PROD_004,REG_08,WH_016,370,432,0,62
PROD_004,REG_09,WH_017,213,278,0,65
PROD_004,REG_09,WH_018,314,374,2,62
PROD_004,REG_10,WH_019,358,451,2,95
PROD_004,REG_10,WH_020,339,422,3,86
PROD_005,REG_01,WH_001,397,458,0,61
PROD_005,REG_01,WH_002,90,118,5,33
PROD_005,REG_02,WH_003,164,180,4,20
PROD_005,REG_02,WH_004,466,494,10,38
PROD_005,REG_03,WH_005,445,481,3,39
PROD_005,REG_03,WH_006,81,117,4,40
PROD_005,REG_04,WH_007,281,307,5,31
PROD_005,REG_04,WH_008,305,389,2,86
PROD_005,REG_05,WH_009,436,477,7,48
PROD_005,REG_05,WH_010,426,459,7,40
PROD_005,REG_06,WH_011,366,456,10,100
PROD_005,REG_06,WH_012,315,398,8,91
PROD_005,REG_07,WH_013,69,128,10,69
PROD_005,REG_07,WH_014,92,134,9,51
PROD_005,REG_08,WH_015,193,283,6,96
PROD_005,REG_08,WH_016,412,471,5,64
PROD_005,REG_09,WH_017,292,386,3,97
PROD_005,REG_09,WH_018,235,309,9,83
PROD_005,REG_10,WH_019,269,342,6,79
PROD_005,REG_10,WH_020,325,382,1,58
PROD_006,REG_01,WH_001,444,510,4,70
PROD_006,REG_01,WH_002,440,460,7,27
PROD_006,REG_02,WH_003,286,377,7,98
PROD_006,REG_02,WH_004,306,345,4,43
PROD_006,REG_03,WH_005,362,418,10,66
PROD_006,REG_03,WH_006,435,530,1,96
PROD_006,REG_04,WH_007,409,444,8,43
PROD_006,REG_04,WH_008,317,388,9,80
PROD_006,REG_05,WH_009,235,322,3,90
PROD_006,REG_05,WH_010,260,294,4,38
PROD_006,REG_06,WH_011,403,462,2,61
PROD_006,REG_06,WH_012,474,536,8,70
PROD_006,REG_07,WH_013,335,360,7,32
PROD_006,REG_07,WH_014,85,147,10,72
PROD_006,REG_08,WH_015,72,137,6,71
PROD_006,REG_08,WH_016,280,351,7,78
PROD_006,REG_09,WH_017,54,149,4,99
PROD_006,REG_09,WH_018,286,374,6,94
PROD_006,REG_10,WH_019,130,203,7,80
PROD_006,REG_10,WH_020,428,488,2,62
PROD_007,REG_01,WH_001,449,481,5,37
PROD_007,REG_01,WH_002,178,221,6,49
PROD_007,REG_02,WH_003,384,438,2,56
PROD_007,REG_02,WH_004,159,175,7,23
PROD_007,REG_03,WH_005,391,478,7,94
PROD_007,REG_03,WH_006,130,205,1,76
PROD_007,REG_04,WH_007,384,416,2,34
PROD_007,REG_04,WH_008,76,101,9,34
PROD_007,REG_05,WH_009,466,493,8,35
PROD_007,REG_05,WH_010,124,179,1,56
PROD_007,REG_06,WH_011,463,534,6,77
PROD_007,REG_06,WH_012,183,219,7,43
PROD_007,REG_07,WH_013,80,127,4,51
PROD_007,REG_07,WH_014,147,166,8,27
PROD_007,REG_08,WH_015,382,402,3,23
PROD_007,REG_08,WH_016,200,235,3,38
PROD_007,REG_09,WH_017,442,497,7,62
PROD_007,REG_09,WH_018,178,215,10,47
PROD_007,REG_10,WH_019,405,434,1,30
PROD_007,REG_10,WH_020,330,407,0,77
