transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202310_004481,02/10/2023,REG_07,STORE_019,EMP_007,PROD_027,4,194.99,0.15,662.97,cash,CUST_3992,VIP
TXN_202310_004482,31/10/2023,REG_10,STORE_029,EMP_028,PROD_011,3,248.27,0.16,625.64,card,CUST_9831,Regular
TXN_202310_004483,14/10/2023,REG_06,STORE_016,EMP_006,PROD_002,3,330.26,0.28,713.36,cash,CUST_1955,Regular
TXN_202310_004484,26/10/2023,REG_04,STORE_011,EMP_024,PROD_038,3,479.18,0.12,1265.04,cash,CUST_8519,VIP
TXN_202310_004485,17/10/2023,REG_04,STORE_010,EMP_004,PROD_044,5,147.02,0.19,595.43,mobile,CUST_6036,Regular
TXN_202310_004486,30/10/2023,REG_02,STORE_004,EMP_002,PROD_005,1,457.96,0.19,370.95,mobile,CUST_8940,VIP
TXN_202310_004487,14/10/2023,REG_10,STORE_029,EMP_028,PROD_024,4,13.69,0.16,46.0,mobile,CUST_5500,New
TXN_202310_004488,18/10/2023,REG_04,STORE_012,EMP_026,PROD_005,4,339.12,0.17,1125.88,card,CUST_7127,VIP
TXN_202310_004489,15/10/2023,REG_01,STORE_001,EMP_011,PROD_004,2,269.44,0.11,479.6,credit,CUST_7360,Premium
TXN_202310_004490,26/10/2023,REG_08,STORE_023,EMP_023,PROD_021,2,332.34,0.23,511.8,credit,CUST_7837,VIP
TXN_202310_004491,22/10/2023,REG_07,STORE_020,EMP_007,PROD_011,1,314.61,0.1,283.15,mobile,CUST_9821,Regular
TXN_202310_004492,10/10/2023,REG_07,STORE_019,EMP_007,PROD_013,5,335.54,0.09,1526.71,mobile,CUST_3140,VIP
TXN_202310_004493,25/10/2023,REG_10,STORE_029,EMP_017,PROD_047,2,97.64,0.26,144.51,mobile,CUST_8844,Regular
TXN_202310_004494,27/10/2023,REG_06,STORE_017,EMP_006,PROD_041,3,470.2,0.16,1184.9,card,CUST_5227,Premium
TXN_202310_004495,09/10/2023,REG_05,STORE_014,EMP_021,PROD_030,2,406.23,0.14,698.72,card,CUST_3543,New
TXN_202310_004496,11/10/2023,REG_06,STORE_017,EMP_006,PROD_002,1,185.42,0.18,152.04,card,CUST_4144,Regular
TXN_202310_004497,24/10/2023,REG_01,STORE_003,EMP_011,PROD_020,2,14.01,0.27,20.45,card,CUST_6647,Regular
TXN_202310_004498,23/10/2023,REG_03,STORE_007,EMP_014,PROD_025,2,20.56,0.02,40.3,credit,CUST_6377,VIP
TXN_202310_004499,14/10/2023,REG_10,STORE_030,EMP_028,PROD_005,4,169.96,0.25,509.88,cash,CUST_1718,Regular
TXN_202310_004500,25/10/2023,REG_01,STORE_001,EMP_018,PROD_047,4,14.85,0.26,43.96,mobile,CUST_1684,Regular
TXN_202310_004501,28/10/2023,REG_06,STORE_016,EMP_006,PROD_012,1,90.05,0.29,63.94,mobile,CUST_5035,New
TXN_202310_004502,01/10/2023,REG_03,STORE_008,EMP_014,PROD_002,2,411.33,0.27,600.54,credit,CUST_9990,New
TXN_202310_004503,05/10/2023,REG_07,STORE_019,EMP_007,PROD_017,3,86.25,0.16,217.35,card,CUST_6651,New
TXN_202310_004504,28/10/2023,REG_08,STORE_024,EMP_012,PROD_049,3,441.17,0.23,1019.1,mobile,CUST_9514,VIP
TXN_202310_004505,02/10/2023,REG_10,STORE_030,EMP_010,PROD_002,1,109.89,0.27,80.22,cash,CUST_6363,New
TXN_202310_004506,26/10/2023,REG_04,STORE_011,EMP_026,PROD_044,2,423.79,0.23,652.64,mobile,CUST_6286,VIP
TXN_202310_004507,19/10/2023,REG_04,STORE_010,EMP_004,PROD_045,2,325.88,0.23,501.86,cash,CUST_7966,Premium
TXN_202310_004508,31/10/2023,REG_08,STORE_024,EMP_023,PROD_044,4,354.05,0.11,1260.42,cash,CUST_2011,Premium
TXN_202310_004509,16/10/2023,REG_02,STORE_006,EMP_002,PROD_037,2,44.78,0.28,64.48,cash,CUST_8797,Regular
TXN_202310_004510,15/10/2023,REG_03,STORE_009,EMP_014,PROD_019,5,269.61,0.27,984.08,credit,CUST_2559,New
TXN_202310_004511,05/10/2023,REG_09,STORE_025,EMP_022,PROD_003,4,315.7,0.05,1199.66,credit,CUST_6962,VIP
TXN_202310_004512,11/10/2023,REG_07,STORE_019,EMP_007,PROD_008,3,73.69,0.18,181.28,mobile,CUST_8532,Regular
TXN_202310_004513,16/10/2023,REG_01,STORE_002,EMP_019,PROD_036,1,400.83,0.01,396.82,card,CUST_6197,New
TXN_202310_004514,07/10/2023,REG_07,STORE_020,EMP_007,PROD_033,3,495.86,0.04,1428.08,credit,CUST_1303,Premium
TXN_202310_004515,04/10/2023,REG_04,STORE_011,EMP_026,PROD_024,1,13.1,0.05,12.44,credit,CUST_6994,Premium
TXN_202310_004516,18/10/2023,REG_07,STORE_020,EMP_007,PROD_010,2,31.65,0.29,44.94,credit,CUST_3714,Premium
TXN_202310_004517,09/10/2023,REG_04,STORE_011,EMP_030,PROD_015,3,383.84,0.19,932.73,cash,CUST_3108,Premium
TXN_202310_004518,14/10/2023,REG_04,STORE_012,EMP_016,PROD_036,4,232.77,0.06,875.22,card,CUST_9391,VIP
TXN_202310_004519,13/10/2023,REG_09,STORE_026,EMP_022,PROD_005,5,318.26,0.09,1448.08,mobile,CUST_5597,VIP
TXN_202310_004520,21/10/2023,REG_07,STORE_020,EMP_007,PROD_023,1,24.45,0.08,22.49,card,CUST_3165,VIP
TXN_202310_004521,23/10/2023,REG_02,STORE_005,EMP_002,PROD_013,4,357.49,0.14,1229.77,card,CUST_3101,Regular
TXN_202310_004522,18/10/2023,REG_03,STORE_008,EMP_003,PROD_041,5,58.3,0.08,268.18,credit,CUST_5081,VIP
TXN_202310_004523,06/10/2023,REG_06,STORE_018,EMP_006,PROD_041,2,15.81,0.1,28.46,cash,CUST_9402,Regular
TXN_202310_004524,16/10/2023,REG_05,STORE_014,EMP_021,PROD_029,3,110.47,0.03,321.47,card,CUST_2056,Premium
TXN_202310_004525,11/10/2023,REG_01,STORE_002,EMP_011,PROD_001,1,357.21,0.1,321.49,cash,CUST_6661,VIP
TXN_202310_004526,27/10/2023,REG_08,STORE_024,EMP_012,PROD_036,5,61.39,0.02,300.81,cash,CUST_4346,Premium
TXN_202310_004527,12/10/2023,REG_08,STORE_022,EMP_012,PROD_027,4,472.36,0.23,1454.87,cash,CUST_7760,Premium
TXN_202310_004528,11/10/2023,REG_08,STORE_023,EMP_012,PROD_048,2,172.34,0.18,282.64,cash,CUST_7324,Premium
TXN_202310_004529,31/10/2023,REG_03,STORE_009,EMP_003,PROD_004,4,453.94,0.25,1361.82,cash,CUST_1902,New
TXN_202310_004530,30/10/2023,REG_04,STORE_011,EMP_030,PROD_010,3,264.62,0.01,785.92,card,CUST_7245,Premium
TXN_202310_004531,08/10/2023,REG_09,STORE_026,EMP_027,PROD_011,3,140.51,0.25,316.15,card,CUST_9157,New
TXN_202310_004532,27/10/2023,REG_08,STORE_024,EMP_015,PROD_011,5,380.84,0.06,1789.95,card,CUST_1706,Regular
TXN_202310_004533,30/10/2023,REG_06,STORE_016,EMP_006,PROD_037,3,489.72,0.15,1248.79,cash,CUST_9873,Premium
TXN_202310_004534,19/10/2023,REG_05,STORE_015,EMP_005,PROD_006,5,146.46,0.06,688.36,cash,CUST_1760,Regular
TXN_202310_004535,14/10/2023,REG_03,STORE_009,EMP_014,PROD_009,3,234.5,0.16,590.94,cash,CUST_3424,Premium
TXN_202310_004536,04/10/2023,REG_09,STORE_025,EMP_027,PROD_007,5,83.25,0.29,295.54,card,CUST_5031,New
TXN_202310_004537,12/10/2023,REG_01,STORE_002,EMP_018,PROD_038,3,380.96,0.27,834.3,mobile,CUST_4167,VIP
TXN_202310_004538,20/10/2023,REG_03,STORE_008,EMP_014,PROD_027,3,169.69,0.14,437.8,card,CUST_7437,Regular
TXN_202310_004539,20/10/2023,REG_03,STORE_009,EMP_014,PROD_006,1,238.59,0.12,209.96,cash,CUST_9835,Premium
TXN_202310_004540,14/10/2023,REG_04,STORE_011,EMP_004,PROD_002,2,213.8,0.1,384.84,cash,CUST_1830,Regular
TXN_202310_004541,31/10/2023,REG_10,STORE_030,EMP_013,PROD_042,5,138.54,0.09,630.36,mobile,CUST_1930,Regular
TXN_202310_004542,03/10/2023,REG_09,STORE_025,EMP_025,PROD_038,4,269.02,0.08,989.99,credit,CUST_1221,Regular
TXN_202310_004543,16/10/2023,REG_04,STORE_011,EMP_016,PROD_008,4,414.08,0.03,1606.63,cash,CUST_2469,New
TXN_202310_004544,29/10/2023,REG_10,STORE_028,EMP_013,PROD_042,3,280.28,0.1,756.76,cash,CUST_1893,VIP
TXN_202310_004545,09/10/2023,REG_05,STORE_015,EMP_005,PROD_024,5,111.91,0.11,498.0,credit,CUST_3587,VIP
TXN_202310_004546,22/10/2023,REG_09,STORE_027,EMP_025,PROD_020,5,356.86,0.02,1748.61,card,CUST_6149,Regular
TXN_202310_004547,04/10/2023,REG_08,STORE_022,EMP_015,PROD_048,5,363.97,0.25,1364.89,mobile,CUST_6126,Regular
TXN_202310_004548,17/10/2023,REG_06,STORE_017,EMP_006,PROD_044,5,169.1,0.16,710.22,cash,CUST_4334,Regular
TXN_202310_004549,21/10/2023,REG_10,STORE_028,EMP_017,PROD_035,4,499.41,0.12,1757.92,mobile,CUST_4921,Regular
TXN_202310_004550,07/10/2023,REG_03,STORE_007,EMP_014,PROD_040,4,499.16,0.11,1777.01,mobile,CUST_3125,New
TXN_202310_004551,16/10/2023,REG_03,STORE_007,EMP_003,PROD_010,3,94.72,0.24,215.96,cash,CUST_1602,VIP
TXN_202310_004552,18/10/2023,REG_08,STORE_024,EMP_012,PROD_029,4,407.88,0.23,1256.27,mobile,CUST_8878,VIP
TXN_202310_004553,11/10/2023,REG_04,STORE_011,EMP_004,PROD_036,5,135.16,0.01,669.04,card,CUST_1608,Premium
TXN_202310_004554,13/10/2023,REG_02,STORE_006,EMP_002,PROD_016,3,264.18,0.22,618.18,cash,CUST_6495,Regular
TXN_202310_004555,24/10/2023,REG_07,STORE_019,EMP_007,PROD_002,3,469.5,0.01,1394.41,credit,CUST_4846,Regular
TXN_202310_004556,14/10/2023,REG_05,STORE_013,EMP_021,PROD_017,2,159.86,0.29,227.0,credit,CUST_8269,Premium
TXN_202310_004557,23/10/2023,REG_09,STORE_025,EMP_009,PROD_041,4,220.07,0.14,757.04,mobile,CUST_8932,New
TXN_202310_004558,28/10/2023,REG_01,STORE_002,EMP_001,PROD_031,5,75.34,0.16,316.43,cash,CUST_9359,Premium
TXN_202310_004559,06/10/2023,REG_01,STORE_001,EMP_018,PROD_001,1,346.53,0.06,325.74,mobile,CUST_8821,Premium
TXN_202310_004560,31/10/2023,REG_02,STORE_005,EMP_002,PROD_038,3,188.59,0.02,554.45,mobile,CUST_6922,Premium
TXN_202310_004561,02/10/2023,REG_05,STORE_015,EMP_021,PROD_031,3,150.9,0.0,452.7,credit,CUST_9904,VIP
TXN_202310_004562,27/10/2023,REG_01,STORE_001,EMP_018,PROD_009,1,434.12,0.15,369.0,card,CUST_9931,Regular
TXN_202310_004563,17/10/2023,REG_08,STORE_024,EMP_015,PROD_018,1,152.3,0.18,124.89,mobile,CUST_8577,VIP
TXN_202310_004564,07/10/2023,REG_10,STORE_030,EMP_010,PROD_028,3,73.08,0.25,164.43,mobile,CUST_3598,VIP
TXN_202310_004565,16/10/2023,REG_04,STORE_012,EMP_024,PROD_005,2,484.55,0.21,765.59,card,CUST_3156,VIP
TXN_202310_004566,26/10/2023,REG_10,STORE_028,EMP_017,PROD_007,1,320.1,0.02,313.7,card,CUST_4297,VIP
TXN_202310_004567,17/10/2023,REG_07,STORE_020,EMP_007,PROD_012,5,198.03,0.08,910.94,mobile,CUST_3601,Premium
TXN_202310_004568,26/10/2023,REG_10,STORE_030,EMP_017,PROD_038,2,449.65,0.26,665.48,credit,CUST_8391,Premium
TXN_202310_004569,16/10/2023,REG_05,STORE_014,EMP_005,PROD_018,3,465.15,0.07,1297.77,mobile,CUST_7289,New
TXN_202310_004570,15/10/2023,REG_05,STORE_014,EMP_005,PROD_006,1,413.02,0.24,313.9,credit,CUST_8943,Premium
TXN_202310_004571,02/10/2023,REG_04,STORE_011,EMP_030,PROD_037,4,229.62,0.16,771.52,credit,CUST_7213,Regular
TXN_202310_004572,08/10/2023,REG_09,STORE_027,EMP_027,PROD_028,1,234.26,0.0,234.26,card,CUST_8415,Regular
TXN_202310_004573,11/10/2023,REG_04,STORE_011,EMP_004,PROD_020,2,14.79,0.07,27.51,cash,CUST_4965,Regular
TXN_202310_004574,27/10/2023,REG_07,STORE_019,EMP_007,PROD_025,3,417.21,0.2,1001.3,mobile,CUST_2654,Premium
TXN_202310_004575,28/10/2023,REG_08,STORE_022,EMP_015,PROD_019,3,431.11,0.25,970.0,card,CUST_5497,Regular
TXN_202310_004576,30/10/2023,REG_05,STORE_015,EMP_005,PROD_022,1,432.23,0.3,302.56,mobile,CUST_3281,Regular
TXN_202310_004577,29/10/2023,REG_09,STORE_025,EMP_022,PROD_032,2,30.2,0.11,53.76,credit,CUST_3395,New
TXN_202310_004578,05/10/2023,REG_07,STORE_021,EMP_007,PROD_019,2,20.66,0.16,34.71,cash,CUST_1823,Regular
TXN_202310_004579,01/10/2023,REG_05,STORE_014,EMP_021,PROD_004,4,280.6,0.1,1010.16,card,CUST_3374,VIP
TXN_202310_004580,02/10/2023,REG_04,STORE_011,EMP_004,PROD_047,1,397.56,0.2,318.05,mobile,CUST_1299,VIP
TXN_202310_004581,06/10/2023,REG_08,STORE_023,EMP_023,PROD_025,2,351.05,0.27,512.53,card,CUST_2489,New
TXN_202310_004582,03/10/2023,REG_01,STORE_002,EMP_018,PROD_038,5,76.35,0.19,309.22,mobile,CUST_3305,New
TXN_202310_004583,02/10/2023,REG_02,STORE_005,EMP_002,PROD_015,3,395.63,0.28,854.56,mobile,CUST_4676,New
TXN_202310_004584,06/10/2023,REG_08,STORE_024,EMP_008,PROD_049,1,136.72,0.03,132.62,credit,CUST_9088,VIP
TXN_202310_004585,10/10/2023,REG_10,STORE_029,EMP_017,PROD_042,2,222.94,0.07,414.67,credit,CUST_1726,New
TXN_202310_004586,11/10/2023,REG_08,STORE_024,EMP_012,PROD_039,5,152.24,0.3,532.84,card,CUST_4232,VIP
TXN_202310_004587,16/10/2023,REG_02,STORE_005,EMP_002,PROD_036,2,323.78,0.02,634.61,mobile,CUST_7196,Premium
TXN_202310_004588,21/10/2023,REG_04,STORE_012,EMP_004,PROD_038,1,96.26,0.21,76.05,card,CUST_7019,Premium
TXN_202310_004589,31/10/2023,REG_05,STORE_013,EMP_005,PROD_025,1,201.4,0.14,173.2,card,CUST_2518,Premium
TXN_202310_004590,16/10/2023,REG_03,STORE_007,EMP_003,PROD_028,5,59.3,0.13,257.95,mobile,CUST_1582,New
TXN_202310_004591,13/10/2023,REG_10,STORE_029,EMP_020,PROD_044,1,465.66,0.09,423.75,card,CUST_3573,Regular
TXN_202310_004592,26/10/2023,REG_05,STORE_015,EMP_005,PROD_031,4,391.5,0.2,1252.8,card,CUST_3008,Premium
TXN_202310_004593,03/10/2023,REG_01,STORE_003,EMP_019,PROD_049,3,313.98,0.09,857.17,cash,CUST_4628,New
TXN_202310_004594,19/10/2023,REG_07,STORE_019,EMP_007,PROD_030,4,236.8,0.16,795.65,cash,CUST_1809,VIP
TXN_202310_004595,16/10/2023,REG_08,STORE_024,EMP_008,PROD_034,5,495.0,0.01,2450.25,mobile,CUST_2202,VIP
TXN_202310_004596,25/10/2023,REG_01,STORE_001,EMP_011,PROD_026,4,456.57,0.28,1314.92,card,CUST_3566,Regular
TXN_202310_004597,26/10/2023,REG_08,STORE_022,EMP_012,PROD_038,1,40.31,0.3,28.22,mobile,CUST_2251,VIP
TXN_202310_004598,04/10/2023,REG_10,STORE_030,EMP_010,PROD_007,5,164.54,0.19,666.39,credit,CUST_9708,New
TXN_202310_004599,09/10/2023,REG_10,STORE_029,EMP_017,PROD_045,5,196.68,0.27,717.88,card,CUST_3855,VIP
TXN_202310_004600,21/10/2023,REG_06,STORE_017,EMP_006,PROD_034,5,129.47,0.05,614.98,cash,CUST_5605,Premium
TXN_202310_004601,26/10/2023,REG_07,STORE_020,EMP_007,PROD_015,4,131.38,0.16,441.44,card,CUST_5050,Premium
TXN_202310_004602,28/10/2023,REG_04,STORE_010,EMP_004,PROD_013,2,475.08,0.12,836.14,cash,CUST_6711,New
TXN_202310_004603,14/10/2023,REG_04,STORE_012,EMP_004,PROD_027,2,122.5,0.29,173.95,cash,CUST_2574,VIP
TXN_202310_004604,27/10/2023,REG_03,STORE_008,EMP_003,PROD_035,5,275.77,0.16,1158.23,cash,CUST_4768,Regular
TXN_202310_004605,14/10/2023,REG_06,STORE_018,EMP_006,PROD_042,1,171.47,0.24,130.32,credit,CUST_8671,New
TXN_202310_004606,13/10/2023,REG_04,STORE_011,EMP_024,PROD_016,2,77.71,0.21,122.78,credit,CUST_2756,Premium
