transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202306_002481,2023-06-07,REG_08,STORE_023,,PROD_008,1,390.19,0.08,358.97,credit,CUST_1319,VIP
TXN_202306_002482,2023-06-21,REG_09,STORE_025,EMP_022,PROD_009,3,109.8,0.11,293.17,cash,CUST_2433,Premium
TXN_202306_002483,2023-06-03,REG_08,STORE_023,EMP_015,PROD_048,1,109.73,0.14,94.37,card,CUST_8562,New
TXN_202306_002484,2023-06-14,REG_08,STORE_022,EMP_023,PROD_022,4,192.15,0.17,637.94,mobile,CUST_3977,Premium
TXN_202306_002485,2023-06-21,REG_04,STORE_011,EMP_004,PROD_006,5,128.31,0.21,506.82,mobile,CUST_6149,Regular
TXN_202306_002486,2023-06-09,REG_09,STORE_027,EMP_025,PROD_011,4,371.94,0.24,1130.7,cash,CUST_6815,Premium
TXN_202306_002487,2023-06-10,REG_02,STORE_004,EMP_002,PROD_026,4,417.08,0.16,1401.39,card,CUST_8805,Regular
TXN_202306_002488,2023-06-16,REG_07,STORE_020,EMP_007,PROD_040,5,383.15,0.29,1360.18,mobile,,VIP
TXN_202306_002489,2023-06-01,REG_02,STORE_006,EMP_002,PROD_009,4,133.99,0.28,385.89,credit,CUST_2052,New
TXN_202306_002490,2023-06-10,REG_08,STORE_024,EMP_012,PROD_001,1,383.74,0.15,326.18,cash,CUST_1954,VIP
TXN_202306_002491,2023-06-02,REG_09,STORE_025,EMP_027,PROD_044,3,263.17,0.04,757.93,card,CUST_6483,Premium
TXN_202306_002492,2023-06-22,REG_10,STORE_029,EMP_017,PROD_039,5,168.49,0.13,732.93,mobile,CUST_3607,VIP
TXN_202306_002493,2023-06-11,REG_04,STORE_012,EMP_016,PROD_022,5,19.1,0.23,73.53,mobile,CUST_1466,Regular
TXN_202306_002494,2023-06-21,REG_07,STORE_021,EMP_007,PROD_020,2,346.43,0.03,672.07,card,CUST_7948,New
TXN_202306_002495,2023-06-18,REG_07,STORE_019,EMP_007,PROD_049,4,406.85,0.13,1415.84,mobile,,VIP
TXN_202306_002496,2023-06-18,REG_10,STORE_029,EMP_028,PROD_044,5,235.56,0.12,1036.46,credit,CUST_3924,VIP
TXN_202306_002497,2023-06-04,REG_05,STORE_014,EMP_005,PROD_013,1,467.95,0.26,346.28,card,CUST_3014,VIP
