transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202503_012962,2025-03-05,REG_06,STORE_017,EMP_006,PROD_032,5,482.56,0.08,2219.78,card,CUST_5677,Premium
TXN_202503_012963,2025-03-21,REG_01,STORE_003,EMP_011,PROD_017,4,433.02,0.09,1576.19,cash,CUST_4477,New
TXN_202503_012964,2025-03-02,REG_10,STORE_029,EMP_013,PROD_018,1,231.91,0.02,227.27,credit,CUST_2741,VIP
TXN_202503_012965,2025-03-03,REG_05,STORE_015,EMP_021,PROD_002,2,429.04,0.21,677.88,cash,CUST_7533,Premium
TXN_202503_012966,2025-03-31,REG_02,STORE_006,EMP_002,PROD_048,3,434.09,0.27,950.66,card,CUST_4246,Premium
TXN_202503_012967,2025-03-19,REG_03,STORE_008,EMP_003,PROD_010,3,145.83,0.06,411.24,card,CUST_1610,Regular
TXN_202503_012968,2025-03-30,REG_04,STORE_010,EMP_016,PROD_040,3,390.3,0.23,901.59,mobile,CUST_3722,VIP
TXN_202503_012969,2025-03-28,REG_10,STORE_028,EMP_017,PROD_048,1,430.9,0.15,366.26,credit,CUST_1653,Regular
TXN_202503_012970,2025-03-02,REG_08,STORE_024,EMP_023,PROD_034,2,302.36,0.3,423.3,card,CUST_5080,VIP
TXN_202503_012971,2025-03-10,REG_10,STORE_029,EMP_013,PROD_012,4,419.14,0.24,1274.19,mobile,CUST_4188,New
TXN_202503_012972,2025-03-06,REG_03,STORE_008,EMP_014,PROD_029,4,318.29,0.24,967.6,cash,CUST_9628,Premium
TXN_202503_012973,2025-03-05,REG_07,STORE_020,EMP_007,PROD_011,4,43.63,0.07,162.3,credit,CUST_6657,Premium
TXN_202503_012974,2025-03-28,REG_03,STORE_009,EMP_003,PROD_029,3,339.61,0.24,774.31,mobile,CUST_8844,VIP
TXN_202503_012975,2025-03-26,REG_03,STORE_007,EMP_014,PROD_006,5,293.12,0.16,1231.1,credit,CUST_5949,Premium
TXN_202503_012976,2025-03-27,REG_04,STORE_011,EMP_004,PROD_027,4,195.11,0.04,749.22,card,CUST_6342,Regular
TXN_202503_012977,2025-03-19,REG_03,STORE_007,EMP_003,PROD_002,1,254.78,0.28,183.44,cash,CUST_8517,Premium
TXN_202503_012978,2025-03-09,REG_04,STORE_012,EMP_030,PROD_002,2,416.83,0.14,716.95,mobile,CUST_8974,New
TXN_202503_012979,2025-03-17,REG_03,STORE_007,EMP_003,PROD_018,2,204.0,0.03,395.76,card,CUST_7672,VIP
TXN_202503_012980,2025-03-16,REG_10,STORE_028,EMP_028,PROD_006,2,440.8,0.01,872.78,mobile,CUST_9107,New
TXN_202503_012981,2025-03-08,REG_09,STORE_025,EMP_009,PROD_043,4,461.36,0.02,1808.53,credit,CUST_2743,Premium
TXN_202503_012982,2025-03-08,REG_10,STORE_030,EMP_013,PROD_018,5,482.53,0.23,1857.74,credit,CUST_8416,New
TXN_202503_012983,2025-03-05,REG_05,STORE_013,EMP_005,PROD_005,4,245.56,0.09,893.84,cash,CUST_1472,VIP
TXN_202503_012984,2025-03-06,REG_03,STORE_007,EMP_014,PROD_019,1,186.89,0.23,143.91,credit,CUST_9726,New
TXN_202503_012985,2025-03-07,REG_02,STORE_006,EMP_002,PROD_025,3,74.2,0.03,215.92,card,CUST_2075,VIP
TXN_202503_012986,2025-03-17,REG_06,STORE_016,EMP_006,PROD_017,2,157.67,0.01,312.19,cash,CUST_3782,Premium
TXN_202503_012987,2025-03-27,REG_03,STORE_008,EMP_003,PROD_033,4,44.49,0.23,137.03,credit,CUST_1056,VIP
TXN_202503_012988,2025-03-10,REG_04,STORE_012,EMP_030,PROD_037,4,125.0,0.24,380.0,cash,CUST_1320,Premium
TXN_202503_012989,2025-03-23,REG_08,STORE_023,EMP_012,PROD_032,4,484.05,0.05,1839.39,cash,CUST_7735,Regular
TXN_202503_012990,2025-03-10,REG_02,STORE_006,EMP_002,PROD_017,5,231.98,0.26,858.33,mobile,CUST_2700,VIP
TXN_202503_012991,2025-03-17,REG_05,STORE_015,EMP_005,PROD_022,2,69.01,0.27,100.75,card,CUST_3855,Regular
TXN_202503_012992,2025-03-11,REG_07,STORE_019,EMP_007,PROD_022,3,495.0,0.15,1262.25,cash,CUST_2773,New
TXN_202503_012993,2025-03-16,REG_01,STORE_002,EMP_001,PROD_015,2,203.71,0.23,313.71,cash,CUST_8407,New
TXN_202503_012994,2025-03-21,REG_08,STORE_022,EMP_012,PROD_047,3,152.57,0.18,375.32,mobile,CUST_1206,New
TXN_202503_012995,2025-03-28,REG_02,STORE_005,EMP_002,PROD_040,1,28.93,0.29,20.54,credit,CUST_8887,Premium
TXN_202503_012996,2025-03-19,REG_07,STORE_021,EMP_007,PROD_024,2,220.72,0.13,384.05,card,CUST_8493,New
TXN_202503_012997,2025-03-08,REG_09,STORE_025,EMP_027,PROD_038,2,420.12,0.08,773.02,card,CUST_9603,New
TXN_202503_012998,2025-03-26,REG_07,STORE_019,EMP_007,PROD_009,1,174.13,0.1,156.72,mobile,CUST_6041,Premium
TXN_202503_012999,2025-03-26,REG_03,STORE_009,EMP_014,PROD_009,2,44.95,0.26,66.53,cash,CUST_7511,New
TXN_202503_013000,2025-03-16,REG_10,STORE_029,EMP_020,PROD_029,5,44.22,0.11,196.78,cash,CUST_7604,Premium
TXN_202503_013001,2025-03-05,REG_06,STORE_018,EMP_006,PROD_019,4,89.37,0.19,289.56,mobile,CUST_7273,Regular
TXN_202503_013002,2025-03-03,REG_10,STORE_029,EMP_010,PROD_015,5,273.42,0.14,1175.71,mobile,CUST_6302,Regular
TXN_202503_013003,2025-03-08,REG_10,STORE_028,EMP_017,PROD_029,3,177.44,0.28,383.27,credit,CUST_3301,New
TXN_202503_013004,2025-03-21,REG_09,STORE_026,EMP_025,PROD_041,1,212.89,0.23,163.93,cash,CUST_9141,VIP
TXN_202503_013005,2025-03-29,REG_02,STORE_004,EMP_002,PROD_045,1,482.9,0.16,405.64,cash,CUST_7567,New
TXN_202503_013006,2025-03-04,REG_03,STORE_009,EMP_014,PROD_003,4,437.19,0.29,1241.62,card,CUST_9914,Premium
TXN_202503_013007,2025-03-06,REG_10,STORE_029,EMP_010,PROD_035,3,26.25,0.24,59.85,cash,CUST_8219,New
TXN_202503_013008,2025-03-14,REG_06,STORE_018,EMP_006,PROD_026,2,293.96,0.21,464.46,mobile,CUST_9349,VIP
TXN_202503_013009,2025-03-08,REG_05,STORE_015,EMP_005,PROD_037,3,103.29,0.24,235.5,cash,CUST_5442,VIP
TXN_202503_013010,2025-03-22,REG_07,STORE_019,EMP_007,PROD_003,2,262.77,0.15,446.71,credit,CUST_2466,Premium
TXN_202503_013011,2025-03-23,REG_04,STORE_011,EMP_029,PROD_007,3,149.39,0.21,354.05,card,CUST_9948,Premium
TXN_202503_013012,2025-03-07,REG_09,STORE_027,EMP_025,PROD_023,3,122.3,0.14,315.53,credit,CUST_3780,Regular
TXN_202503_013013,2025-03-05,REG_07,STORE_021,EMP_007,PROD_019,5,334.9,0.17,1389.84,card,CUST_8039,Premium
TXN_202503_013014,2025-03-06,REG_07,STORE_021,EMP_007,PROD_015,5,470.4,0.14,2022.72,card,CUST_4440,Regular
TXN_202503_013015,2025-03-10,REG_05,STORE_014,EMP_021,PROD_036,1,31.09,0.01,30.78,cash,CUST_9251,Premium
TXN_202503_013016,2025-03-22,REG_03,STORE_009,EMP_003,PROD_027,2,488.64,0.05,928.42,credit,CUST_8638,Regular
TXN_202503_013017,2025-03-31,REG_04,STORE_011,EMP_026,PROD_045,2,371.51,0.28,534.97,cash,CUST_5813,New
TXN_202503_013018,2025-03-05,REG_05,STORE_013,EMP_021,PROD_019,1,217.45,0.28,156.56,cash,CUST_6336,New
TXN_202503_013019,2025-03-03,REG_06,STORE_016,EMP_006,PROD_047,4,229.31,0.05,871.38,cash,CUST_7074,New
TXN_202503_013020,2025-03-23,REG_06,STORE_018,EMP_006,PROD_018,4,421.68,0.14,1450.58,mobile,CUST_4048,Premium
TXN_202503_013021,2025-03-06,REG_05,STORE_015,EMP_021,PROD_045,5,311.44,0.13,1354.76,credit,CUST_5811,New
TXN_202503_013022,2025-03-10,REG_03,STORE_007,EMP_014,PROD_027,3,420.24,0.29,895.11,mobile,CUST_8132,VIP
TXN_202503_013023,2025-03-20,REG_04,STORE_012,EMP_004,PROD_029,1,36.25,0.02,35.52,card,CUST_4045,Premium
TXN_202503_013024,2025-03-25,REG_02,STORE_005,EMP_002,PROD_040,2,58.33,0.22,90.99,credit,CUST_3575,New
TXN_202503_013025,2025-03-19,REG_08,STORE_023,EMP_008,PROD_027,1,110.63,0.02,108.42,card,CUST_1279,Premium
TXN_202503_013026,2025-03-30,REG_08,STORE_022,EMP_012,PROD_028,3,449.68,0.11,1200.65,mobile,CUST_3729,Regular
TXN_202503_013027,2025-03-31,REG_03,STORE_009,EMP_014,PROD_037,2,299.94,0.26,443.91,cash,CUST_5385,New
TXN_202503_013028,2025-03-10,REG_07,STORE_021,EMP_007,PROD_018,4,326.52,0.21,1031.8,cash,CUST_6846,Regular
TXN_202503_013029,2025-03-11,REG_04,STORE_012,EMP_029,PROD_045,2,220.6,0.17,366.2,card,CUST_1115,New
TXN_202503_013030,2025-03-18,REG_07,STORE_021,EMP_007,PROD_025,2,393.52,0.17,653.24,mobile,CUST_5331,Premium
TXN_202503_013031,2025-03-27,REG_09,STORE_026,EMP_009,PROD_024,4,393.21,0.24,1195.36,mobile,CUST_2451,Regular
