product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,277,319,2,44
PROD_001,REG_01,WH_002,329,398,2,71
PROD_001,REG_02,WH_003,164,230,8,74
PROD_001,REG_02,WH_004,178,262,7,91
PROD_001,REG_03,WH_005,213,255,7,49
PROD_001,REG_03,WH_006,414,441,5,32
PROD_001,REG_04,WH_007,316,364,1,49
PROD_001,REG_04,WH_008,167,230,9,72
PROD_001,REG_05,WH_009,247,309,8,70
PROD_001,REG_05,WH_010,153,194,8,49
PROD_001,REG_06,WH_011,57,133,6,82
PROD_001,REG_06,WH_012,411,449,0,38
PROD_001,REG_07,WH_013,326,380,4,58
PROD_001,REG_07,WH_014,308,359,9,60
PROD_001,REG_08,WH_015,118,181,10,73
PROD_001,REG_08,WH_016,197,268,6,77
PROD_001,REG_09,WH_017,486,559,4,77
PROD_001,REG_09,WH_018,215,258,5,48
PROD_001,REG_10,WH_019,197,253,3,59
PROD_001,REG_10,WH_020,91,175,9,93
PROD_002,REG_01,WH_001,398,484,2,88
PROD_002,REG_01,WH_002,426,465,4,43
PROD_002,REG_02,WH_003,489,569,4,84
PROD_002,REG_02,WH_004,76,118,9,51
PROD_002,REG_03,WH_005,134,172,7,45
PROD_002,REG_03,WH_006,376,402,0,26
PROD_002,REG_04,WH_007,364,420,4,60
PROD_002,REG_04,WH_008,109,172,4,67
PROD_002,REG_05,WH_009,361,430,1,70
PROD_002,REG_05,WH_010,178,218,5,45
PROD_002,REG_06,WH_011,102,181,5,84
PROD_002,REG_06,WH_012,218,301,3,86
PROD_002,REG_07,WH_013,201,249,0,48
PROD_002,REG_07,WH_014,279,376,0,97
PROD_002,REG_08,WH_015,129,216,4,91
PROD_002,REG_08,WH_016,353,402,7,56
PROD_002,REG_09,WH_017,256,275,2,21
PROD_002,REG_09,WH_018,219,268,6,55
PROD_002,REG_10,WH_019,117,169,10,62
PROD_002,REG_10,WH_020,186,241,1,56
PROD_003,REG_01,WH_001,225,307,8,90
PROD_003,REG_01,WH_002,75,153,8,86
PROD_003,REG_02,WH_003,197,224,6,33
PROD_003,REG_02,WH_004,370,463,3,96
PROD_003,REG_03,WH_005,76,97,1,22
PROD_003,REG_03,WH_006,438,479,8,49
PROD_003,REG_04,WH_007,442,466,10,34
PROD_003,REG_04,WH_008,349,367,8,26
PROD_003,REG_05,WH_009,164,261,3,100
PROD_003,REG_05,WH_010,213,267,8,62
PROD_003,REG_06,WH_011,59,70,9,20
PROD_003,REG_06,WH_012,87,108,1,22
PROD_003,REG_07,WH_013,474,495,0,21
PROD_003,REG_07,WH_014,257,277,0,20
PROD_003,REG_08,WH_015,167,222,2,57
PROD_003,REG_08,WH_016,122,163,5,46
PROD_003,REG_09,WH_017,281,338,7,64
PROD_003,REG_09,WH_018,136,214,8,86
PROD_003,REG_10,WH_019,87,120,3,36
PROD_003,REG_10,WH_020,217,265,0,48
PROD_004,REG_01,WH_001,374,458,0,84
PROD_004,REG_01,WH_002,161,187,10,36
PROD_004,REG_02,WH_003,111,190,5,84
PROD_004,REG_02,WH_004,499,577,7,85
PROD_004,REG_03,WH_005,131,222,4,95
PROD_004,REG_03,WH_006,410,500,3,93
PROD_004,REG_04,WH_007,195,229,7,41
PROD_004,REG_04,WH_008,63,101,9,47
PROD_004,REG_05,WH_009,154,172,7,25
PROD_004,REG_05,WH_010,98,134,5,41
PROD_004,REG_06,WH_011,344,439,3,98
PROD_004,REG_06,WH_012,398,411,9,22
PROD_004,REG_07,WH_013,227,275,0,48
PROD_004,REG_07,WH_014,480,513,0,33
PROD_004,REG_08,WH_015,288,333,1,46
PROD_004,REG_08,WH_016,351,377,3,29
PROD_004,REG_09,WH_017,326,383,8,65
PROD_004,REG_09,WH_018,330,418,6,94
PROD_004,REG_10,WH_019,65,107,1,43
PROD_004,REG_10,WH_020,427,470,10,53
PROD_005,REG_01,WH_001,360,374,8,22
PROD_005,REG_01,WH_002,299,380,4,85
PROD_005,REG_02,WH_003,293,320,6,33
PROD_005,REG_02,WH_004,192,235,7,50
PROD_005,REG_03,WH_005,137,215,2,80
PROD_005,REG_03,WH_006,273,364,4,95
PROD_005,REG_04,WH_007,437,475,9,47
PROD_005,REG_04,WH_008,175,251,3,79
PROD_005,REG_05,WH_009,335,376,9,50
PROD_005,REG_05,WH_010,79,169,3,93
PROD_005,REG_06,WH_011,278,340,1,63
PROD_005,REG_06,WH_012,189,224,3,38
PROD_005,REG_07,WH_013,405,430,10,35
PROD_005,REG_07,WH_014,274,351,6,83
PROD_005,REG_08,WH_015,317,371,2,56
PROD_005,REG_08,WH_016,178,234,1,57
PROD_005,REG_09,WH_017,307,402,4,99
PROD_005,REG_09,WH_018,185,257,8,80
PROD_005,REG_10,WH_019,303,335,10,42
PROD_005,REG_10,WH_020,62,149,2,89
PROD_006,REG_01,WH_001,442,498,0,56
PROD_006,REG_01,WH_002,283,341,9,67
PROD_006,REG_02,WH_003,288,321,0,33
PROD_006,REG_02,WH_004,76,116,5,45
PROD_006,REG_03,WH_005,477,554,5,82
PROD_006,REG_03,WH_006,279,314,10,45
PROD_006,REG_04,WH_007,340,378,4,42
PROD_006,REG_04,WH_008,200,268,10,78
PROD_006,REG_05,WH_009,144,236,2,94
PROD_006,REG_05,WH_010,236,294,5,63
PROD_006,REG_06,WH_011,449,519,7,77
PROD_006,REG_06,WH_012,108,194,7,93
PROD_006,REG_07,WH_013,291,363,5,77
PROD_006,REG_07,WH_014,172,197,0,25
PROD_006,REG_08,WH_015,65,154,0,89
PROD_006,REG_08,WH_016,267,307,10,50
PROD_006,REG_09,WH_017,288,315,5,32
PROD_006,REG_09,WH_018,389,430,1,42
PROD_006,REG_10,WH_019,214,241,10,37
PROD_006,REG_10,WH_020,305,364,3,62
PROD_007,REG_01,WH_001,447,525,9,87
PROD_007,REG_01,WH_002,209,231,6,28
PROD_007,REG_02,WH_003,419,429,10,20
PROD_007,REG_02,WH_004,371,386,5,20
PROD_007,REG_03,WH_005,98,163,3,68
PROD_007,REG_03,WH_006,289,373,5,89
PROD_007,REG_04,WH_007,197,248,0,51
PROD_007,REG_04,WH_008,140,203,8,71
PROD_007,REG_05,WH_009,491,519,7,35
PROD_007,REG_05,WH_010,147,203,9,65
PROD_007,REG_06,WH_011,169,243,10,84
PROD_007,REG_06,WH_012,169,242,10,83
PROD_007,REG_07,WH_013,498,524,4,30
PROD_007,REG_07,WH_014,50,93,3,46
PROD_007,REG_08,WH_015,460,486,6,32
PROD_007,REG_08,WH_016,252,320,0,68
PROD_007,REG_09,WH_017,479,553,5,79
PROD_007,REG_09,WH_018,102,124,5,27
PROD_007,REG_10,WH_019,57,119,9,71
PROD_007,REG_10,WH_020,491,544,8,61
PROD_008,REG_01,WH_001,283,354,8,79
PROD_008,REG_01,WH_002,89,159,10,80
PROD_008,REG_02,WH_003,118,212,4,98
PROD_008,REG_02,WH_004,124,157,10,43
PROD_008,REG_03,WH_005,189,207,9,27
PROD_008,REG_03,WH_006,122,176,7,61
PROD_008,REG_04,WH_007,303,360,8,65
PROD_008,REG_04,WH_008,369,387,8,26
PROD_008,REG_05,WH_009,257,313,4,60
PROD_008,REG_05,WH_010,124,169,1,46
PROD_008,REG_06,WH_011,436,511,4,79
PROD_008,REG_06,WH_012,240,289,8,57
PROD_008,REG_07,WH_013,387,402,5,20
PROD_008,REG_07,WH_014,488,531,5,48
PROD_008,REG_08,WH_015,298,347,4,53
PROD_008,REG_08,WH_016,305,387,8,90
PROD_008,REG_09,WH_017,393,446,3,56
PROD_008,REG_09,WH_018,370,448,9,87
PROD_008,REG_10,WH_019,214,277,4,67
PROD_008,REG_10,WH_020,463,534,0,71
PROD_009,REG_01,WH_001,186,219,8,41
PROD_009,REG_01,WH_002,168,246,5,83
PROD_009,REG_02,WH_003,409,434,1,26
PROD_009,REG_02,WH_004,172,198,7,33
PROD_009,REG_03,WH_005,361,392,3,34
PROD_009,REG_03,WH_006,226,267,0,41
PROD_009,REG_04,WH_007,471,499,2,30
PROD_009,REG_04,WH_008,96,170,10,84
PROD_009,REG_05,WH_009,101,185,6,90
PROD_009,REG_05,WH_010,394,436,6,48
PROD_009,REG_06,WH_011,456,526,3,73
PROD_009,REG_06,WH_012,353,408,1,56
PROD_009,REG_07,WH_013,382,471,7,96
PROD_009,REG_07,WH_014,104,190,8,94
PROD_009,REG_08,WH_015,185,254,7,76
PROD_009,REG_08,WH_016,281,306,1,26
PROD_009,REG_09,WH_017,495,573,2,80
PROD_009,REG_09,WH_018,283,346,1,64
PROD_009,REG_10,WH_019,246,268,8,30
PROD_009,REG_10,WH_020,136,221,0,85
PROD_010,REG_01,WH_001,471,488,8,25
PROD_010,REG_01,WH_002,373,390,5,22
PROD_010,REG_02,WH_003,430,510,1,81
PROD_010,REG_02,WH_004,95,152,5,62
PROD_010,REG_03,WH_005,58,78,9,29
PROD_010,REG_03,WH_006,77,109,8,40
PROD_010,REG_04,WH_007,51,141,6,96
PROD_010,REG_04,WH_008,330,377,7,54
PROD_010,REG_05,WH_009,90,127,7,44
PROD_010,REG_05,WH_010,363,377,6,20
PROD_010,REG_06,WH_011,282,329,0,47
PROD_010,REG_06,WH_012,207,240,8,41
PROD_010,REG_07,WH_013,108,136,8,36
PROD_010,REG_07,WH_014,123,211,2,90
PROD_010,REG_08,WH_015,477,523,4,50
PROD_010,REG_08,WH_016,243,271,4,32
PROD_010,REG_09,WH_017,120,189,0,69
PROD_010,REG_09,WH_018,477,565,10,98
PROD_010,REG_10,WH_019,499,586,1,88
PROD_010,REG_10,WH_020,56,118,4,66
PROD_011,REG_01,WH_001,260,352,6,98
PROD_011,REG_01,WH_002,496,536,5,45
PROD_011,REG_02,WH_003,100,170,4,74
PROD_011,REG_02,WH_004,81,112,1,32
PROD_011,REG_03,WH_005,97,156,6,65
PROD_011,REG_03,WH_006,211,268,2,59
PROD_011,REG_04,WH_007,163,243,5,85
PROD_011,REG_04,WH_008,373,408,6,41
PROD_011,REG_05,WH_009,229,245,6,22
PROD_011,REG_05,WH_010,80,102,5,27
PROD_011,REG_06,WH_011,405,444,4,43
PROD_011,REG_06,WH_012,426,482,7,63
PROD_011,REG_07,WH_013,482,563,6,87
PROD_011,REG_07,WH_014,462,558,3,99
PROD_011,REG_08,WH_015,69,128,2,61
PROD_011,REG_08,WH_016,281,356,9,84
PROD_011,REG_09,WH_017,460,484,8,32
PROD_011,REG_09,WH_018,384,439,0,55
PROD_011,REG_10,WH_019,498,565,9,76
PROD_011,REG_10,WH_020,250,319,8,77
PROD_012,REG_01,WH_001,138,187,10,59
PROD_012,REG_01,WH_002,94,144,10,60
PROD_012,REG_02,WH_003,69,88,1,20
PROD_012,REG_02,WH_004,161,213,9,61
PROD_012,REG_03,WH_005,408,433,0,25
PROD_012,REG_03,WH_006,204,279,4,79
PROD_012,REG_04,WH_007,430,512,0,82
PROD_012,REG_04,WH_008,221,265,1,45
PROD_012,REG_05,WH_009,371,440,0,69
PROD_012,REG_05,WH_010,328,389,6,67
PROD_012,REG_06,WH_011,271,333,8,70
PROD_012,REG_06,WH_012,396,442,10,56
PROD_012,REG_07,WH_013,272,314,3,45
PROD_012,REG_07,WH_014,294,367,0,73
PROD_012,REG_08,WH_015,487,559,1,73
PROD_012,REG_08,WH_016,162,231,2,71
PROD_012,REG_09,WH_017,488,557,1,70
PROD_012,REG_09,WH_018,211,297,5,91
PROD_012,REG_10,WH_019,336,422,7,93
PROD_012,REG_10,WH_020,469,547,5,83
PROD_013,REG_01,WH_001,477,551,10,84
PROD_013,REG_01,WH_002,368,441,9,82
PROD_013,REG_02,WH_003,332,365,7,40
PROD_013,REG_02,WH_004,64,93,1,30
PROD_013,REG_03,WH_005,265,328,6,69
PROD_013,REG_03,WH_006,200,293,1,94
PROD_013,REG_04,WH_007,435,502,0,67
PROD_013,REG_04,WH_008,294,366,8,80
PROD_013,REG_05,WH_009,489,582,5,98
PROD_013,REG_05,WH_010,238,305,5,72
PROD_013,REG_06,WH_011,383,459,5,81
PROD_013,REG_06,WH_012,280,329,4,53
PROD_013,REG_07,WH_013,142,220,1,79
PROD_013,REG_07,WH_014,265,289,2,26
PROD_013,REG_08,WH_015,140,206,6,72
PROD_013,REG_08,WH_016,492,518,8,34
PROD_013,REG_09,WH_017,159,213,5,59
PROD_013,REG_09,WH_018,290,334,1,45
PROD_013,REG_10,WH_019,216,242,1,27
PROD_013,REG_10,WH_020,495,544,10,59
PROD_014,REG_01,WH_001,244,279,1,36
PROD_014,REG_01,WH_002,169,226,2,59
PROD_014,REG_02,WH_003,410,461,6,57
PROD_014,REG_02,WH_004,77,112,4,39
PROD_014,REG_03,WH_005,448,511,1,64
PROD_014,REG_03,WH_006,84,113,2,31
PROD_014,REG_04,WH_007,108,159,4,55
PROD_014,REG_04,WH_008,64,146,9,91
PROD_014,REG_05,WH_009,194,241,9,56
PROD_014,REG_05,WH_010,365,384,8,27
PROD_014,REG_06,WH_011,394,426,3,35
PROD_014,REG_06,WH_012,358,371,10,23
PROD_014,REG_07,WH_013,326,391,1,66
PROD_014,REG_07,WH_014,373,439,0,66
PROD_014,REG_08,WH_015,188,244,9,65
PROD_014,REG_08,WH_016,101,131,8,38
PROD_014,REG_09,WH_017,296,338,3,45
PROD_014,REG_09,WH_018,146,178,9,41
PROD_014,REG_10,WH_019,214,301,10,97
PROD_014,REG_10,WH_020,134,180,1,47
PROD_015,REG_01,WH_001,160,210,0,50
PROD_015,REG_01,WH_002,374,439,1,66
PROD_015,REG_02,WH_003,131,161,2,32
PROD_015,REG_02,WH_004,383,446,3,66
PROD_015,REG_03,WH_005,67,81,9,23
PROD_015,REG_03,WH_006,362,394,0,32
PROD_015,REG_04,WH_007,396,438,5,47
PROD_015,REG_04,WH_008,164,255,0,91
PROD_015,REG_05,WH_009,240,257,5,22
PROD_015,REG_05,WH_010,377,418,5,46
PROD_015,REG_06,WH_011,432,502,10,80
PROD_015,REG_06,WH_012,365,409,2,46
PROD_015,REG_07,WH_013,307,377,3,73
PROD_015,REG_07,WH_014,64,82,8,26
PROD_015,REG_08,WH_015,242,310,7,75
PROD_015,REG_08,WH_016,440,515,9,84
PROD_015,REG_09,WH_017,299,334,7,42
PROD_015,REG_09,WH_018,192,272,6,86
PROD_015,REG_10,WH_019,61,103,10,52
PROD_015,REG_10,WH_020,184,262,4,82
PROD_016,REG_01,WH_001,88,175,7,94
PROD_016,REG_01,WH_002,132,171,6,45
PROD_016,REG_02,WH_003,309,371,8,70
PROD_016,REG_02,WH_004,189,231,3,45
PROD_016,REG_03,WH_005,484,569,1,86
PROD_016,REG_03,WH_006,482,564,4,86
PROD_016,REG_04,WH_007,177,233,1,57
PROD_016,REG_04,WH_008,485,531,5,51
PROD_016,REG_05,WH_009,466,515,2,51
PROD_016,REG_05,WH_010,94,193,1,100
PROD_016,REG_06,WH_011,367,432,3,68
PROD_016,REG_06,WH_012,110,131,8,29
PROD_016,REG_07,WH_013,454,520,7,73
PROD_016,REG_07,WH_014,70,84,7,21
PROD_016,REG_08,WH_015,182,266,2,86
PROD_016,REG_08,WH_016,171,201,4,34
PROD_016,REG_09,WH_017,253,279,2,28
PROD_016,REG_09,WH_018,231,273,4,46
PROD_016,REG_10,WH_019,335,407,5,77
PROD_016,REG_10,WH_020,71,101,6,36
PROD_017,REG_01,WH_001,155,230,7,82
PROD_017,REG_01,WH_002,67,148,5,86
