product_id,region,warehouse_id,start_stock,end_stock,stock_losses,stock_replenished
PROD_001,REG_01,WH_001,465,540,1,76
PROD_001,REG_01,WH_002,71,94,5,28
PROD_001,REG_02,WH_003,213,267,8,62
PROD_001,REG_02,WH_004,121,163,5,47
PROD_001,REG_03,WH_005,191,265,0,74
PROD_001,REG_03,WH_006,75,130,9,64
PROD_001,REG_04,WH_007,127,152,8,33
PROD_001,REG_04,WH_008,357,418,5,66
PROD_001,REG_05,WH_009,362,443,8,89
PROD_001,REG_05,WH_010,246,288,1,43
PROD_001,REG_06,WH_011,366,452,9,95
PROD_001,REG_06,WH_012,400,488,6,94
PROD_001,REG_07,WH_013,112,167,1,56
PROD_001,REG_07,WH_014,209,284,9,84
PROD_001,REG_08,WH_015,487,560,2,75
PROD_001,REG_08,WH_016,469,555,6,92
PROD_001,REG_09,WH_017,412,446,3,37
PROD_001,REG_09,WH_018,241,311,3,73
PROD_001,REG_10,WH_019,100,126,3,29
PROD_001,REG_10,WH_020,231,314,10,93
PROD_002,REG_01,WH_001,300,371,5,76
PROD_002,REG_01,WH_002,319,337,8,26
PROD_002,REG_02,WH_003,379,469,8,98
PROD_002,REG_02,WH_004,432,482,5,55
PROD_002,REG_03,WH_005,480,528,5,53
PROD_002,REG_03,WH_006,482,578,2,98
PROD_002,REG_04,WH_007,427,441,7,21
PROD_002,REG_04,WH_008,292,316,0,24
PROD_002,REG_05,WH_009,195,232,8,45
PROD_002,REG_05,WH_010,342,431,2,91
PROD_002,REG_06,WH_011,91,138,1,48
PROD_002,REG_06,WH_012,349,373,6,30
PROD_002,REG_07,WH_013,352,382,10,40
PROD_002,REG_07,WH_014,371,465,1,95
PROD_002,REG_08,WH_015,311,377,4,70
PROD_002,REG_08,WH_016,50,91,7,48
PROD_002,REG_09,WH_017,334,411,8,85
PROD_002,REG_09,WH_018,486,557,4,75
PROD_002,REG_10,WH_019,474,506,0,32
PROD_002,REG_10,WH_020,354,440,4,90
PROD_003,REG_01,WH_001,426,487,8,69
PROD_003,REG_01,WH_002,496,562,10,76
PROD_003,REG_02,WH_003,231,259,8,36
PROD_003,REG_02,WH_004,469,519,8,58
PROD_003,REG_03,WH_005,471,526,4,59
PROD_003,REG_03,WH_006,497,524,8,35
PROD_003,REG_04,WH_007,247,281,6,40
PROD_003,REG_04,WH_008,281,318,1,38
PROD_003,REG_05,WH_009,307,396,6,95
PROD_003,REG_05,WH_010,156,179,2,25
PROD_003,REG_06,WH_011,244,314,4,74
PROD_003,REG_06,WH_012,113,153,0,40
PROD_003,REG_07,WH_013,78,159,4,85
PROD_003,REG_07,WH_014,481,524,3,46
PROD_003,REG_08,WH_015,430,511,4,85
PROD_003,REG_08,WH_016,323,379,4,60
PROD_003,REG_09,WH_017,437,489,1,53
PROD_003,REG_09,WH_018,481,536,4,59
PROD_003,REG_10,WH_019,104,167,5,68
PROD_003,REG_10,WH_020,345,394,9,58
PROD_004,REG_01,WH_001,417,475,5,63
PROD_004,REG_01,WH_002,57,111,10,64
PROD_004,REG_02,WH_003,212,248,0,36
PROD_004,REG_02,WH_004,132,181,2,51
PROD_004,REG_03,WH_005,270,354,3,87
PROD_004,REG_03,WH_006,124,161,6,43
PROD_004,REG_04,WH_007,84,117,8,41
PROD_004,REG_04,WH_008,454,485,1,32
PROD_004,REG_05,WH_009,497,524,9,36
PROD_004,REG_05,WH_010,216,269,7,60
PROD_004,REG_06,WH_011,458,478,1,21
PROD_004,REG_06,WH_012,282,327,6,51
PROD_004,REG_07,WH_013,186,276,10,100
PROD_004,REG_07,WH_014,164,227,4,67
PROD_004,REG_08,WH_015,451,477,10,36
PROD_004,REG_08,WH_016,180,216,5,41
PROD_004,REG_09,WH_017,288,323,7,42
PROD_004,REG_09,WH_018,465,518,2,55
PROD_004,REG_10,WH_019,117,193,6,82
PROD_004,REG_10,WH_020,486,573,2,89
PROD_005,REG_01,WH_001,320,369,9,58
PROD_005,REG_01,WH_002,202,273,5,76
PROD_005,REG_02,WH_003,121,202,6,87
PROD_005,REG_02,WH_004,416,451,9,44
PROD_005,REG_03,WH_005,257,333,1,77
PROD_005,REG_03,WH_006,279,307,5,33
PROD_005,REG_04,WH_007,288,348,2,62
PROD_005,REG_04,WH_008,177,194,4,21
PROD_005,REG_05,WH_009,176,239,0,63
PROD_005,REG_05,WH_010,427,482,2,57
PROD_005,REG_06,WH_011,345,436,9,100
PROD_005,REG_06,WH_012,222,247,2,27
PROD_005,REG_07,WH_013,88,182,0,94
PROD_005,REG_07,WH_014,279,314,8,43
PROD_005,REG_08,WH_015,157,233,4,80
