transaction_id,date,region,store_id,employee_id,product_id,units,unit_price,discount,revenue,payment,customer_id,customer_segment
TXN_202307_002981,2023-07-22,REG_06,STORE_018,EMP_006,PROD_021,1,280.51,0.02,274.9,cash,CUST_4983,VIP
TXN_202307_002982,2023-07-26,REG_04,STORE_011,EMP_029,PROD_025,3,250.13,0.18,615.32,mobile,CUST_3840,Regular
TXN_202307_002983,2023-07-28,REG_01,STORE_003,EMP_001,PROD_032,2,55.03,0.2,88.05,mobile,CUST_9051,Regular
TXN_202307_002984,2023-07-07,REG_01,STORE_003,EMP_018,PROD_017,5,168.32,0.26,622.78,credit,CUST_9476,Premium
TXN_202307_002985,2023-07-16,REG_06,STORE_016,EMP_006,PROD_040,2,401.27,0.23,617.96,mobile,CUST_8820,New
TXN_202307_002986,2023-07-17,REG_04,STORE_011,EMP_024,PROD_017,5,366.7,0.1,1650.15,mobile,CUST_8557,New
TXN_202307_002987,2023-07-05,REG_10,STORE_030,EMP_013,PROD_034,4,413.83,0.21,1307.7,credit,CUST_2176,Regular
TXN_202307_002988,2023-07-25,REG_09,STORE_026,EMP_022,PROD_030,4,369.72,0.15,1257.05,mobile,CUST_3462,VIP
TXN_202307_002989,2023-07-02,REG_04,STORE_012,EMP_016,PROD_048,3,301.43,0.14,777.69,credit,CUST_8885,Premium
TXN_202307_002990,2023-07-09,REG_09,STORE_027,EMP_022,PROD_037,5,314.55,0.06,1478.38,card,CUST_8363,Premium
TXN_202307_002991,2023-07-22,REG_03,STORE_007,EMP_014,PROD_037,4,96.56,0.06,363.07,cash,CUST_4670,VIP
TXN_202307_002992,2023-07-31,REG_07,STORE_020,EMP_007,PROD_003,3,473.74,0.08,1307.52,credit,CUST_8452,Premium
TXN_202307_002993,2023-07-27,REG_10,STORE_029,EMP_010,PROD_018,3,462.13,0.14,1192.3,cash,CUST_6677,Premium
TXN_202307_002994,2023-07-01,REG_06,STORE_016,EMP_006,PROD_008,1,201.98,0.13,175.72,card,CUST_5350,New
TXN_202307_002995,2023-07-30,REG_06,STORE_018,EMP_006,PROD_008,2,210.2,0.05,399.38,credit,CUST_5441,New
TXN_202307_002996,2023-07-23,REG_06,STORE_017,EMP_006,PROD_034,4,274.19,0.07,1019.99,mobile,CUST_9311,New
TXN_202307_002997,2023-07-18,REG_01,STORE_002,EMP_019,PROD_025,1,59.02,0.12,51.94,cash,CUST_5652,Premium
TXN_202307_002998,2023-07-27,REG_04,STORE_012,EMP_004,PROD_029,1,402.69,0.09,366.45,credit,CUST_4414,VIP
TXN_202307_002999,2023-07-02,REG_08,STORE_022,EMP_012,PROD_019,3,281.02,0.14,725.03,cash,CUST_5279,Premium
TXN_202307_003000,2023-07-19,REG_04,STORE_011,EMP_004,PROD_028,2,173.38,0.12,305.15,credit,CUST_9016,Premium
TXN_202307_003001,2023-07-29,REG_07,STORE_019,EMP_007,PROD_009,1,123.9,0.01,122.66,credit,CUST_9383,Premium
TXN_202307_003002,2023-07-02,REG_10,STORE_029,EMP_028,PROD_021,2,169.39,0.0,338.78,mobile,CUST_8448,Premium
TXN_202307_003003,2023-07-23,REG_04,STORE_010,EMP_026,PROD_049,5,110.08,0.21,434.82,cash,CUST_3655,Regular
TXN_202307_003004,2023-07-26,REG_05,STORE_014,EMP_005,PROD_044,2,286.07,0.22,446.27,mobile,CUST_3552,VIP
TXN_202307_003005,2023-07-19,REG_04,STORE_010,EMP_029,PROD_031,1,69.0,0.2,55.2,cash,CUST_7167,Regular
TXN_202307_003006,2023-07-24,REG_04,STORE_011,EMP_024,PROD_025,5,437.05,0.02,2141.55,mobile,CUST_8452,Regular
TXN_202307_003007,2023-07-25,REG_06,STORE_018,EMP_006,PROD_041,1,222.98,0.06,209.6,mobile,CUST_5783,VIP
TXN_202307_003008,2023-07-10,REG_04,STORE_011,EMP_004,PROD_028,5,260.81,0.04,1251.89,cash,CUST_5851,New
TXN_202307_003009,2023-07-23,REG_04,STORE_010,EMP_024,PROD_025,2,458.81,0.05,871.74,credit,CUST_2426,New
